SA1_7DIGITCODE_2016,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24,M_Adv_Dip_Dip_25_34,M_Adv_Dip_Dip_35_44,M_Adv_Dip_Dip_45_54,M_Adv_Dip_Dip_55_64,M_Adv_Dip_Dip_65_74,M_Adv_Dip_Dip_75_84,M_Adv_Dip_Dip_85_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24,F_Grad_Dip_Cer_25_34,F_Grad_Dip_Cer_35_44,F_Grad_Dip_Cer_45_54,F_Grad_Dip_Cer_55_64,F_Grad_Dip_Cer_65_74,F_Grad_Dip_Cer_75_84,F_Grad_Dip_Cer_85_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24,F_lvl_educ_ns_25_34,F_lvl_educ_ns_35_44,F_lvl_educ_ns_45_54,F_lvl_educ_ns_55_64,F_lvl_educ_ns_65_74,F_lvl_educ_ns_75_84,F_lvl_educ_ns_85,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
5125809,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,0,0,13,0,0,16,14,3,0,0,0,34,4,13,23,37,14,7,0,0,99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,19,30,39,14,7,0,0,101,0,0,0,0,0,0,0,0,0,5,0,0,4,0,7,0,0,13,15,17,43,56,21,18,0,0,170,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0,7,4,8,0,3,0,0,29,3,8,15,23,3,8,0,0,56,5,12,12,11,3,0,0,0,42,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,12,5,11,19,11,9,8,0,0,64,0,0,0,0,0,0,0,0,4,3,0,0,3,3,6,0,0,19,18,30,44,51,15,23,3,0,183,0,0
5125810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,7,0,0,0,7,7,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,5,0,20,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,17,0,5,9,12,10,7,8,0,47,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,10,0,0,0,0,0,3,0,0,7,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,15,3,0,11,16,4,8,3,0,56,0,0
5125811,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,4,0,0,7,4,0,7,9,6,8,7,0,38,3,3,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,5,8,5,6,9,10,8,7,0,54,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,15,10,17,10,17,15,8,8,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,0,3,0,0,0,11,0,4,3,0,0,3,0,0,15,0,0,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,6,3,5,0,0,0,22,0,0,0,0,0,0,0,0,5,4,4,0,4,3,0,0,0,21,8,16,16,17,10,9,4,3,79,0,0
5125812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,3,7,6,7,10,4,0,51,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,7,8,7,10,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,15,3,11,9,13,13,17,6,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,3,0,4,0,0,0,7,11,4,0,8,6,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11,7,0,9,9,6,0,0,33,0,0,0,0,0,0,0,0,0,7,3,5,6,5,7,5,0,36,16,15,13,10,15,11,5,0,86,0,0
5125813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,3,0,0,10,0,3,12,3,12,8,3,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,8,3,12,8,3,0,36,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,15,3,9,21,7,13,12,9,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,22,0,0,3,0,0,3,0,0,8,5,0,5,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,6,5,3,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,13,9,10,7,18,5,9,3,0,71,0,0
5125814,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,3,9,10,8,0,0,0,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,12,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,6,18,19,13,0,0,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,3,3,4,0,0,0,0,0,13,5,5,4,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,9,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,9,10,18,12,10,3,4,3,0,61,0,3
5125815,0,3,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,5,8,11,9,3,3,0,0,32,0,3,9,12,3,3,0,0,22,3,25,30,17,12,11,0,0,102,0,5,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,8,8,36,33,16,12,11,0,0,111,0,0,0,0,0,0,0,0,0,5,6,4,0,3,9,4,0,28,15,51,60,32,16,23,5,0,209,0,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,5,3,14,16,12,3,5,0,0,52,3,9,9,15,8,3,0,0,46,10,18,15,3,3,3,0,0,45,7,3,0,0,0,0,0,0,10,0,0,4,4,0,0,0,0,12,15,23,15,6,4,6,0,0,64,0,0,0,0,0,0,0,0,0,12,5,7,6,3,12,0,0,46,29,58,58,41,20,19,0,0,228,0,4
5125816,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,16,0,7,5,6,0,0,0,0,20,9,27,25,11,3,5,0,0,84,3,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,7,26,25,17,4,5,0,0,92,0,0,0,0,0,0,0,0,3,3,3,5,6,3,0,3,0,28,17,42,43,32,12,11,7,0,153,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,8,0,3,0,0,0,20,5,10,12,3,4,4,0,0,33,3,23,13,4,3,0,0,0,47,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,6,5,24,12,5,6,3,0,0,57,0,4,0,0,0,0,0,0,0,0,9,6,6,3,3,0,0,22,14,53,34,22,12,10,0,0,142,0,0
5125817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,7,6,10,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,3,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,7,12,14,6,7,0,0,0,44,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,13,3,9,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,17,4,3,3,3,0,0,44,0,0
5125901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,0,0,0,0,13,0,3,0,0,0,0,0,0,4,0,3,6,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,12,3,23,16,9,0,3,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,10,3,0,0,0,0,19,0,0,3,3,3,0,0,0,15,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,0,13,8,15,13,11,3,3,0,0,58,0,0
5125902,0,0,0,3,0,0,0,0,10,0,3,3,0,0,0,0,0,8,0,9,8,8,3,0,0,0,34,0,0,3,7,0,0,0,0,10,3,9,14,15,10,3,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,7,20,15,10,3,0,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,6,24,37,32,14,7,0,0,115,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,4,3,16,10,6,3,0,0,0,34,3,3,11,11,0,0,0,0,32,3,3,13,0,0,0,0,0,22,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,4,9,4,13,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,15,26,44,27,3,3,0,0,117,0,4
5125903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,4,0,0,10,7,3,6,17,11,6,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,9,3,8,17,10,6,5,0,62,0,0,0,0,0,0,0,0,0,4,0,0,11,8,0,0,3,23,11,9,11,22,23,18,5,0,97,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,10,0,0,0,0,3,0,0,0,7,3,4,3,3,0,0,0,0,15,3,0,3,0,0,0,0,0,4,0,0,3,0,5,0,0,0,9,9,8,7,8,3,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,0,0,18,7,11,10,20,10,9,0,0,76,0,0
5125904,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,8,7,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,7,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,17,6,3,0,0,0,59,0,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,11,0,6,3,3,0,0,0,0,15,0,3,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,5,0,20,14,10,3,5,0,0,53,0,5
5125905,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,6,0,4,0,0,0,0,13,0,0,3,4,0,0,0,0,7,7,8,8,10,11,0,0,0,47,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,8,7,10,11,0,0,0,47,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,15,14,22,26,19,11,0,3,0,92,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,12,0,4,0,0,0,0,21,0,6,6,3,0,0,0,0,15,0,6,5,7,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,5,11,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,18,9,21,26,19,6,3,0,0,89,0,3
5125906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,3,7,3,0,0,0,0,15,0,12,13,19,6,5,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,18,6,9,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,24,25,8,9,0,0,88,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,10,0,6,4,3,0,0,0,0,12,5,7,0,3,0,0,0,0,19,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,6,0,10,0,3,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,9,25,12,15,4,3,0,0,68,0,0
5125907,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,14,0,0,3,5,0,0,0,0,14,9,11,14,10,6,10,4,0,56,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,7,16,13,15,6,10,4,0,65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,10,27,29,21,10,8,4,0,109,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,16,9,0,4,0,0,0,33,0,8,6,3,4,0,0,0,24,3,10,9,3,3,0,0,0,31,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,7,12,8,3,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,12,43,33,16,11,3,0,0,113,0,0
5125908,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,3,0,0,0,0,12,0,3,3,3,0,0,0,0,6,4,14,22,10,11,3,3,0,55,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,6,12,17,17,12,3,3,0,67,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,14,6,29,28,23,13,3,5,3,119,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,15,4,3,4,3,0,0,34,0,3,7,3,0,0,0,0,21,4,5,3,9,3,0,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,5,3,7,3,0,0,0,32,0,0,0,3,0,0,0,0,5,3,5,0,0,3,0,0,0,14,11,36,22,20,12,6,0,0,109,0,3
5125909,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,8,5,8,8,3,0,3,3,0,34,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,7,10,8,7,0,5,3,0,39,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,7,9,23,17,19,7,4,4,0,75,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,13,8,3,0,0,0,0,28,0,5,7,5,0,0,0,0,15,0,11,0,9,0,0,0,0,17,3,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,11,3,9,3,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,11,8,29,22,18,8,3,5,0,92,0,0
5125910,0,0,3,3,0,0,0,0,12,0,0,0,0,3,0,0,0,3,0,3,4,6,0,0,0,0,12,0,0,7,3,3,3,0,0,16,4,14,17,8,6,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,17,8,6,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,22,30,23,14,6,0,0,102,0,0,3,0,3,0,0,0,7,0,3,0,0,0,0,0,0,8,0,10,15,3,3,0,0,0,32,0,3,3,3,3,0,0,0,20,3,8,4,3,10,0,0,0,32,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,8,9,3,5,0,0,0,34,0,0,0,0,0,0,0,0,3,6,0,4,6,0,0,0,0,16,19,30,29,19,12,3,0,0,115,0,4
5125911,0,0,8,4,0,0,0,0,17,0,0,3,0,0,0,0,0,3,3,7,21,5,3,0,0,0,41,3,11,10,4,0,0,0,0,26,3,15,22,17,12,3,0,0,69,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,3,15,22,22,12,6,0,0,82,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,0,16,14,38,61,42,22,6,0,0,189,0,3,5,3,0,3,0,0,15,0,4,0,0,0,0,0,0,3,4,15,29,6,0,3,0,0,56,0,7,16,6,4,0,0,0,36,7,7,8,10,3,0,0,0,39,0,0,0,4,4,0,0,0,5,0,0,7,0,0,0,0,0,9,3,12,14,9,9,0,0,0,50,0,0,0,0,0,0,0,0,3,0,5,9,3,3,0,0,0,25,9,51,78,34,19,5,3,0,189,0,3
5125912,0,3,0,4,3,3,0,0,11,0,0,0,0,0,0,0,0,4,0,9,11,7,0,0,0,0,28,0,7,4,8,4,4,0,0,26,3,15,14,6,8,3,0,0,51,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,3,16,18,15,8,4,0,0,61,0,0,0,0,0,0,0,0,3,3,6,8,7,0,0,0,0,27,12,35,42,37,14,5,5,3,154,0,3,0,3,0,0,0,0,7,0,0,4,0,0,0,0,0,3,7,11,16,8,3,0,0,0,50,0,8,8,5,3,0,0,0,22,6,12,3,6,0,0,0,0,27,3,0,3,3,0,0,0,0,8,0,0,0,0,4,0,0,0,4,9,14,7,10,6,0,0,0,45,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,4,0,28,16,44,43,31,15,6,4,0,150,0,3
5125913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,5,0,0,0,26,0,6,4,0,3,0,0,0,17,3,10,8,7,3,6,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,10,3,6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,10,20,21,21,13,6,5,0,100,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,3,9,5,9,10,4,0,0,33,3,5,5,10,0,0,0,0,21,0,6,4,8,0,0,0,0,24,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,6,10,8,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,12,21,26,27,14,4,3,0,105,0,5
5125914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,13,0,4,7,3,6,5,3,0,38,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,3,4,3,3,7,3,0,25,0,0
5125915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,6,5,15,0,15,4,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,15,0,15,6,3,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,9,17,9,17,5,18,9,3,0,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,3,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,9,5,5,0,0,0,41,0,0
5125916,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,5,0,3,0,0,0,0,7,0,3,14,7,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,7,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,19,17,5,5,0,0,62,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,0,12,0,0,3,3,4,0,0,0,13,3,3,3,4,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,4,4,3,0,0,20,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,8,6,11,13,12,6,10,0,0,68,0,4
