SA1_7DIGITCODE_2016,F_300_399_15_19_yr,F_300_399_20_24_yr,F_300_399_25_34_yr,F_300_399_35_44_yr,F_300_399_45_54_yr,F_300_399_55_64_yr,F_300_399_65_74_yr,F_300_399_75_84_yr,F_300_399_85_yr_over,F_300_399_Tot,F_400_499_15_19_yr,F_400_499_20_24_yr,F_400_499_25_34_yr,F_400_499_35_44_yr,F_400_499_45_54_yr,F_400_499_55_64_yr,F_400_499_65_74_yr,F_400_499_75_84_yr,F_400_499_85_yr_over,F_400_499_Tot,F_500_649_15_19_yr,F_500_649_20_24_yr,F_500_649_25_34_yr,F_500_649_35_44_yr,F_500_649_45_54_yr,F_500_649_55_64_yr,F_500_649_65_74_yr,F_500_649_75_84_yr,F_500_649_85_yr_over,F_500_649_Tot,F_650_799_15_19_yr,F_650_799_20_24_yr,F_650_799_25_34_yr,F_650_799_35_44_yr,F_650_799_45_54_yr,F_650_799_55_64_yr,F_650_799_65_74_yr,F_650_799_75_84_yr,F_650_799_85_yr_over,F_650_799_Tot,F_800_999_15_19_yr,F_800_999_20_24_yr,F_800_999_25_34_yr,F_800_999_35_44_yr,F_800_999_45_54_yr,F_800_999_55_64_yr,F_800_999_65_74_yr,F_800_999_75_84_yr,F_800_999_85_yr_over,F_800_999_Tot,F_1000_1249_15_19_yr,F_1000_1249_20_24_yr,F_1000_1249_25_34_yr,F_1000_1249_35_44_yr,F_1000_1249_45_54_yr,F_1000_1249_55_64_yr,F_1000_1249_65_74_yr,F_1000_1249_75_84_yr,F_1000_1249_85_yr_over,F_1000_1249_Tot,F_1250_1499_15_19_yr,F_1250_1499_20_24_yr,F_1250_1499_25_34_yr,F_1250_1499_35_44_yr,F_1250_1499_45_54_yr,F_1250_1499_55_64_yr,F_1250_1499_65_74_yr,F_1250_1499_75_84_yr,F_1250_1499_85_yr_over,F_1250_1499_Tot,F_1500_1749_15_19_yr,F_1500_1749_20_24_yr,F_1500_1749_25_34_yr,F_1500_1749_35_44_yr,F_1500_1749_45_54_yr,F_1500_1749_55_64_yr,F_1500_1749_65_74_yr,F_1500_1749_75_84_yr,F_1500_1749_85_yr_over,F_1500_1749_Tot,F_1750_1999_15_19_yr,F_1750_1999_20_24_yr,F_1750_1999_25_34_yr,F_1750_1999_35_44_yr,F_1750_1999_45_54_yr,F_1750_1999_55_64_yr,F_1750_1999_65_74_yr,F_1750_1999_75_84_yr,F_1750_1999_85_yr_over,F_1750_1999_Tot,F_2000_2999_15_19_yr,F_2000_2999_20_24_yr,F_2000_2999_25_34_yr,F_2000_2999_35_44_yr,F_2000_2999_45_54_yr,F_2000_2999_55_64_yr,F_2000_2999_65_74_yr,F_2000_2999_75_84_yr,F_2000_2999_85_yr_over,F_2000_2999_Tot,F_3000_more_15_19_yr,F_3000_more_20_24_yr,F_3000_more_25_34_yr,F_3000_more_35_44_yr,F_3000_more_45_54_yr,F_3000_more_55_64_yr,F_3000_more_65_74_yr,F_3000_more_75_84_yr,F_3000_more_85_yr_over,F_3000_more_Tot,F_Personal_inc_ns_15_19_yr,F_Personal_inc_ns_20_24_yr,F_Personal_inc_ns_25_34_yr,F_Personal_inc_ns_35_44_yr,F_Personal_inc_ns_45_54_yr,F_Personal_inc_ns_55_64_yr,F_Personal_inc_ns_65_74_yr,F_Personal_inc_ns_75_84_yr,F_Personal_inc_ns_85_yr,F_Personal_inc_ns_Tot,F_OS_vis_15_19_yr,F_OS_vis_20_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_OS_vis_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Neg_Nil_inc_15_19_yr,P_Neg_Nil_inc_20_24_yr,P_Neg_Nil_inc_25_34_yr,P_Neg_Nil_inc_35_44_yr,P_Neg_Nil_inc_45_54_yr,P_Neg_Nil_inc_55_64_yr,P_Neg_Nil_inc_65_74_yr,P_Neg_Nil_inc_75_84_yr,P_Neg_Nil_inc_85_yr_over,P_Neg_Nil_inc_Tot,P_1_149_15_19_yr,P_1_149_20_24_yr,P_1_149_25_34_yr,P_1_149_35_44_yr,P_1_149_45_54_yr,P_1_149_55_64_yr,P_1_149_65_74_yr,P_1_149_75_84_yr,P_1_149_85_yr_over,P_1_149_Tot,P_150_299_15_19_yr,P_150_299_20_24_yr,P_150_299_25_34_yr,P_150_299_35_44_yr,P_150_299_45_54_yr,P_150_299_55_64_yr,P_150_299_65_74_yr,P_150_299_75_84_yr,P_150_299_85_yr_over,P_150_299_Tot,P_300_399_15_19_yr,P_300_399_20_24_yr,P_300_399_25_34_yr,P_300_399_35_44_yr,P_300_399_45_54_yr,P_300_399_55_64_yr,P_300_399_65_74_yr,P_300_399_75_84_yr,P_300_399_85_yr_over,P_300_399_Tot,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot
5128803,0,0,4,0,0,5,0,3,0,7,0,0,0,0,0,0,3,0,0,4,4,0,0,0,7,3,0,0,0,13,0,3,0,0,0,5,0,0,0,11,0,0,3,0,3,3,0,0,0,14,0,0,7,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,6,0,0,3,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,9,3,0,0,14,0,0,0,0,0,4,0,0,0,3,0,0,3,4,3,11,0,0,0,19,0,0,0,0,0,0,0,0,0,4,11,9,27,10,26,54,14,4,3,162,7,0,3,4,3,7,0,0,0,26,3,0,0,0,0,0,0,0,0,8,3,6,0,0,3,6,3,0,0,23,0,0,4,0,0,9,3,3,0,15,0,3,0,4,3,0,4,0,0,14,6,0,0,0,4,3,5,3,0,19
5128804,0,0,0,3,0,0,4,0,0,15,0,0,3,3,3,0,0,3,0,12,0,0,0,3,3,0,4,0,0,14,0,7,6,3,6,0,0,0,0,22,0,3,0,4,0,3,0,0,0,10,0,4,4,7,5,3,0,0,0,19,0,0,0,4,3,0,0,0,0,5,0,0,0,3,3,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,14,0,0,0,3,0,0,0,0,0,3,3,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,28,13,20,35,43,25,19,9,0,190,12,3,0,3,5,3,4,0,0,34,13,0,0,0,3,0,0,0,0,22,4,0,0,0,0,3,5,0,0,18,0,0,0,3,0,0,11,0,0,23,3,0,3,3,3,0,3,4,0,18,3,7,0,3,3,0,3,0,0,28
5128805,0,0,3,0,0,3,5,4,0,16,4,0,0,0,3,4,0,6,3,21,0,0,0,7,0,0,0,0,0,13,0,3,4,3,7,3,0,0,0,21,0,0,0,3,4,0,3,0,0,15,0,0,0,3,5,9,5,0,0,15,0,0,4,0,8,0,0,0,0,11,0,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,4,0,0,0,10,0,0,0,0,0,3,4,0,0,4,0,0,3,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,22,11,31,31,46,46,29,21,6,229,11,3,4,4,3,7,8,0,0,43,13,0,0,3,3,3,3,0,0,22,7,3,7,0,4,3,3,6,0,42,0,3,4,0,3,3,6,9,3,33,3,3,0,0,3,4,0,9,3,32,0,3,0,6,0,0,4,0,0,18
5128806,0,0,0,3,0,0,9,0,0,16,0,0,0,3,0,4,3,0,0,15,0,0,3,0,0,3,0,0,0,12,0,3,7,7,3,4,0,0,0,24,0,0,3,4,4,7,0,0,0,19,0,0,4,0,8,5,3,0,0,25,0,0,0,3,3,4,0,0,0,13,0,0,4,7,5,3,0,0,0,16,0,0,0,3,3,0,0,0,0,6,0,0,3,3,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,20,11,33,37,41,38,26,3,0,212,17,4,3,3,3,6,5,0,0,44,14,3,0,0,0,0,0,0,0,26,0,0,0,0,3,3,4,0,0,11,0,0,0,3,5,0,17,3,0,33,0,3,0,3,0,4,3,3,0,18,0,0,3,0,0,3,8,0,0,14
5128807,0,0,3,0,9,4,11,0,0,31,0,3,4,0,3,4,5,0,5,21,0,0,4,5,0,6,3,0,0,22,0,0,4,0,3,4,0,0,0,10,0,0,6,4,4,9,0,0,0,20,0,0,3,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,0,4,9,0,0,0,20,0,0,0,0,0,0,3,0,0,7,9,11,32,27,38,60,32,3,8,221,11,3,4,5,10,8,3,0,0,40,3,3,0,0,0,0,0,0,0,4,0,0,4,3,0,8,12,0,0,33,0,0,5,0,6,9,26,7,0,55,0,3,4,0,5,12,6,7,5,41,0,0,5,4,6,5,12,0,0,35
5128808,0,0,3,0,3,0,4,3,0,16,0,0,0,0,3,3,3,0,3,17,0,0,0,7,3,3,0,3,0,18,0,3,7,3,7,3,0,0,0,17,0,3,0,3,7,0,0,0,0,14,0,0,0,3,8,3,0,0,0,14,0,3,0,0,9,5,0,0,0,11,0,0,0,3,3,0,0,0,0,4,0,0,0,3,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,13,18,25,33,43,26,14,11,3,183,10,3,11,3,3,3,3,0,0,38,4,0,3,4,0,0,0,0,0,15,0,0,3,3,3,3,3,0,0,19,0,0,3,4,3,3,3,5,0,22,4,0,0,0,3,3,9,6,3,33,0,3,0,7,8,3,3,3,0,30
5128809,0,3,0,5,0,3,3,3,0,19,3,0,0,0,3,0,3,3,0,16,0,0,0,4,3,5,0,0,0,20,0,0,0,7,0,3,3,0,0,9,0,0,3,3,4,3,0,0,0,8,0,0,0,6,8,3,3,0,0,18,0,0,0,5,0,4,3,0,0,14,0,0,0,3,4,5,0,0,0,11,0,0,0,0,3,0,0,0,0,10,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,3,0,0,0,7,6,0,0,0,3,3,4,3,0,19,0,0,0,0,0,0,0,0,0,0,11,8,13,38,35,51,23,16,0,196,15,0,0,3,4,3,0,0,0,28,5,0,3,0,0,4,0,0,0,12,4,0,3,8,0,3,9,0,0,24,0,3,0,5,3,6,7,9,0,35,3,3,0,0,3,0,4,4,3,28,0,4,0,4,3,9,3,0,0,21
5128810,0,3,10,9,3,6,10,4,0,41,3,3,8,0,3,3,3,5,0,40,0,0,7,10,3,0,3,3,0,32,4,6,13,15,5,0,0,0,0,48,0,7,19,8,9,3,3,0,0,54,0,7,13,12,6,3,0,3,0,42,0,4,7,7,4,0,0,0,0,22,0,0,7,6,0,0,0,0,0,21,0,0,3,8,3,0,0,0,0,12,0,0,0,10,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,4,5,6,7,8,3,0,0,36,0,0,0,0,0,3,3,0,0,4,50,53,120,118,66,33,37,25,3,497,42,0,13,12,8,3,7,0,0,84,22,4,3,5,4,3,3,0,0,41,6,6,14,12,4,3,3,8,0,59,3,9,10,9,3,3,11,9,0,57,3,10,12,7,3,3,9,11,0,52,0,9,10,10,7,3,8,3,0,49
5128811,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,3,4,3,0,3,0,0,14,0,0,0,0,0,6,0,0,0,7,0,0,3,3,5,0,0,0,0,12,0,0,0,4,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,8,23,21,31,19,6,0,0,121,17,3,3,3,3,0,0,0,0,28,4,0,0,0,0,0,0,0,0,9,0,0,0,4,0,3,0,0,0,10,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,3,3,6,3,3,3,0,0,20
5128812,0,0,0,0,5,4,4,0,0,12,0,0,0,0,3,3,0,0,0,13,0,0,0,3,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,10,0,0,3,0,0,3,3,0,0,12,0,0,3,5,0,5,0,0,0,14,0,0,0,0,4,0,0,0,0,10,0,0,0,0,4,0,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,14,5,20,17,34,29,7,9,4,140,14,3,3,0,0,5,3,4,0,22,3,0,0,4,0,3,0,0,0,14,0,0,7,0,3,4,0,0,3,18,0,0,0,0,5,4,5,3,0,16,0,0,0,0,3,8,3,0,0,19,3,0,0,4,3,3,0,0,3,24
5128813,0,0,0,3,0,3,3,0,0,8,0,0,0,3,0,0,6,0,0,6,0,0,3,0,3,0,0,0,0,3,0,0,3,0,4,3,0,0,0,15,0,0,0,3,5,4,0,0,0,11,0,3,4,4,5,0,0,0,0,13,0,0,0,0,3,0,0,0,0,7,0,0,0,4,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,8,19,28,34,22,10,3,0,136,14,0,0,0,6,4,3,0,0,27,9,0,6,0,0,0,0,0,0,19,3,3,0,0,0,3,0,0,0,11,0,0,0,3,0,7,3,0,0,16,3,0,3,3,0,0,10,0,0,17,0,0,3,0,4,0,0,0,0,7
5128814,0,0,5,3,0,0,10,9,0,29,0,0,5,0,5,0,4,3,3,23,0,0,5,8,6,9,0,0,0,29,3,4,0,4,7,3,5,0,0,25,0,0,0,3,3,0,0,0,0,12,0,0,3,8,5,0,0,0,0,14,0,0,0,4,3,0,0,0,0,13,0,0,3,4,0,5,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,22,17,38,43,46,34,25,12,6,245,16,3,8,3,3,11,0,0,0,48,11,3,3,0,0,3,3,0,0,28,3,0,6,0,3,3,0,0,0,19,4,3,5,4,0,3,12,10,0,36,0,0,4,0,5,3,3,7,3,33,0,8,5,8,10,8,4,3,0,48
5128815,0,3,0,3,3,0,0,3,0,11,0,0,0,12,0,0,0,0,0,14,3,0,3,4,0,0,0,0,0,15,0,4,3,3,8,3,0,0,0,21,0,0,6,4,7,0,0,0,0,20,0,0,3,8,3,3,0,0,0,14,0,0,5,0,4,0,0,0,0,8,0,0,6,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,3,5,3,0,0,0,0,15,0,0,0,0,5,0,0,0,0,4,0,0,0,6,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,22,13,46,56,41,18,10,7,0,207,26,0,5,4,3,4,3,0,0,51,6,4,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,12,0,3,0,3,3,0,0,4,0,16,0,0,0,13,0,0,0,0,0,22,3,0,3,4,4,3,0,0,0,19
5128816,0,3,3,7,3,3,4,0,0,24,0,0,0,0,3,0,5,0,0,14,0,0,0,3,3,0,3,0,0,12,0,3,4,3,3,4,5,0,0,28,0,0,0,3,4,3,0,0,0,17,0,0,0,3,0,3,0,0,0,11,0,0,3,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,12,0,0,0,3,0,0,0,0,0,3,17,12,27,37,35,32,23,3,3,194,20,3,6,3,7,4,0,0,0,46,3,0,4,4,3,3,0,0,0,21,0,0,3,4,3,7,3,0,0,20,4,3,3,7,9,8,6,4,4,38,0,0,0,3,3,0,9,0,0,20,0,3,5,9,4,0,0,0,0,28
5128817,0,0,0,0,0,3,4,0,0,16,0,0,0,0,3,0,0,0,0,12,0,3,6,3,9,7,3,0,0,23,0,3,5,0,0,3,3,0,0,20,0,0,3,0,0,3,0,0,0,9,0,0,0,9,12,3,0,0,0,21,0,0,0,0,3,0,0,0,0,6,0,0,3,4,3,3,0,0,0,14,0,0,0,0,6,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,18,16,34,35,42,36,20,8,0,206,14,6,5,3,6,8,3,3,0,48,4,0,0,0,0,0,3,0,0,10,3,3,4,3,3,0,5,0,0,18,5,0,0,0,0,5,3,5,0,19,0,0,0,0,3,0,0,0,0,14,3,4,3,3,6,7,3,3,0,38
5128818,0,0,0,0,4,4,7,3,5,23,0,0,5,4,0,0,4,3,3,22,0,3,6,3,3,3,0,3,0,19,0,0,3,3,5,0,0,0,0,9,0,0,3,5,3,0,0,0,0,7,0,0,5,3,3,3,0,0,0,16,0,0,0,0,3,4,0,0,0,11,0,0,4,3,0,3,0,0,0,11,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,3,3,0,21,0,0,0,0,0,0,0,0,0,3,13,7,29,34,30,36,13,9,4,175,6,0,3,3,0,0,3,0,0,14,3,0,0,3,0,5,0,0,0,14,0,0,0,3,4,3,6,3,0,15,0,0,0,4,3,9,9,3,5,31,3,0,5,4,4,3,4,3,3,31,0,3,6,7,6,4,3,3,0,36
5128819,3,0,5,3,0,0,3,0,0,19,0,0,3,0,7,0,0,3,0,13,0,0,7,3,8,3,3,0,0,18,0,7,3,8,5,11,0,0,0,36,0,0,4,0,3,0,0,0,0,15,0,3,5,3,5,0,0,0,0,19,0,0,0,6,6,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17,18,45,43,37,27,9,5,0,200,13,0,7,3,0,3,0,0,0,29,11,4,0,0,0,0,0,0,0,17,3,4,3,3,6,0,0,0,0,15,4,0,5,3,0,0,3,0,0,21,0,0,3,3,7,0,0,3,0,17,3,0,6,3,8,3,3,3,0,31
5128820,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,4,0,0,3,9,0,0,0,0,3,0,3,0,0,10,0,0,0,0,4,3,0,0,0,12,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,3,11,21,12,11,15,4,5,86,5,0,0,0,3,3,0,0,0,19,3,0,0,0,0,0,0,0,0,7,0,0,4,3,0,3,3,0,0,12,0,0,0,0,0,0,4,8,0,20,0,0,0,3,0,4,3,0,3,11,0,0,0,0,3,0,4,0,0,9
5128901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5128902,0,0,7,0,3,5,11,3,0,33,0,0,4,0,5,8,7,0,0,28,0,3,0,0,3,3,3,0,3,21,0,0,0,8,3,0,0,0,0,15,0,0,3,3,3,4,0,0,0,14,0,0,0,0,7,3,0,0,0,14,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,7,23,19,31,30,34,12,7,170,7,3,5,3,3,3,0,0,0,34,7,0,0,0,0,0,0,0,0,10,3,0,3,0,3,7,7,0,3,29,0,0,7,3,3,4,18,10,0,50,0,0,4,5,6,9,10,3,7,40,0,3,3,0,7,4,11,3,4,32
5128903,0,3,4,3,3,3,22,11,3,48,0,0,3,0,3,6,6,4,6,34,0,0,0,3,7,8,6,3,0,26,0,0,0,0,0,5,3,0,0,9,0,0,3,3,3,6,0,0,0,22,0,0,0,0,3,0,5,3,0,11,0,0,3,3,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,20,0,0,0,0,0,0,0,0,0,0,9,8,24,21,37,62,72,28,12,252,12,3,0,4,7,14,3,0,0,46,3,0,0,0,3,4,3,0,0,15,0,0,0,0,3,3,15,0,0,31,0,3,4,3,5,5,31,19,4,74,0,0,3,0,9,15,18,12,9,66,0,0,0,3,3,16,14,3,0,40
5128904,0,3,0,0,0,4,6,7,0,26,0,0,0,3,0,4,0,3,0,15,0,0,3,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,14,9,19,22,21,32,16,16,0,150,4,0,4,4,0,7,4,0,0,28,5,0,0,6,3,3,0,0,0,18,3,0,3,3,4,12,6,0,0,30,0,3,0,0,0,12,15,17,3,44,0,3,0,8,0,4,3,3,3,23,0,0,3,0,4,3,6,3,0,18
5128905,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,4,3,0,0,11,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,17,7,18,14,0,0,64,4,0,0,0,0,6,0,3,0,15,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,3,3,0,6,0,0,0,8,3,4,3,0,0,16
5128906,0,0,0,4,3,3,4,3,0,17,0,0,3,3,3,3,0,0,0,17,0,0,0,3,3,0,4,0,0,13,0,0,3,3,10,3,0,0,0,23,0,0,0,4,9,4,0,0,0,18,0,0,0,0,0,6,0,0,0,7,0,0,0,0,3,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,3,9,33,24,48,24,8,3,173,14,0,0,10,0,13,5,0,0,46,3,0,0,0,0,4,0,0,0,9,0,0,3,3,0,12,17,0,0,34,0,0,0,4,3,4,5,7,0,28,0,0,5,3,3,10,7,5,0,37,3,0,0,3,3,4,4,3,0,20
5128907,0,0,0,0,6,3,4,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,3,3,7,0,6,0,0,17,0,0,0,0,6,0,0,0,0,12,0,0,0,3,0,3,0,0,0,15,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0,14,20,36,22,16,6,5,141,11,0,0,3,9,4,0,4,0,34,4,0,3,0,0,0,4,0,0,13,3,0,0,7,0,10,6,3,0,27,0,0,0,0,4,3,5,0,0,19,0,3,0,0,0,0,3,0,0,12,0,0,4,3,7,0,7,4,0,33
5128908,0,0,5,3,4,3,9,7,0,30,3,0,6,0,0,0,7,6,0,24,0,3,8,8,3,0,3,0,0,25,0,0,0,3,3,4,3,0,0,21,0,0,0,3,4,0,3,0,0,13,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,4,5,0,7,4,0,26,0,0,0,0,0,0,0,0,0,0,18,10,27,35,27,36,43,32,4,230,17,0,4,8,3,6,0,0,3,43,8,0,0,0,0,4,0,0,0,19,0,0,3,3,8,10,10,4,0,33,0,0,8,3,9,5,21,20,0,55,3,4,5,0,4,6,9,14,0,37,0,3,6,9,3,10,12,3,0,42
5128909,0,0,0,0,0,0,11,0,0,14,0,0,0,0,0,0,9,3,0,19,0,3,0,3,3,5,7,0,0,19,0,0,3,4,0,3,4,4,0,16,0,3,3,0,0,0,4,3,0,13,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,11,5,20,26,17,42,39,14,0,174,5,0,0,7,3,8,7,0,0,21,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,7,12,3,0,31,0,0,0,0,0,5,15,0,0,32,0,3,0,0,3,3,10,6,0,30,0,3,0,3,0,9,4,3,0,27
