SA1_7DIGITCODE_2016,M_Neg_Nil_inc_15_19_yr,M_Neg_Nil_inc_20_24_yr,M_Neg_Nil_inc_25_34_yr,M_Neg_Nil_inc_35_44_yr,M_Neg_Nil_inc_45_54_yr,M_Neg_Nil_inc_55_64_yr,M_Neg_Nil_inc_65_74_yr,M_Neg_Nil_inc_75_84_yr,M_Neg_Nil_inc_85_yr_over,M_Neg_Nil_inc_Tot,M_1_149_15_19_yr,M_1_149_20_24_yr,M_1_149_25_34_yr,M_1_149_35_44_yr,M_1_149_45_54_yr,M_1_149_55_64_yr,M_1_149_65_74_yr,M_1_149_75_84_yr,M_1_149_85_yr_over,M_1_149_Tot,M_150_299_15_19_yr,M_150_299_20_24_yr,M_150_299_25_34_yr,M_150_299_35_44_yr,M_150_299_45_54_yr,M_150_299_55_64_yr,M_150_299_65_74_yr,M_150_299_75_84_yr,M_150_299_85_yr_over,M_150_299_Tot,M_300_399_15_19_yr,M_300_399_20_24_yr,M_300_399_25_34_yr,M_300_399_35_44_yr,M_300_399_45_54_yr,M_300_399_55_64_yr,M_300_399_65_74_yr,M_300_399_75_84_yr,M_300_399_85_yr_over,M_300_399_Tot,M_400_499_15_19_yr,M_400_499_20_24_yr,M_400_499_25_34_yr,M_400_499_35_44_yr,M_400_499_45_54_yr,M_400_499_55_64_yr,M_400_499_65_74_yr,M_400_499_75_84_yr,M_400_499_85_yr_over,M_400_499_Tot,M_500_649_15_19_yr,M_500_649_20_24_yr,M_500_649_25_34_yr,M_500_649_35_44_yr,M_500_649_45_54_yr,M_500_649_55_64_yr,M_500_649_65_74_yr,M_500_649_75_84_yr,M_500_649_85_yr_over,M_500_649_Tot,M_650_799_15_19_yr,M_650_799_20_24_yr,M_650_799_25_34_yr,M_650_799_35_44_yr,M_650_799_45_54_yr,M_650_799_55_64_yr,M_650_799_65_74_yr,M_650_799_75_84_yr,M_650_799_85_yr_over,M_650_799_Tot,M_800_999_15_19_yr,M_800_999_20_24_yr,M_800_999_25_34_yr,M_800_999_35_44_yr,M_800_999_45_54_yr,M_800_999_55_64_yr,M_800_999_65_74_yr,M_800_999_75_84_yr,M_800_999_85_yr_over,M_800_999_Tot,M_1000_1249_15_19_yr,M_1000_1249_20_24_yr,M_1000_1249_25_34_yr,M_1000_1249_35_44_yr,M_1000_1249_45_54_yr,M_1000_1249_55_64_yr,M_1000_1249_65_74_yr,M_1000_1249_75_84_yr,M_1000_1249_85_yr_over,M_1000_1249_Tot,M_1250_1499_15_19_yr,M_1250_1499_20_24_yr,M_1250_1499_25_34_yr,M_1250_1499_35_44_yr,M_1250_1499_45_54_yr,M_1250_1499_55_64_yr,M_1250_1499_65_74_yr,M_1250_1499_75_84_yr,M_1250_1499_85_yr_over,M_1250_1499_Tot,M_1500_1749_15_19_yr,M_1500_1749_20_24_yr,M_1500_1749_25_34_yr,M_1500_1749_35_44_yr,M_1500_1749_45_54_yr,M_1500_1749_55_64_yr,M_1500_1749_65_74_yr,M_1500_1749_75_84_yr,M_1500_1749_85_yr_over,M_1500_1749_Tot,M_1750_1999_15_19_yr,M_1750_1999_20_24_yr,M_1750_1999_25_34_yr,M_1750_1999_35_44_yr,M_1750_1999_45_54_yr,M_1750_1999_55_64_yr,M_1750_1999_65_74_yr,M_1750_1999_75_84_yr,M_1750_1999_85_yr_over,M_1750_1999_Tot,M_2000_2999_15_19_yr,M_2000_2999_20_24_yr,M_2000_2999_25_34_yr,M_2000_2999_35_44_yr,M_2000_2999_45_54_yr,M_2000_2999_55_64_yr,M_2000_2999_65_74_yr,M_2000_2999_75_84_yr,M_2000_2999_85_yr_over,M_2000_2999_Tot,M_3000_more_15_19_yr,M_3000_more_20_24_yr,M_3000_more_25_34_yr,M_3000_more_35_44_yr,M_3000_more_45_54_yr,M_3000_more_55_64_yr,M_3000_more_65_74_yr,M_3000_more_75_84_yr,M_3000_more_85_yr_over,M_3000_more_Tot,M_Personal_inc_ns_15_19_yr,M_Personal_inc_ns_20_24_yr,M_Personal_inc_ns_25_34_yr,M_Personal_inc_ns_35_44_yr,M_Personal_inc_ns_45_54_yr,M_Personal_inc_ns_55_64_yr,M_Personal_inc_ns_65_74_yr,M_Personal_inc_ns_75_84_yr,M_Personal_inc_ns_85_yr,M_Personal_inc_ns_Tot,M_OS_vis_15_19_yr,M_OS_vis_20_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_OS_vis_Tot,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Neg_Nil_inc_15_19_yr,F_Neg_Nil_inc_20_24_yr,F_Neg_Nil_inc_25_34_yr,F_Neg_Nil_inc_35_44_yr,F_Neg_Nil_inc_45_54_yr,F_Neg_Nil_inc_55_64_yr,F_Neg_Nil_inc_65_74_yr,F_Neg_Nil_inc_75_84_yr,F_Neg_Nil_inc_85_yr_over,F_Neg_Nil_inc_Tot,F_1_149_15_19_yr,F_1_149_20_24_yr,F_1_149_25_34_yr,F_1_149_35_44_yr,F_1_149_45_54_yr,F_1_149_55_64_yr,F_1_149_65_74_yr,F_1_149_75_84_yr,F_1_149_85_yr_over,F_1_149_Tot,F_150_299_15_19_yr,F_150_299_20_24_yr,F_150_299_25_34_yr,F_150_299_35_44_yr,F_150_299_45_54_yr,F_150_299_55_64_yr,F_150_299_65_74_yr,F_150_299_75_84_yr,F_150_299_85_yr_over,F_150_299_Tot
5108904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108905,3,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,3,6,3,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,4,0,0,0,5,0,0,9,3,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,0,0,8,0,0,4,0,3,4,0,0,0,10,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,27,14,14,20,8,14,4,112,4,3,0,3,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,8
5108906,10,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,7,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,3,0,0,13,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,3,4,0,0,8,0,0,4,3,3,3,0,0,0,14,0,0,0,4,5,0,0,0,0,9,0,0,7,7,3,0,0,0,0,16,0,0,0,4,3,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,12,19,29,20,12,11,3,3,128,3,0,0,3,3,0,0,0,0,13,4,0,0,0,0,0,0,0,0,3,0,3,3,4,3,0,0,3,0,11
5108907,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,12,0,0,3,0,3,0,0,0,0,4,0,0,4,0,0,4,4,0,0,14,0,0,3,7,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,5,11,6,0,0,0,0,19,0,0,4,16,3,0,0,0,0,28,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,23,40,17,25,15,7,4,144,6,0,3,3,0,3,0,0,0,16,4,0,0,3,0,0,3,0,0,11,0,0,0,0,0,3,0,0,0,12
5108908,8,0,0,0,0,0,3,0,0,12,13,0,0,0,0,0,0,0,0,15,0,0,0,0,3,3,0,0,0,5,3,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,3,7,6,17,0,0,0,0,0,0,5,0,0,8,0,0,4,0,0,0,4,3,0,10,0,0,0,0,3,0,0,4,0,8,0,3,0,0,11,5,0,3,0,21,0,0,6,4,3,0,0,0,0,11,0,0,5,3,0,4,0,0,0,16,0,0,5,11,8,3,0,0,0,19,0,0,7,13,8,11,3,0,0,42,0,0,0,12,19,5,0,0,0,35,3,3,4,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,26,11,28,46,53,35,28,23,8,252,14,0,3,8,4,0,3,3,0,32,6,0,0,0,3,0,0,0,0,18,0,3,3,6,0,3,3,0,0,25
5108909,5,0,3,0,3,0,0,0,0,10,5,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,5,4,0,12,0,0,0,0,0,0,4,0,0,11,0,0,0,0,3,0,6,0,0,12,0,4,5,0,0,0,0,0,0,13,0,0,0,7,3,3,0,0,0,14,0,0,3,6,0,3,3,0,0,11,0,0,6,3,3,0,0,0,0,10,0,0,6,0,4,0,0,0,0,16,0,0,7,13,0,6,0,0,0,27,0,0,3,9,8,3,0,0,0,27,0,0,5,3,5,3,3,0,0,13,0,0,0,0,0,0,0,0,0,3,13,16,37,48,33,29,24,15,3,214,5,3,3,10,3,4,3,0,0,26,6,3,0,3,0,0,0,0,0,15,0,9,0,3,0,0,0,0,0,14
5108910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,12,34,116,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,29
5108911,8,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,9,0,0,3,0,3,0,0,0,0,7,0,0,0,3,6,0,0,0,0,9,0,0,3,3,9,9,0,0,0,20,0,0,0,10,12,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,12,19,31,24,13,3,3,121,10,0,0,3,4,0,0,0,0,15,3,0,0,3,5,0,0,0,0,6,0,0,0,3,5,0,0,0,0,13
5108912,3,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,3,0,0,6,0,0,4,0,0,0,3,0,0,9,0,0,0,0,3,3,3,0,0,10,0,0,0,3,3,0,0,0,0,11,0,0,3,4,4,3,0,0,0,13,0,0,3,7,10,5,0,0,0,27,0,0,3,9,4,7,0,0,0,20,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,21,15,17,37,37,18,21,9,3,163,9,3,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,3,0,0,6
5108913,3,3,0,0,0,0,0,0,0,8,9,0,3,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,0,7,0,3,0,4,3,3,3,6,3,22,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,9,0,3,7,3,3,0,0,3,0,13,0,0,10,0,3,0,3,0,0,13,0,0,3,0,0,3,3,0,0,7,0,0,0,0,7,3,0,0,0,12,0,0,0,7,9,0,0,0,0,25,0,0,0,3,8,3,0,0,0,13,0,0,0,0,3,3,3,4,3,14,0,0,0,0,0,0,0,0,0,0,9,17,27,16,37,21,17,18,12,177,4,0,0,0,0,0,3,0,0,15,3,3,0,0,0,0,0,0,0,9,4,0,0,3,0,0,3,3,0,15
5108914,9,0,0,4,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,9,0,4,0,0,0,3,3,3,0,14,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,4,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,3,3,0,3,0,4,0,0,15,0,0,3,0,0,0,0,0,0,8,0,0,4,0,0,4,3,0,0,11,0,0,3,10,3,0,0,0,0,16,0,0,0,0,4,5,0,0,0,15,0,0,5,9,18,8,3,0,0,34,0,0,3,22,21,6,0,0,0,51,0,3,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18,20,28,47,61,29,18,8,0,228,10,0,3,5,8,0,3,3,0,28,5,3,0,3,0,3,3,3,0,25,0,0,0,3,3,0,7,6,0,19
5108915,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,8,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,7,11,0,0,0,39,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108916,10,0,0,0,0,0,0,0,0,17,3,5,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,5,4,3,0,0,0,0,3,3,0,10,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,8,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,3,0,0,15,0,0,3,4,4,0,0,0,0,10,0,0,4,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,3,6,3,4,5,0,0,21,0,0,4,9,10,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,19,29,25,21,23,14,0,156,3,0,6,8,4,3,3,0,0,27,0,0,0,5,0,3,3,0,0,16,0,3,0,0,0,0,7,0,0,10
5108917,4,0,4,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,4,0,8,0,0,3,0,0,4,4,3,0,12,0,0,4,0,0,0,0,0,0,4,0,0,3,3,3,0,4,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,0,0,0,7,4,6,3,0,0,25,0,0,0,12,7,3,3,0,0,25,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,14,11,13,31,28,24,20,12,0,155,5,0,0,3,3,0,0,0,0,16,3,3,0,3,0,0,0,4,0,17,0,0,3,3,0,0,3,0,0,16
5108918,9,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,3,4,0,8,0,3,3,3,0,0,3,0,0,11,0,0,4,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,14,0,0,0,3,6,3,0,0,0,15,0,0,3,6,3,3,0,0,0,11,0,0,0,5,4,0,0,0,0,5,0,0,3,7,14,6,0,0,0,41,0,0,0,8,11,3,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,20,8,15,36,44,23,15,17,0,179,4,0,0,6,3,4,3,0,0,20,0,0,0,4,0,0,0,0,0,12,0,0,3,0,0,0,9,3,0,17
5108919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,5,8,7,3,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108920,5,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,8,0,0,3,3,5,0,0,0,0,10,0,0,3,3,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,12,0,0,3,10,4,4,0,0,0,23,0,0,0,3,3,3,0,0,0,11,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,7,22,33,23,20,11,7,0,125,4,0,0,3,5,0,0,0,0,11,5,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,7
5108921,3,3,0,0,0,3,0,0,0,12,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,3,4,0,13,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,14,0,0,3,3,0,7,0,6,0,19,0,0,5,0,3,6,3,0,0,22,0,0,8,0,0,0,0,3,0,12,0,0,4,3,5,0,0,0,0,18,0,0,3,3,0,3,0,0,0,7,0,0,10,13,4,5,0,0,0,24,0,0,0,15,8,5,0,0,0,29,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,7,43,42,37,26,11,24,3,202,3,0,0,9,3,0,4,0,0,20,3,0,0,3,3,0,0,0,0,7,0,0,3,4,0,3,0,0,0,14
5108922,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,12,0,3,3,0,0,0,3,5,3,19,0,0,0,0,0,0,3,0,0,12,0,3,0,0,3,0,3,3,0,9,0,3,0,5,0,3,4,0,0,17,0,0,7,3,3,4,3,0,0,26,0,0,6,3,5,5,0,0,0,20,0,0,9,3,0,3,0,0,0,18,0,0,7,14,8,4,0,0,0,32,0,0,3,20,7,9,0,0,0,40,0,0,11,28,6,4,0,0,0,44,0,0,5,4,3,0,8,10,15,39,0,0,0,0,0,0,0,0,0,4,12,11,48,79,37,37,30,25,28,311,4,0,17,10,4,0,3,0,0,42,4,0,0,4,4,0,0,0,0,16,5,0,0,0,3,0,3,3,0,23
5108923,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,8,0,0,0,3,3,3,3,0,0,10,0,0,0,0,0,3,3,0,0,8,0,4,0,0,4,0,3,4,0,9,0,0,0,0,0,3,7,0,0,8,0,0,3,0,0,3,0,0,0,13,0,0,0,5,0,3,3,0,0,17,0,0,4,7,3,0,0,0,0,14,0,0,8,14,7,0,0,0,0,39,0,0,0,7,3,3,0,0,0,14,0,0,0,0,3,0,0,3,0,9,0,0,3,0,0,0,0,0,0,3,10,12,28,43,30,22,20,6,0,182,6,0,3,8,0,3,0,0,0,19,4,0,3,3,0,3,0,0,0,12,0,0,3,0,0,0,6,0,0,10
5108924,0,0,0,0,3,0,3,0,0,10,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,13,0,3,3,0,0,0,22,0,0,9,3,0,0,0,0,0,15,0,0,3,0,3,0,0,0,0,13,0,0,0,0,4,0,0,0,0,10,0,0,7,9,8,3,0,0,0,24,0,0,3,11,4,3,0,0,0,22,0,0,4,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,15,16,43,36,25,22,7,3,3,169,6,0,0,0,3,0,3,0,0,18,8,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5
5108925,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,8,0,0,4,0,0,3,0,0,0,14,0,0,0,3,3,3,3,0,0,13,0,0,0,0,4,0,3,0,0,11,0,0,0,0,6,3,0,0,0,12,0,0,0,3,12,7,3,0,0,28,0,0,3,3,17,11,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,17,23,40,32,25,9,0,163,11,0,0,9,3,3,9,0,0,29,7,0,0,0,0,0,0,0,0,11,0,0,0,3,3,4,0,0,0,15
5108926,8,3,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,7,0,0,0,0,0,0,8,0,0,0,4,7,3,0,0,0,12,0,0,3,3,0,0,0,0,0,8,0,0,5,11,5,6,0,0,0,23,0,0,5,15,17,8,4,0,0,46,0,0,7,21,14,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,30,57,57,21,15,8,3,209,11,0,3,10,7,4,0,0,0,34,9,3,3,5,3,0,0,0,0,24,5,0,3,4,3,0,4,0,0,24
5108927,4,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,11,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,3,0,0,0,17,0,0,0,3,4,0,0,0,0,7,0,0,0,3,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,10,3,5,18,20,12,15,12,9,111,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,4,0,0,10
5108928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108929,10,3,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,0,12,0,3,0,0,0,0,9,8,3,17,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,0,3,4,0,5,0,3,0,0,18,0,0,3,0,0,3,3,0,0,12,0,0,0,0,7,0,0,0,0,6,0,0,4,4,5,6,0,0,0,15,0,0,0,9,9,6,3,0,0,28,0,0,5,6,7,4,0,0,0,26,0,0,0,0,3,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,12,21,26,47,33,24,15,3,194,7,0,3,3,3,3,0,0,0,21,10,0,0,0,0,0,0,5,0,15,0,0,0,3,3,3,0,0,0,11
5108930,6,5,0,0,0,0,0,0,0,14,3,3,0,0,0,0,3,0,0,12,0,0,3,0,4,0,0,0,0,16,0,0,0,3,0,0,3,3,0,9,0,4,0,0,0,3,0,3,0,5,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,0,0,3,0,3,3,5,3,0,13,0,0,0,6,3,3,9,0,0,17,0,0,0,4,3,3,0,0,0,17,0,0,3,4,0,5,3,0,0,9,0,0,0,3,15,8,3,0,0,28,0,0,0,13,7,13,5,3,0,43,0,3,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,16,14,18,34,45,38,33,22,4,214,4,0,0,3,3,3,3,3,0,21,10,0,0,3,0,3,4,0,0,19,4,0,3,5,0,7,3,0,0,23
