SA1_7DIGITCODE_2016,FP_15_19_Nbr_ch_ev_brn_No,FP_15_19_Nbr_ch_ev_brn_1,FP_15_19_Nbr_ch_ev_brn_2,FP_15_19_Nbr_ch_ev_brn_3,FP_15_19_Nbr_ch_ev_brn_4,FP_15_19_Nbr_ch_ev_brn_5,FP_15_19_Nbr_ch_ev_brn_6,FP_15_19_Nbr_ch_ev_brn_Ns,FP_15_19_Tot,FP_20_24_Nbr_ch_ev_brn_No,FP_20_24_Nbr_ch_ev_brn_1,FP_20_24_Nbr_ch_ev_brn_2,FP_20_24_Nbr_ch_ev_brn_3,FP_20_24_Nbr_ch_ev_brn_4,FP_20_24_Nbr_ch_ev_brn_5,FP_20_24_Nbr_ch_ev_brn_6,FP_20_24_Nbr_ch_ev_brn_Ns,FP_20_24_Tot,FP_25_29_Nbr_ch_ev_brn_No,FP_25_29_Nbr_ch_ev_brn_1,FP_25_29_Nbr_ch_ev_brn_2,FP_25_29_Nbr_ch_ev_brn_3,FP_25_29_Nbr_ch_ev_brn_4,FP_25_29_Nbr_ch_ev_brn_5,FP_25_29_Nbr_ch_ev_brn_6,FP_25_29_Nbr_ch_ev_brn_Ns,FP_25_29_Tot,FP_30_34_Nbr_ch_ev_brn_No,FP_30_34_Nbr_ch_ev_brn_1,FP_30_34_Nbr_ch_ev_brn_2,FP_30_34_Nbr_ch_ev_brn_3,FP_30_34_Nbr_ch_ev_brn_4,FP_30_34_Nbr_ch_ev_brn_5,FP_30_34_Nbr_ch_ev_brn_6,FP_30_34_Nbr_ch_ev_brn_Ns,FP_30_34_Tot,FP_35_39_Nbr_ch_ev_brn_No,FP_35_39_Nbr_ch_ev_brn_1,FP_35_39_Nbr_ch_ev_brn_2,FP_35_39_Nbr_ch_ev_brn_3,FP_35_39_Nbr_ch_ev_brn_4,FP_35_39_Nbr_ch_ev_brn_5,FP_35_39_Nbr_ch_ev_brn_6,FP_35_39_Nbr_ch_ev_brn_Ns,FP_35_39_Tot,FP_40_44_Nbr_ch_ev_brn_No,FP_40_44_Nbr_ch_ev_brn_1,FP_40_44_Nbr_ch_ev_brn_2,FP_40_44_Nbr_ch_ev_brn_3,FP_40_44_Nbr_ch_ev_brn_4,FP_40_44_Nbr_ch_ev_brn_5,FP_40_44_Nbr_ch_ev_brn_6,FP_40_44_Nbr_ch_ev_brn_Ns,FP_40_44_Tot,FP_45_49_Nbr_ch_ev_brn_No,FP_45_49_Nbr_ch_ev_brn_1,FP_45_49_Nbr_ch_ev_brn_2,FP_45_49_Nbr_ch_ev_brn_3,FP_45_49_Nbr_ch_ev_brn_4,FP_45_49_Nbr_ch_ev_brn_5,FP_45_49_Nbr_ch_ev_brn_6,FP_45_49_Nbr_ch_ev_brn_Ns,FP_45_49_Tot,FP_50_54_Nbr_ch_ev_brn_No,FP_50_54_Nbr_ch_ev_brn_1,FP_50_54_Nbr_ch_ev_brn_2,FP_50_54_Nbr_ch_ev_brn_3,FP_50_54_Nbr_ch_ev_brn_4,FP_50_54_Nbr_ch_ev_brn_5,FP_50_54_Nbr_ch_ev_brn_6,FP_50_54_Nbr_ch_ev_brn_Ns,FP_50_54_Tot,FP_55_59_Nbr_ch_ev_brn_No,FP_55_59_Nbr_ch_ev_brn_1,FP_55_59_Nbr_ch_ev_brn_2,FP_55_59_Nbr_ch_ev_brn_3,FP_55_59_Nbr_ch_ev_brn_4,FP_55_59_Nbr_ch_ev_brn_5,FP_55_59_Nbr_ch_ev_brn_6,FP_55_59_Nbr_ch_ev_brn_Ns,FP_55_59_Tot,FP_60_64_Nbr_ch_ev_brn_No,FP_60_64_Nbr_ch_ev_brn_1,FP_60_64_Nbr_ch_ev_brn_2,FP_60_64_Nbr_ch_ev_brn_3,FP_60_64_Nbr_ch_ev_brn_4,FP_60_64_Nbr_ch_ev_brn_5,FP_60_64_Nbr_ch_ev_brn_6,FP_60_64_Nbr_ch_ev_brn_Ns,FP_60_64_Tot,FP_65_69_Nbr_ch_ev_brn_No,FP_65_69_Nbr_ch_ev_brn_1,FP_65_69_Nbr_ch_ev_brn_2,FP_65_69_Nbr_ch_ev_brn_3,FP_65_69_Nbr_ch_ev_brn_4,FP_65_69_Nbr_ch_ev_brn_5,FP_65_69_Nbr_ch_ev_brn_6,FP_65_69_Nbr_ch_ev_brn_Ns,FP_65_69_Tot,FP_70_74_Nbr_ch_ev_brn_No,FP_70_74_Nbr_ch_ev_brn_1,FP_70_74_Nbr_ch_ev_brn_2,FP_70_74_Nbr_ch_ev_brn_3,FP_70_74_Nbr_ch_ev_brn_4,FP_70_74_Nbr_ch_ev_brn_5,FP_70_74_Nbr_ch_ev_brn_6,FP_70_74_Nbr_ch_ev_brn_Ns,FP_70_74_Tot,FP_75_79_Nbr_ch_ev_brn_No,FP_75_79_Nbr_ch_ev_brn_1,FP_75_79_Nbr_ch_ev_brn_2,FP_75_79_Nbr_ch_ev_brn_3,FP_75_79_Nbr_ch_ev_brn_4,FP_75_79_Nbr_ch_ev_brn_5,FP_75_79_Nbr_ch_ev_brn_6,FP_75_79_Nbr_ch_ev_brn_Ns,FP_75_79_Tot,FP_80_84_Nbr_ch_ev_brn_No,FP_80_84_Nbr_ch_ev_brn_1,FP_80_84_Nbr_ch_ev_brn_2,FP_80_84_Nbr_ch_ev_brn_3,FP_80_84_Nbr_ch_ev_brn_4,FP_80_84_Nbr_ch_ev_brn_5,FP_80_84_Nbr_ch_ev_brn_6,FP_80_84_Nbr_ch_ev_brn_Ns,FP_80_84_Tot,FP_85_over_Nbr_ch_ev_brn_No,FP_85_over_Nbr_ch_ev_brn_1,FP_85_over_Nbr_ch_ev_brn_2,FP_85_over_Nbr_ch_ev_brn_3,FP_85_over_Nbr_ch_ev_brn_4,FP_85_over_Nbr_ch_ev_brn_5,FP_85_over_Nbr_ch_ev_brn_6,FP_85_over_Nbr_ch_ev_brn_Ns,Age_grps_FP_85_over_Tot,FP_Tot_Num_child_evr_brn_No,FP_Tot_Num_child_evr_brn_1,FP_Tot_Num_child_evr_brn_2,FP_Tot_Num_child_evr_brn_3,FP_Tot_Num_child_evr_brn_4,FP_Tot_Num_child_evr_brn_5,FP_Tot_Num_child_evr_brn_6,FP_Tot_Num_child_evr_brn_Ns,FP_Tot_Tot
5114111,9,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,3,10,9,0,0,0,0,0,0,0,10,6,0,3,3,0,0,0,0,12,0,0,3,0,0,0,0,0,6,0,0,4,3,0,0,0,0,11,3,5,3,7,0,0,0,0,15,0,0,10,0,3,0,0,0,15,0,0,6,0,0,0,0,0,12,0,0,5,0,0,0,0,0,14,0,0,5,3,4,0,0,0,9,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,46,27,12,0,0,6,139
5114112,17,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,9,7,4,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,12,0,5,3,4,0,0,0,0,15,0,0,6,3,0,0,0,0,11,0,0,3,3,0,0,0,0,8,0,0,11,3,3,0,0,0,12,0,0,3,0,0,0,0,0,4,0,0,3,4,0,0,0,0,6,0,0,3,3,0,0,0,0,8,0,0,3,3,0,0,0,0,6,0,0,3,0,0,0,0,0,3,35,20,48,28,8,3,0,0,140
5114113,14,0,0,0,0,0,0,3,16,10,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,5,0,3,8,4,0,0,0,3,15,3,3,5,0,0,0,0,4,20,3,0,10,3,0,0,0,0,17,0,0,6,4,3,0,0,0,16,3,0,9,10,3,0,0,3,23,0,0,7,6,0,0,0,0,14,0,0,4,7,0,0,0,3,8,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,43,12,47,46,7,7,3,18,180
5114114,26,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,10,0,0,7,3,0,0,0,0,8,0,0,7,5,3,0,0,0,14,3,0,13,10,0,0,0,3,27,0,3,8,0,6,0,0,0,14,0,4,0,5,3,0,0,3,18,0,0,7,3,0,0,0,0,15,0,0,4,0,3,0,0,3,13,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,52,14,48,36,17,5,0,9,187
5114115,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,6,3,0,4,4,0,0,0,0,12,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,3,15,15,3,0,0,5,55
5114116,21,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,8,0,0,4,3,0,0,0,0,11,0,0,9,3,0,0,0,0,9,0,3,0,3,0,0,0,0,12,0,0,5,0,0,0,0,0,11,0,0,3,0,0,0,0,3,14,0,3,0,0,0,0,0,3,8,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,36,12,39,16,6,3,3,22,141
5114117,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,8,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,10,3,0,11,3,0,0,0,0,22,3,0,5,3,0,0,0,0,8,0,0,4,4,0,0,0,0,15,0,0,5,8,0,0,0,0,11,4,0,6,0,0,0,0,0,12,0,0,5,3,0,0,0,0,9,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,27,9,42,25,5,4,0,7,123
5114118,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,3,4,0,0,0,0,9,0,0,6,0,0,0,0,0,8,0,0,3,3,0,0,0,0,6,3,0,3,3,0,0,0,0,13,0,0,0,3,0,0,0,0,10,0,0,3,3,3,0,0,0,7,0,0,3,4,4,0,0,0,11,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,27,17,7,3,3,3,101
5114119,20,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,4,0,3,4,0,0,0,0,0,9,0,0,4,3,0,0,0,0,9,0,4,3,3,0,0,0,0,16,0,3,10,0,4,0,0,0,18,0,0,7,3,4,0,0,0,11,0,3,3,4,0,0,0,0,7,0,0,3,0,0,0,0,3,12,0,0,9,0,0,0,0,0,16,0,0,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,34,13,49,21,16,4,3,9,146
5114120,8,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,0,6,0,0,0,0,0,4,3,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,4,0,0,3,3,0,3,0,0,10,0,3,8,0,4,0,0,0,9,0,0,3,0,0,0,0,0,5,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,24,7,38,16,9,5,6,10,104
5114121,13,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,8,5,0,8,0,0,0,0,3,17,0,3,7,3,0,0,0,0,8,3,0,4,3,0,0,0,0,15,0,3,5,3,3,0,0,0,17,3,3,4,3,0,0,0,0,20,0,0,3,6,3,0,0,3,11,0,0,6,0,0,0,0,3,15,0,0,5,5,0,0,0,0,11,0,0,0,5,3,0,0,0,13,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,36,14,54,31,10,3,0,12,165
5114122,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,10,3,0,5,5,0,0,0,0,12,3,3,6,0,0,0,0,0,10,0,0,3,4,3,0,0,0,11,0,0,3,3,0,0,0,0,8,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,29,3,25,17,12,4,0,3,101
5114123,9,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,0,4,0,0,0,0,0,11,0,0,0,8,0,0,0,0,10,0,0,6,3,0,0,0,0,6,0,0,5,3,0,0,0,0,11,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,3,26,18,7,3,0,7,84
5114124,6,0,0,0,0,0,0,3,8,12,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,4,3,0,0,0,0,13,0,0,10,0,0,0,0,0,14,3,0,6,7,0,0,0,0,11,5,0,4,0,0,0,0,0,10,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,8,0,0,3,0,3,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,31,4,45,18,11,0,3,8,117
5114125,11,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,3,6,3,0,0,0,0,0,11,0,0,3,3,0,0,0,0,11,0,3,6,3,0,0,0,0,16,0,0,5,0,0,0,0,0,8,0,0,3,4,0,0,0,0,14,0,4,5,3,0,0,0,0,14,0,0,9,0,4,0,0,0,13,0,4,3,3,0,0,0,0,12,0,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,26,17,48,31,7,0,7,3,138
5114126,13,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,3,10,0,0,4,0,0,0,0,14,0,0,4,0,0,0,0,0,7,3,0,6,3,0,0,0,0,10,0,0,8,3,0,0,0,0,13,0,0,15,9,0,0,0,0,31,0,0,9,4,0,0,0,0,8,0,3,13,4,0,0,0,0,26,0,0,15,10,0,0,0,0,27,0,0,11,3,3,0,4,0,20,0,0,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,42,8,77,46,12,0,4,6,198
5114127,98,0,0,0,0,0,0,0,98,10,3,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,6,0,0,3,3,0,0,0,0,7,0,4,3,0,0,0,0,0,10,3,0,14,4,0,0,0,0,24,0,3,5,3,0,0,0,0,9,0,0,6,3,0,0,0,0,14,0,6,7,10,0,0,0,0,20,6,0,10,7,0,0,0,0,25,0,0,7,5,0,0,3,0,18,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,0,6,3,0,0,0,7,20,132,23,60,40,7,3,6,14,279
5114128,11,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,9,0,0,6,3,3,0,0,0,14,0,3,9,3,0,0,0,0,10,3,0,4,4,0,0,0,0,19,0,0,9,0,0,3,0,0,12,0,0,3,7,0,0,0,0,7,3,0,3,0,3,0,0,0,11,0,0,0,4,0,0,0,0,9,0,0,3,5,4,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,31,7,42,29,13,3,3,4,138
5114129,12,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,8,0,0,0,3,5,0,0,0,11,0,0,4,3,3,0,0,0,17,0,0,6,0,0,0,0,3,16,0,0,3,0,0,0,0,0,9,0,0,8,0,0,0,0,0,6,0,0,5,0,3,0,0,0,15,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,26,7,38,18,15,0,3,16,122
5114130,10,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,4,3,0,0,0,0,7,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,9,3,0,4,0,3,0,0,0,9,0,0,5,3,0,0,0,0,10,0,0,3,0,0,0,0,0,4,0,0,0,3,3,3,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,27,7,35,26,13,5,0,6,117
5114131,19,0,0,0,0,0,0,3,24,7,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,10,0,0,4,0,0,0,0,0,6,0,4,3,0,3,0,0,0,13,0,6,8,3,0,0,0,0,20,4,3,10,3,0,0,0,0,19,4,3,7,3,0,0,0,0,25,0,3,10,0,0,0,0,0,19,0,0,7,0,0,0,0,0,6,0,0,5,0,0,0,0,0,12,0,0,10,3,3,0,0,0,14,0,3,3,8,0,0,0,0,21,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,4,52,22,72,26,13,5,3,7,211
5114132,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,3,5,3,0,0,0,0,10,3,0,5,3,0,0,0,0,16,0,3,4,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,3,0,0,7,6,5,0,0,0,20,0,3,4,3,3,0,3,3,17,0,0,5,4,0,3,0,3,15,0,3,4,0,8,0,0,0,18,25,15,45,23,15,4,4,8,144
5114133,11,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,4,3,4,5,3,0,0,0,0,10,0,0,3,0,0,0,0,0,6,0,0,3,5,0,0,0,0,8,0,3,4,3,0,0,0,0,6,0,3,3,6,0,0,0,0,13,0,0,7,3,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,3,4,0,0,0,0,14,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,8,41,24,4,0,0,0,104
5114201,21,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,0,8,0,5,7,0,3,0,0,0,11,3,3,0,3,4,0,0,0,15,3,4,4,3,0,0,0,0,13,3,0,7,3,0,0,0,0,20,0,0,7,4,3,0,0,0,18,0,0,4,4,3,0,0,0,15,0,0,0,5,0,0,0,0,8,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,42,15,43,30,11,3,0,4,159
5114205,10,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,16,11,0,9,0,0,0,0,0,14,0,0,6,0,0,0,0,0,10,7,0,3,3,0,0,0,0,16,0,0,3,7,0,0,0,0,10,0,0,5,3,4,0,0,0,20,3,5,6,4,0,0,0,0,20,0,0,4,8,0,0,0,0,13,0,0,3,3,0,0,0,0,4,3,0,5,0,3,0,0,0,14,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,48,15,52,29,18,6,3,0,166
5114206,9,0,0,0,0,0,0,0,16,10,0,3,0,0,0,0,4,25,8,3,6,3,0,0,0,0,20,3,3,6,5,0,0,0,0,17,0,0,7,0,0,0,0,0,6,3,0,5,7,0,0,0,0,18,0,4,5,4,0,0,0,0,18,0,0,9,7,3,0,0,0,20,0,3,4,0,4,3,3,0,16,3,0,9,4,8,0,0,4,22,3,0,4,0,0,0,0,0,15,0,0,0,3,0,0,0,0,5,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,45,24,58,32,14,7,3,12,197
5114207,11,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,0,0,3,6,0,0,0,0,12,3,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,6,0,0,0,0,14,3,0,8,5,3,0,0,0,15,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,23,28,12,3,4,4,107
5114208,28,0,0,0,0,0,0,4,30,22,8,0,0,0,0,0,0,30,11,11,10,0,0,0,0,0,31,3,7,9,8,3,0,0,4,37,0,4,3,3,3,0,0,0,23,3,3,4,4,8,0,0,3,25,7,0,8,6,0,0,0,3,34,0,4,8,3,6,0,0,0,28,0,3,6,10,0,0,0,0,19,0,3,4,6,0,3,0,0,17,0,3,3,3,0,0,0,0,13,0,0,4,0,3,0,0,0,9,0,0,3,0,3,0,0,0,15,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,7,76,37,71,59,33,8,3,20,314
5114210,15,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,10,3,0,7,3,0,0,0,0,13,0,0,3,7,0,4,0,3,17,0,0,8,3,0,0,0,3,11,0,0,3,3,0,0,0,0,4,0,0,3,3,0,0,0,0,8,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,40,19,4,4,0,6,108
5114211,39,0,0,0,0,0,0,4,39,27,3,0,0,0,0,0,5,33,22,9,3,0,0,0,0,3,39,11,6,4,4,0,0,0,0,22,3,5,12,0,0,3,0,8,30,3,3,12,7,4,0,0,0,44,7,3,9,11,0,0,0,0,30,3,3,13,11,5,0,0,0,36,0,3,13,7,3,0,0,0,30,3,0,7,0,3,3,3,0,23,0,0,10,5,4,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,38,82,56,27,7,5,33,352
5114212,7,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,3,6,0,0,0,12,0,0,5,3,0,0,0,0,12,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,23,10,12,3,0,3,69
5114213,14,0,0,0,0,0,0,0,14,7,3,0,0,0,0,0,3,15,7,5,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,17,6,0,3,0,0,0,0,0,12,3,0,3,3,0,0,0,0,12,3,3,3,0,0,0,3,0,16,0,3,5,3,3,0,0,0,10,3,0,3,9,0,0,0,0,15,0,0,5,5,3,0,0,0,17,0,0,8,3,0,0,0,0,17,0,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,48,25,52,28,10,0,3,8,171
5114214,11,0,0,0,0,0,0,3,14,23,5,3,0,0,0,0,0,30,32,24,13,0,0,0,0,0,71,12,23,9,8,0,0,0,0,51,7,10,16,7,0,0,0,0,33,3,3,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,3,0,0,4,3,3,0,0,0,19,3,0,8,3,0,0,0,0,16,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,66,67,26,14,3,3,5,265
5114215,15,0,0,0,0,0,0,0,15,8,9,0,0,0,0,0,3,15,15,4,6,3,0,0,0,0,29,5,3,4,0,0,0,0,6,15,10,3,7,3,0,0,0,0,21,3,0,8,3,0,0,0,0,15,0,0,8,3,0,0,0,0,9,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,21,41,24,11,0,3,11,154
5114216,6,0,0,0,0,0,0,0,6,28,3,8,0,0,0,0,4,42,23,15,14,5,0,0,0,0,59,15,15,20,5,0,0,0,7,64,5,8,15,3,0,0,0,0,37,0,3,7,0,0,0,0,0,14,0,3,4,3,0,0,0,0,14,0,0,3,3,0,0,0,0,7,0,0,7,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,53,79,21,3,3,0,13,258
5114217,7,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,3,16,3,4,0,0,0,0,0,0,16,3,7,4,3,0,0,0,0,14,0,4,4,4,3,0,0,0,14,0,5,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,7,0,3,0,6,0,0,0,0,7,0,0,8,3,0,0,0,0,9,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,28,25,5,0,0,4,119
5114218,17,0,0,0,0,0,0,0,22,37,13,9,3,0,0,0,3,54,24,12,12,0,0,0,0,0,49,13,17,19,4,4,3,4,4,66,3,0,14,5,5,0,0,5,33,0,6,9,9,3,0,0,3,31,3,0,5,0,0,0,0,0,13,0,3,3,5,4,0,0,0,11,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,9,0,0,6,3,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,45,85,40,16,4,4,15,315
