SA1_7DIGITCODE_2016,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24,P_Grad_Dip_Cer_25_34,P_Grad_Dip_Cer_35_44,P_Grad_Dip_Cer_45_54,P_Grad_Dip_Cer_55_64,P_Grad_Dip_Cer_65_74,P_Grad_Dip_Cer_75_84,P_Grad_Dip_Cer_85_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5106809,7,6,8,3,3,0,25,0,4,4,7,3,0,0,0,14,3,10,26,22,21,6,6,0,98,3,11,11,19,20,10,3,0,72,6,18,24,25,19,11,0,0,105,3,0,3,3,0,0,0,0,5,0,3,4,9,0,3,0,0,15,9,21,30,38,22,12,0,0,131,0,0,0,4,0,0,0,0,4,6,3,17,10,11,15,7,3,59,26,46,87,104,82,49,14,5,411
5106810,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,5,3,14,16,7,4,3,0,0,52,3,12,10,7,6,5,0,0,41,6,23,12,11,14,6,0,0,71,0,0,0,3,0,0,0,0,0,3,3,0,0,0,8,0,0,18,5,25,13,15,14,10,0,0,89,0,0,0,0,0,0,0,0,0,3,7,10,3,4,6,0,0,38,20,72,52,39,27,28,4,0,236
5106811,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,3,3,3,3,3,0,0,21,4,0,5,7,3,0,3,0,23,6,8,13,12,21,20,7,4,85,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,12,7,8,14,16,18,22,7,4,95,0,0,0,0,0,0,0,0,3,0,0,0,8,5,0,0,0,18,12,17,26,33,38,36,12,4,176
5106812,0,4,0,0,0,0,10,0,0,0,3,4,0,0,0,14,3,0,6,8,7,0,0,3,31,0,0,10,7,3,7,0,0,29,3,0,4,7,4,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,7,9,4,3,0,24,0,0,0,0,0,3,0,0,4,0,0,3,3,8,0,0,0,15,11,4,15,30,35,19,9,3,125
5106813,0,3,3,4,0,0,8,0,0,0,0,4,0,0,0,8,4,3,11,11,12,3,0,0,44,0,3,9,16,8,4,3,0,50,9,11,10,19,22,9,4,0,86,3,0,0,3,0,0,0,0,3,3,3,0,3,0,0,0,0,9,14,13,10,25,22,9,4,0,98,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,17,20,22,35,60,56,27,12,0,222
5106814,0,7,5,0,0,0,16,0,0,0,0,0,0,0,0,7,0,9,3,10,7,0,0,0,36,0,3,3,7,8,10,0,0,40,8,14,8,18,18,14,0,0,77,0,0,0,0,3,0,0,0,6,0,0,0,3,0,3,0,0,5,7,14,8,24,23,16,0,0,90,0,0,0,3,0,0,0,0,4,0,0,0,4,5,4,0,0,21,10,19,17,57,58,38,6,3,210
5106815,0,4,0,0,0,0,8,0,0,0,3,0,0,0,0,8,0,8,13,13,3,0,0,0,43,0,3,13,8,4,7,0,0,34,6,5,11,23,8,5,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,14,26,9,5,3,0,69,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,10,12,20,42,60,26,11,5,0,178
5106816,4,4,0,0,0,0,17,0,7,6,0,0,0,0,0,10,12,51,36,16,4,3,0,0,123,17,45,29,8,8,0,0,0,104,53,109,49,26,7,3,0,0,247,6,0,3,3,0,0,0,0,22,4,10,3,5,0,0,0,0,26,69,126,55,32,7,3,0,0,293,0,0,0,0,0,0,0,0,0,28,29,19,11,12,3,0,0,100,124,269,150,79,32,6,3,0,656
5106817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,11,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7,9,5,0,0,29
5106818,8,0,0,0,0,0,25,3,3,0,0,0,0,0,0,10,4,59,27,13,4,3,0,0,105,9,46,18,8,7,3,0,0,93,19,76,38,20,8,5,0,0,168,3,10,5,0,0,0,0,0,19,4,11,6,0,3,3,0,0,19,25,90,42,24,10,3,0,0,208,0,3,3,0,3,0,0,0,8,3,22,13,3,5,0,0,0,51,52,239,118,47,35,10,0,0,503
5106819,3,8,3,3,0,0,14,0,3,0,0,0,0,0,0,11,3,15,23,22,8,4,0,0,69,0,9,15,27,4,3,0,0,65,5,13,29,23,8,7,0,0,87,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,6,18,34,25,8,7,0,0,99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,15,46,80,83,26,14,0,0,257
5106820,13,6,0,0,0,0,16,0,3,6,3,3,0,0,0,14,4,19,30,17,4,0,0,0,83,4,23,36,21,11,4,0,0,100,20,48,59,44,16,13,3,0,203,6,3,3,0,3,0,0,0,12,0,4,0,3,5,0,0,0,22,27,59,70,51,23,15,7,0,241,0,3,0,0,0,0,0,0,4,4,3,7,10,0,0,3,0,28,38,115,164,104,41,25,10,0,494
5106901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107001,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,3,9,3,3,0,0,30,0,0,0,0,0,3,0,0,6,3,4,8,8,4,4,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,12,9,9,4,3,0,43,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,0,18,8,31,25,23,10,5,3,0,112
5107002,3,0,0,0,0,0,4,0,0,3,5,3,0,0,0,7,4,18,9,10,3,0,0,0,49,0,3,9,10,5,0,0,0,28,13,15,16,13,17,8,0,0,89,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,11,23,20,20,17,6,0,0,94,0,0,0,0,0,0,0,0,3,4,3,4,6,3,3,0,0,29,27,54,48,48,29,13,4,0,222
5107003,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,16,7,3,5,0,0,0,29,0,7,3,3,7,0,0,0,22,3,7,11,10,8,5,3,0,40,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,9,12,10,8,7,3,0,51,0,0,0,0,0,0,0,0,0,6,0,3,4,3,0,0,0,18,14,29,28,20,22,11,3,0,127
5107004,3,0,0,0,0,0,3,0,0,3,0,5,0,0,0,5,0,11,16,3,7,4,0,0,37,3,4,9,6,3,3,0,0,35,8,17,17,14,7,4,3,3,70,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,9,13,18,12,9,5,3,3,86,3,0,0,0,0,0,0,0,4,3,6,5,0,0,5,0,0,23,23,37,54,25,29,18,6,5,195
5107005,5,0,3,0,0,0,7,0,4,0,5,3,0,0,0,12,0,23,8,9,0,4,0,0,45,0,9,11,3,8,3,0,0,35,7,26,13,11,12,4,5,0,66,0,3,0,3,0,0,0,0,8,5,0,0,0,4,0,0,0,6,9,26,18,11,10,7,5,3,85,0,0,0,3,0,0,0,0,4,3,3,3,0,5,0,3,0,19,18,67,40,34,33,10,4,5,209
5107006,0,0,0,0,0,0,6,0,3,5,0,0,0,0,0,4,5,16,11,4,8,3,0,0,45,0,7,6,3,6,3,0,0,24,7,26,20,4,11,8,3,0,77,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,31,23,9,14,8,3,0,82,0,0,0,0,0,0,0,0,0,0,6,5,3,4,8,4,0,28,10,70,50,18,28,16,3,0,194
5107007,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,8,3,17,7,7,3,0,0,0,44,0,10,9,5,9,3,0,0,34,8,22,25,20,21,11,6,3,111,3,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,12,12,28,25,20,19,11,6,7,127,0,0,0,0,0,0,0,0,5,3,0,3,0,0,6,3,0,17,26,58,48,37,34,21,5,5,239
5107008,3,3,5,0,0,0,22,0,7,4,0,3,0,0,0,18,3,50,22,10,4,9,0,4,94,0,15,15,8,5,4,3,6,51,16,45,36,17,11,10,0,3,141,0,0,5,0,0,0,0,0,7,0,0,4,0,0,0,0,0,11,20,48,48,16,18,10,3,3,159,0,0,0,0,0,3,0,0,7,0,6,9,3,0,3,4,7,37,26,126,92,43,36,35,7,16,379
5107009,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,4,8,19,14,5,3,4,0,0,45,0,4,10,3,4,5,0,0,24,0,19,8,8,7,7,3,0,57,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,4,24,8,11,8,9,3,0,66,0,0,0,0,0,0,0,0,3,3,9,3,8,0,7,0,0,29,13,60,32,26,19,19,4,0,181
5107010,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,5,6,9,4,3,3,3,0,0,22,0,0,0,0,4,0,0,0,13,5,14,11,5,3,9,0,0,49,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,5,21,15,6,6,9,0,0,55,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,3,0,16,9,36,19,9,16,19,4,0,113
5107011,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,8,3,7,3,0,0,0,29,3,4,3,3,3,3,0,0,21,3,22,12,13,9,8,4,0,72,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,24,12,15,9,13,4,0,79,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,0,0,17,16,41,26,24,24,13,6,3,154
5107012,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,16,9,3,3,3,0,0,36,0,5,12,7,9,4,0,0,34,5,11,18,6,14,6,5,3,67,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,12,19,18,6,14,6,5,3,80,0,0,0,3,0,0,0,0,3,6,0,6,0,0,9,7,0,31,20,39,42,17,31,16,10,3,181
5107013,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,14,3,3,0,0,0,27,0,4,3,3,8,0,3,0,30,4,19,10,14,8,3,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,3,18,16,18,13,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,12,36,37,21,24,10,0,3,141
5107014,3,5,0,0,0,0,16,0,0,0,0,4,0,0,0,3,10,19,18,7,5,0,0,0,63,6,5,7,7,9,3,0,0,43,9,21,23,15,25,9,4,0,113,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,14,9,26,28,23,32,11,4,0,127,4,0,0,0,0,0,0,0,4,5,3,3,3,5,4,3,0,27,26,64,63,47,60,21,8,3,280
5107015,3,0,3,0,0,0,10,0,0,4,0,0,0,0,0,11,6,30,13,3,6,0,3,0,66,0,14,10,10,10,3,0,0,58,6,36,11,13,15,0,3,0,86,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,9,10,38,16,21,18,0,3,0,99,0,0,0,3,0,0,0,0,3,3,0,9,7,0,0,0,0,24,11,94,61,44,41,6,7,0,263
5107016,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,8,0,25,14,9,0,4,3,0,52,3,18,7,4,7,5,0,0,49,9,32,24,18,14,10,0,0,107,0,3,5,0,0,0,0,0,3,0,0,0,0,4,4,0,0,12,9,39,28,23,16,19,0,0,131,0,0,0,0,0,0,0,0,0,4,3,4,3,3,3,4,3,39,18,85,55,42,33,29,8,3,276
5107017,7,0,0,0,0,0,8,0,0,5,0,0,0,0,0,7,0,18,19,3,4,0,0,0,50,0,12,4,6,5,0,0,0,32,4,20,16,10,10,10,3,3,70,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,11,8,22,16,12,15,9,3,3,88,0,0,0,0,0,0,0,0,10,0,4,3,3,0,0,8,0,22,12,67,52,33,27,16,13,3,221
5107018,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,7,33,32,9,3,3,0,0,81,3,6,12,5,12,0,3,0,52,13,27,21,17,22,5,0,0,103,0,4,0,0,0,3,0,0,9,0,0,3,3,0,4,0,0,11,16,30,21,15,26,9,0,0,122,0,0,0,0,0,0,0,0,0,3,9,7,0,9,0,0,0,26,30,80,72,40,52,16,4,0,295
5107019,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,4,19,8,3,7,0,0,0,45,3,7,4,3,3,0,4,0,25,7,18,5,10,0,5,0,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,7,22,7,10,0,7,0,0,51,0,0,0,0,0,0,0,0,3,0,9,0,5,0,3,4,0,20,17,55,26,21,12,13,9,0,148
5107020,7,0,3,0,0,0,10,0,3,0,3,0,0,0,0,7,4,16,10,13,12,0,0,0,53,3,12,9,11,0,0,0,0,36,8,26,16,16,14,3,4,0,87,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,11,9,32,17,18,19,3,4,0,99,0,0,0,0,0,0,0,0,6,0,4,7,0,3,3,4,0,22,16,65,45,46,37,12,9,3,232
5107021,3,3,0,0,0,0,7,0,3,0,0,0,0,0,0,4,0,22,8,7,3,3,0,0,46,0,6,0,4,4,3,0,0,17,11,27,14,12,11,8,3,0,82,4,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,6,11,27,21,12,14,8,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,17,59,41,31,24,18,3,0,193
5107022,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,8,8,6,4,4,0,0,0,29,4,3,0,5,6,4,0,0,24,14,25,11,17,13,3,0,0,90,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,4,14,25,19,23,13,6,0,0,93,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,3,0,23,27,48,35,36,29,9,3,0,191
5107023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,4,4,0,0,0,22,3,4,6,8,4,0,0,0,20,9,14,11,8,3,0,3,0,44,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,16,9,6,3,0,3,0,52,0,0,0,0,0,0,0,0,0,7,0,5,0,4,0,0,0,15,12,31,24,17,14,3,3,0,108
5107101,4,3,3,0,0,0,9,0,0,0,3,0,0,0,0,9,0,12,11,13,3,3,0,0,41,4,9,11,13,6,0,0,0,36,7,5,4,20,10,5,0,0,53,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,9,8,4,23,10,3,0,0,63,0,0,0,0,0,0,0,0,3,4,4,0,0,3,0,0,3,16,18,30,34,56,24,10,5,3,183
5107102,3,0,0,0,0,0,6,0,0,3,3,3,0,0,0,5,0,10,19,10,0,0,0,0,39,0,5,11,10,3,3,0,0,31,9,9,21,26,3,0,0,0,70,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,8,22,23,8,3,0,0,78,0,0,0,0,3,0,0,0,8,3,0,4,0,0,0,0,0,5,18,31,54,54,14,5,0,0,173
5107103,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,4,3,7,15,10,3,0,0,0,33,0,0,8,11,3,7,0,0,29,7,11,11,15,11,8,0,0,57,0,0,0,3,3,0,0,0,6,0,0,0,3,0,0,0,0,8,6,7,11,21,11,7,0,0,69,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,13,13,25,43,42,24,15,3,0,173
5107104,3,3,0,0,0,0,11,0,0,6,0,0,0,0,0,4,0,12,7,13,3,0,0,0,40,0,3,4,6,7,0,0,0,18,5,6,5,14,9,0,0,0,42,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,5,13,9,14,9,0,0,0,43,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,17,9,35,34,34,23,4,0,0,139
5107105,8,3,4,0,0,0,11,0,0,4,3,0,0,0,0,7,12,17,15,16,10,0,0,0,67,5,12,8,12,9,7,0,0,58,13,18,13,22,12,7,0,0,91,0,0,0,0,0,0,0,0,4,0,0,5,3,4,0,0,0,10,10,21,22,29,14,7,0,0,106,0,0,0,0,3,0,0,0,5,0,6,7,3,0,3,0,0,18,26,58,57,68,41,16,4,0,270
5107106,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,5,9,3,0,0,0,25,0,0,4,5,5,0,0,0,16,3,5,3,7,4,6,0,0,26,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,8,3,5,4,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,21,49,9,10,17,16,18,11,16,28,125
5107107,0,3,0,0,0,0,3,0,0,0,3,4,0,0,0,8,0,9,10,18,11,0,0,0,51,0,8,10,7,3,3,3,0,29,9,5,12,16,12,7,0,0,65,3,0,3,0,0,0,0,0,4,0,0,3,3,7,0,0,0,11,10,5,19,21,17,11,0,0,85,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,15,15,48,54,39,13,6,0,180
5107108,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,8,0,7,6,9,3,0,0,0,26,0,3,3,3,3,0,0,0,21,7,9,13,15,9,7,5,0,63,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,4,11,10,15,18,7,5,0,75,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,11,13,24,28,30,28,10,7,0,135
5107109,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,11,6,0,0,0,0,21,3,3,3,4,0,0,3,0,18,5,17,7,9,10,3,0,0,42,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,9,19,10,5,6,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,9,24,27,19,12,5,3,0,112
5107110,0,3,4,0,0,0,13,0,0,3,0,3,0,0,0,8,5,10,16,5,9,3,0,0,42,0,6,11,5,4,0,0,0,38,15,9,24,25,17,0,3,0,93,4,0,4,0,0,0,0,0,9,0,3,0,0,0,0,0,0,8,16,10,24,26,15,0,3,0,101,0,0,0,0,0,0,0,0,4,3,0,0,0,4,3,0,0,17,23,23,61,51,42,8,6,4,217
5107111,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,7,11,3,0,0,0,0,30,0,0,4,3,4,0,0,0,15,3,17,12,14,12,3,0,0,55,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,5,21,12,14,9,3,4,0,66,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,16,31,32,28,20,3,4,0,127
5107112,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,5,12,19,18,4,4,0,0,0,58,0,5,9,10,4,0,0,0,29,4,17,16,17,3,7,0,0,65,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,8,17,14,20,5,7,0,0,76,0,3,0,0,0,0,0,0,3,9,3,5,7,3,6,0,0,31,26,53,51,43,18,10,0,0,207
5107113,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,5,11,9,7,8,3,3,0,41,5,10,10,5,8,3,0,0,39,13,14,3,15,15,4,4,5,68,3,3,0,3,0,0,0,0,8,0,3,0,3,0,0,0,0,9,11,16,5,16,15,4,4,5,83,0,0,0,3,0,0,0,0,3,9,6,3,3,4,4,3,0,27,30,42,29,40,35,16,7,5,203
5107114,0,3,0,0,0,0,6,0,0,3,5,0,0,0,0,6,6,12,13,8,3,0,0,0,49,6,8,8,16,0,0,0,0,42,15,12,15,31,9,3,0,0,88,3,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,6,16,15,21,37,17,3,0,0,108,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,30,37,50,72,18,5,6,0,225
5107115,3,8,0,0,0,0,12,0,0,0,3,0,0,0,0,3,0,9,9,5,3,6,0,0,34,0,0,4,13,0,3,0,0,23,0,10,7,21,3,6,0,0,58,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,13,25,3,4,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,14,9,23,32,52,9,14,7,0,146
5107116,0,5,0,0,0,0,14,0,0,0,0,3,0,0,0,4,4,15,26,15,7,4,0,0,71,3,4,10,16,5,0,0,0,48,17,17,16,35,7,3,0,0,103,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,18,19,21,35,12,7,3,0,114,0,3,0,0,0,0,0,0,6,0,3,8,0,3,0,0,0,21,29,53,70,79,29,14,3,0,275
5107117,3,4,3,0,0,0,9,0,0,0,3,0,0,0,0,3,3,3,11,13,0,3,0,0,34,3,4,5,12,0,0,3,0,36,4,15,20,24,11,10,0,3,86,0,3,0,0,0,0,0,0,3,0,3,7,4,3,4,0,0,18,4,21,24,23,15,11,0,3,105,0,0,0,0,0,0,0,0,3,5,0,0,3,3,0,3,0,20,14,32,46,56,24,15,8,5,212
5107118,6,3,3,0,3,0,22,0,0,0,0,0,0,0,0,7,5,37,21,13,4,3,0,0,90,4,14,10,11,11,3,0,0,62,20,35,19,23,13,4,3,4,115,0,3,0,0,0,0,0,0,7,0,3,3,0,3,0,0,0,12,21,41,24,23,11,5,4,3,137,3,0,0,0,0,4,0,0,11,3,0,13,0,4,0,3,0,34,43,108,79,55,37,18,7,6,353
5107119,6,9,0,0,0,0,15,0,3,3,3,0,0,0,0,14,3,10,12,9,12,0,0,0,47,3,4,3,5,3,0,0,0,25,7,12,7,20,9,3,0,0,56,0,0,0,3,0,0,0,0,3,0,0,3,5,0,0,0,0,7,6,10,6,20,12,6,0,0,72,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,12,18,31,36,48,30,9,3,0,180
5107120,4,4,0,0,0,0,6,0,0,3,0,3,0,0,0,10,8,8,9,13,7,0,0,0,49,0,0,8,15,6,11,0,0,43,0,6,7,12,16,4,3,0,48,9,0,0,0,0,0,0,0,12,0,0,3,0,3,0,0,0,11,12,7,8,14,15,9,3,0,68,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,20,21,40,48,33,23,3,0,182
5107121,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,4,8,3,8,3,3,0,0,34,0,3,4,11,13,0,0,0,40,4,5,14,12,3,3,0,0,39,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,3,4,7,16,12,3,6,0,0,51,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,9,8,23,31,39,29,10,0,0,144
5107122,5,6,0,0,0,0,10,0,0,0,0,3,0,0,0,5,3,4,8,12,4,0,0,0,37,3,3,13,10,0,0,0,0,34,14,12,11,30,11,3,3,0,79,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,12,12,11,32,17,3,3,0,86,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,21,37,56,26,8,0,0,175
5107123,5,0,3,0,0,0,13,0,0,0,3,0,0,0,0,9,5,11,15,11,0,3,3,0,50,3,6,11,10,5,3,0,0,44,6,15,18,20,8,8,0,0,79,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,13,6,17,18,29,11,8,3,3,93,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,0,0,7,15,37,57,58,22,19,8,5,218
5107124,0,6,5,0,0,0,11,0,0,3,3,0,0,0,0,5,10,11,22,20,5,4,0,0,73,3,8,10,14,8,4,0,0,45,12,6,28,24,9,8,0,0,87,0,0,3,0,0,0,0,0,4,0,0,5,3,0,0,0,0,7,18,10,32,26,9,8,0,0,104,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,15,37,32,71,64,29,19,3,0,258
5107125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
