SA1_7DIGITCODE_2016,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
5118223,3,0,3,0,4,6,3,0,3,0,0,0,0,0,3,10,10,15,3,3,4,3,6,12,0,3,3,6,0,3,0,0,3,13,15,29,4,4,9,3,0,4,3,3,9,4,3,6,0,0,3,18,12,31,3,3,5,0,3,6,0,4,6,5,5,11,3,3,8,16,19,30,8,7,13,3,9,10,5,3,12,5,0,9,6,7,14,28,29,51,6,3,10,7,0,4,4,3,7,3,0,3,3,4,6,22,13,31,0,0,0,3,6,6,4,3,8,3,3,5,3,0,3,10,8,17,3,0,3,4,3,7,0,0,4,0,3,3,0,3,8,11,13,16,0,5,8,4,7,8,0,3,4,6,0,11,3,0,7,12,13,31,3,5,10,7,5,11,4,0,3,3,7,7,4,4,3,20,16,36,3,11,12,0,6,9,3,9,6,6,3,9,4,9,13,17,27,47,9,3
5118224,0,4,5,3,5,12,0,3,6,3,7,7,4,6,11,18,23,35,3,0,5,0,3,4,3,0,3,3,3,8,0,0,0,13,10,23,0,0,5,3,0,3,3,4,4,0,0,3,3,4,5,15,11,24,6,5,12,5,5,12,3,0,3,0,8,5,7,3,13,23,28,51,0,9,6,6,11,16,4,0,12,3,4,9,3,9,12,26,31,59,7,6,10,6,0,10,7,8,14,0,5,8,5,4,10,27,27,53,9,0,12,9,10,17,5,7,9,0,4,4,0,7,5,22,23,51,4,0,5,12,3,14,3,4,12,4,3,6,5,3,3,24,18,39,0,6,5,0,3,6,4,0,4,3,3,5,3,3,7,9,14,28,5,3,5,0,0,4,6,4,7,3,0,7,0,5,8,20,18,35,0,3,7,7,3,6,3,6,8,4,6,11,7,3,6,18,18,37,0,6
5118225,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,3,0,3,0,0,0,3,3,3,3,9,13,0,0,0,0,0,3,5,3,3,0,0,0,6,0,6,8,6,12,4,3,4,3,5,4,0,0,3,0,0,0,0,0,0,7,9,18,3,5,8,0,3,4,7,3,6,0,3,7,0,0,3,14,18,34,7,3,12,4,3,11,3,4,8,3,3,3,3,0,3,25,15,38,3,4,10,0,6,3,4,5,11,3,0,3,0,0,5,17,14,27,0,3,3,3,3,6,6,0,5,0,0,0,0,0,0,12,6,18,0,0,0,0,0,0,0,3,4,0,0,3,0,3,3,3,7,9,0,3,6,0,0,0,0,0,0,3,4,7,0,0,3,5,8,16,0,3,3,0,0,0,3,5,7,0,3,3,0,0,3,5,9,14,3,3
5118226,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,10,8,0,0,4,0,0,0,3,0,3,3,0,3,0,0,0,4,3,7,0,0,0,0,0,6,0,0,0,0,4,4,5,0,5,5,7,15,0,3,5,3,0,0,3,0,3,0,5,5,9,3,8,13,16,27,7,3,10,3,3,5,6,4,10,7,7,13,11,7,16,27,19,43,3,3,11,9,3,12,8,0,9,8,3,8,5,0,3,24,11,38,0,0,3,3,3,6,0,0,0,3,0,4,0,0,0,11,6,20,5,3,5,0,3,5,0,0,3,0,0,4,3,0,0,11,6,15,0,0,6,3,0,3,0,0,8,0,0,0,0,3,9,11,10,17,3,0,3,3,0,6,3,3,8,0,0,0,0,3,3,8,7,20,0,0,7,0,0,3,0,4,4,0,0,3,0,4,5,4,7,20,0,0
5118227,0,0,0,0,3,3,0,0,3,0,3,3,0,4,3,0,6,12,0,0,0,0,0,0,0,4,3,3,0,3,6,3,11,9,6,22,0,3,3,0,3,5,4,4,6,0,5,5,0,5,3,7,21,25,6,4,8,0,0,5,4,6,11,11,8,14,6,0,11,26,19,49,6,10,18,11,11,27,3,10,12,8,3,8,10,13,20,43,39,82,7,6,16,3,0,7,4,4,7,3,5,10,3,0,6,23,15,42,8,3,6,0,3,6,0,3,3,3,3,5,0,0,0,14,14,27,0,3,3,3,0,5,3,3,3,0,3,3,0,0,0,9,10,18,0,0,0,0,5,5,3,10,14,4,0,4,0,7,8,11,17,31,4,3,11,3,5,5,3,3,9,0,4,6,4,3,10,18,19,36,3,0,5,5,8,10,3,8,10,0,7,4,3,6,6,16,25,42,3,5
5118228,3,0,3,3,0,3,0,0,0,3,0,4,0,3,0,6,4,8,0,0,4,0,0,0,0,0,0,0,3,4,4,0,3,9,3,8,3,0,4,0,0,0,0,0,3,0,0,0,3,0,7,8,9,16,3,6,10,0,0,3,4,0,5,7,3,13,3,7,7,18,19,35,3,0,11,6,3,9,8,0,11,5,4,4,7,3,8,31,12,39,6,0,6,0,0,8,0,0,0,4,3,6,3,0,3,16,7,24,0,3,7,3,0,3,0,0,3,0,0,3,0,0,0,11,8,17,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,3,5,6,3,0,3,0,6,6,0,0,0,0,0,0,0,4,3,0,6,11,0,3,3,0,3,3,0,3,6,0,0,0,0,3,3,4,10,12,0,8,8,3,5,10,7,3,10,0,8,11,0,4,4,10,29,39,9,3
5118301,4,5,8,3,4,10,0,7,8,3,0,6,0,3,3,9,21,38,8,3,6,5,4,5,0,0,4,7,7,11,3,0,6,20,13,34,5,7,6,0,0,0,4,0,7,0,0,0,3,3,3,9,7,25,0,0,0,3,0,3,0,0,5,0,0,0,0,3,6,6,9,13,0,0,0,9,3,8,4,5,10,0,0,4,3,10,13,17,17,27,3,0,3,0,3,5,3,5,11,3,12,15,0,0,5,12,23,33,6,6,7,12,8,15,3,4,10,3,3,15,4,3,12,34,24,59,4,5,3,6,4,9,7,0,8,3,0,3,0,5,9,17,8,27,3,3,6,3,0,10,3,4,8,4,9,11,9,10,15,22,23,46,4,3,5,3,3,3,0,7,3,0,0,4,8,5,12,19,16,27,0,4,4,0,3,3,0,0,0,3,0,9,4,3,8,8,15,20,3,0
5118302,0,3,5,0,3,7,4,3,14,4,3,3,5,5,5,20,20,37,9,4,7,7,0,11,0,3,3,4,8,8,6,3,12,25,21,43,7,5,7,4,3,9,6,4,14,5,3,7,10,5,15,25,26,47,4,3,6,5,0,7,3,3,13,5,5,11,4,3,8,24,20,41,12,0,12,5,6,7,0,0,3,4,11,11,0,3,5,18,20,42,7,3,6,3,4,6,4,4,12,4,4,7,5,3,5,22,17,39,8,5,8,3,6,11,8,5,15,0,4,5,3,6,15,21,26,53,3,0,10,3,0,3,0,4,5,0,7,7,0,3,3,14,20,26,3,6,5,4,3,7,3,9,8,3,3,5,5,5,17,24,26,46,6,13,17,4,6,14,5,7,14,7,7,11,3,4,3,27,36,60,0,4,10,4,3,8,0,0,0,4,7,6,4,3,9,16,14,35,7,3
5118303,3,4,7,0,3,8,3,0,5,4,0,3,3,0,3,20,7,23,4,3,5,3,3,5,5,3,4,0,0,3,0,0,4,13,14,19,3,0,3,0,3,3,4,0,6,0,0,0,0,4,3,6,10,16,0,3,3,3,0,3,3,0,3,0,0,0,3,0,3,13,3,16,0,0,0,3,0,4,0,0,0,0,3,3,0,3,5,8,9,15,3,3,7,4,13,11,5,0,4,0,4,4,3,0,5,16,16,29,6,3,6,0,3,7,6,3,7,5,10,15,4,0,4,26,17,40,0,0,0,0,4,5,4,0,3,0,0,0,0,3,6,7,15,19,3,3,6,0,0,4,3,0,4,3,0,3,0,3,3,15,14,24,4,3,8,0,0,0,4,0,4,3,0,3,6,4,10,14,6,20,0,0,3,3,0,3,0,0,0,0,3,7,0,0,3,8,7,16,3,0
5118304,8,3,4,4,0,7,0,5,5,3,3,7,3,5,12,19,17,40,6,3,8,4,0,5,4,6,10,5,3,11,4,3,11,17,15,36,3,3,7,4,5,9,5,3,13,3,4,5,9,0,8,19,19,37,3,3,3,0,0,0,3,0,3,6,4,10,8,0,6,17,9,20,0,5,7,4,0,4,3,5,4,3,0,8,3,4,8,11,13,30,7,3,3,6,3,6,3,0,5,5,8,13,0,11,10,17,20,39,3,3,9,6,4,9,8,6,15,0,3,3,0,6,6,18,21,33,4,3,8,3,5,7,7,3,7,7,5,13,7,10,10,19,22,45,3,5,5,3,0,4,3,3,9,7,8,14,8,8,9,23,26,42,3,3,8,3,5,5,9,3,7,3,0,4,0,3,3,11,15,21,0,4,3,0,0,0,3,4,3,0,0,3,0,0,0,6,10,22,0,0
5118305,0,4,8,8,3,12,0,3,3,3,10,10,4,3,8,16,22,43,3,0,3,6,0,6,3,4,3,6,0,6,0,3,3,15,10,25,3,3,4,3,0,5,6,0,5,6,3,7,3,0,3,16,6,28,0,0,0,4,0,6,0,3,3,0,0,0,0,3,3,9,11,18,3,4,8,3,3,8,0,3,4,3,5,10,0,3,3,9,17,32,3,0,3,3,4,7,7,3,7,0,0,0,4,3,10,12,10,27,0,5,7,3,4,8,3,8,12,0,0,3,3,7,11,15,24,41,3,5,8,4,3,8,3,0,6,7,5,9,3,7,11,19,23,42,3,3,6,3,0,4,0,4,9,3,4,8,3,0,4,16,15,27,3,3,9,7,0,3,0,3,3,4,0,4,4,3,4,11,11,23,0,3,3,0,3,5,3,5,8,0,0,0,0,0,3,4,14,21,0,3
5118306,3,0,8,3,5,11,3,6,11,5,0,4,8,5,15,19,25,49,7,6,15,0,4,7,5,3,10,6,4,14,3,0,0,24,18,45,8,4,13,6,7,11,4,4,12,4,3,11,0,3,10,28,23,50,6,5,8,4,3,9,7,3,10,3,3,9,0,6,6,14,20,39,0,0,4,3,4,8,9,3,10,3,0,5,3,0,4,26,11,31,0,3,3,3,3,8,7,7,10,3,4,9,4,0,7,17,18,34,0,8,13,0,3,7,3,3,6,3,9,13,3,3,6,12,27,44,6,3,11,6,7,7,4,0,3,3,3,8,3,4,5,20,16,33,5,7,9,4,0,3,3,7,14,5,3,3,8,3,14,18,23,42,4,0,8,9,3,10,6,8,12,0,9,10,3,3,3,23,21,48,4,7,8,3,8,7,0,3,5,4,3,4,5,0,6,21,18,42,3,3
5118307,3,0,5,3,0,4,0,3,3,0,0,0,0,0,0,8,5,17,5,0,7,3,0,4,3,0,3,6,0,6,4,0,3,17,8,23,0,3,3,0,0,3,3,0,6,3,0,6,0,0,0,12,5,15,4,3,3,0,0,0,4,0,9,0,0,4,3,3,3,10,9,14,3,0,3,7,0,7,3,0,4,0,0,0,3,0,3,10,3,14,0,0,0,6,4,11,0,0,5,0,0,0,0,4,4,7,7,16,0,3,4,0,3,4,7,0,7,0,3,4,0,0,0,10,8,18,0,0,3,0,4,3,0,4,3,0,3,3,3,3,6,4,9,14,0,3,3,3,0,4,0,0,3,0,3,3,4,0,4,9,10,12,4,3,6,3,0,6,0,0,3,3,0,3,0,3,5,10,14,19,4,3,4,0,0,0,0,3,3,3,3,4,0,0,0,6,13,16,0,0
5118308,11,0,11,7,5,9,4,7,9,5,3,4,4,4,10,28,15,41,11,7,17,3,3,7,9,6,16,3,6,8,3,0,3,27,17,48,12,3,14,3,4,10,9,3,12,4,3,8,3,7,8,26,25,56,3,9,14,0,3,4,3,6,6,7,8,8,3,8,7,20,31,45,6,5,13,0,4,4,3,3,8,3,0,4,3,0,5,18,13,30,3,3,4,3,3,5,10,5,9,0,0,3,6,4,14,18,20,36,10,0,6,4,7,12,8,5,13,4,4,9,0,0,0,28,19,43,3,3,8,4,5,13,0,3,7,3,7,5,3,9,13,15,33,42,9,4,8,0,9,8,3,4,7,3,9,13,9,7,11,24,28,48,3,12,13,4,3,12,3,7,12,7,3,13,0,3,4,18,31,45,4,3,6,0,3,6,3,5,3,0,4,6,6,4,17,22,23,41,3,0
5118309,3,3,8,3,4,7,3,9,8,4,0,5,3,4,3,18,21,36,3,0,3,0,4,3,3,0,3,3,0,9,3,3,3,12,8,19,0,0,0,3,0,7,3,3,5,0,3,4,7,3,8,10,14,25,5,0,5,3,7,10,3,3,7,4,0,9,3,3,9,21,15,35,4,3,7,0,0,0,0,0,3,3,3,7,3,5,4,9,7,19,3,0,6,3,3,4,8,0,11,3,3,9,0,3,4,20,15,31,4,8,6,3,4,10,3,3,6,5,3,9,3,4,8,16,28,41,0,3,3,0,3,7,3,10,11,0,0,3,4,0,7,11,13,23,0,0,3,5,3,8,0,0,3,4,3,11,0,8,8,12,16,33,0,0,0,3,7,6,3,3,6,3,5,6,3,3,8,14,20,32,3,3,6,3,0,6,0,0,0,0,3,3,0,5,5,11,13,18,0,3
5118310,3,4,9,3,0,3,7,3,8,3,3,6,4,0,5,17,11,28,3,3,5,3,3,4,4,3,11,4,3,7,4,0,9,14,15,29,5,7,5,4,6,15,5,3,12,4,4,11,9,4,11,26,25,48,5,0,3,3,0,5,3,5,9,3,0,5,0,0,3,14,9,25,3,0,8,3,3,6,0,4,10,4,5,16,0,9,5,15,23,42,8,0,9,4,0,3,7,4,8,3,5,6,10,10,17,24,22,42,7,0,11,0,4,4,5,3,5,5,3,5,3,0,6,15,15,29,0,6,9,3,3,8,3,3,8,4,3,8,0,3,3,15,14,28,3,8,13,10,9,14,0,9,7,5,0,3,4,4,7,24,21,44,3,3,7,0,10,5,0,5,7,0,3,6,3,0,3,9,18,30,5,4,12,0,3,6,0,3,8,3,8,10,0,5,4,13,24,37,7,0
5118401,0,0,3,0,0,0,0,0,3,0,0,0,4,3,3,4,5,8,3,3,7,3,3,4,0,4,4,4,0,6,5,3,11,11,16,28,0,0,0,3,3,4,6,3,13,3,0,3,0,0,0,15,10,27,3,0,3,0,0,0,3,3,5,6,4,10,4,3,3,13,6,18,3,3,7,4,0,4,0,0,3,0,0,4,3,0,6,12,8,18,0,0,4,3,0,3,0,3,3,0,0,5,5,3,8,6,11,16,0,0,0,0,0,0,5,0,7,3,3,3,0,0,0,9,8,14,3,5,6,3,5,7,0,0,0,0,0,0,0,3,3,5,6,15,0,0,4,3,3,3,4,0,5,6,3,9,0,3,3,12,12,18,0,10,7,4,0,4,6,0,6,3,0,3,0,6,7,11,13,30,3,0,3,0,4,4,0,3,7,0,0,0,4,0,4,6,11,19,0,0
5118402,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,5,0,0,3,0,0,0,0,3,3,0,0,0,0,5,5,3,6,10,4,4,9,0,0,0,3,0,4,0,0,3,4,0,0,6,6,15,3,0,3,0,0,4,0,0,0,0,0,0,6,4,5,10,6,11,0,0,3,3,3,5,0,0,3,6,0,6,3,3,3,13,6,21,4,0,9,3,0,3,0,0,0,0,3,3,0,0,3,9,8,18,0,4,7,0,0,8,3,0,7,0,0,0,0,0,0,7,4,19,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,3,9,8,0,0,0,0,3,3,3,0,3,0,3,3,0,3,4,5,3,10,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,3,5,7,0,0,3,0,5,6,0,0,0,3,0,3,0,5,10,10,9,17,0,0
5118403,0,0,0,0,0,3,0,4,6,0,0,4,0,0,0,7,5,11,3,3,11,3,0,3,3,0,3,0,7,5,8,3,7,17,16,32,4,4,8,3,3,4,3,3,5,4,7,10,3,3,4,20,19,38,3,5,11,6,7,18,3,3,9,5,0,5,10,0,11,32,19,47,7,8,14,3,3,6,3,6,4,4,3,4,7,0,8,19,20,37,0,4,6,3,4,4,3,3,3,3,0,3,0,0,0,13,10,20,3,0,3,0,3,3,0,5,5,3,0,3,0,4,4,5,8,15,0,0,3,4,0,4,0,0,0,7,0,7,0,3,3,8,11,16,3,4,4,4,3,8,0,4,6,0,3,3,3,8,9,10,22,34,4,3,11,3,3,9,3,3,3,0,4,4,3,8,7,18,15,37,3,3,9,4,0,3,0,4,9,0,0,4,0,7,6,14,19,27,3,4
5118404,0,3,8,0,0,4,3,0,3,0,4,5,5,3,6,13,9,25,3,0,3,0,4,5,3,3,4,4,0,4,3,3,9,14,12,24,7,0,5,3,0,3,4,6,10,4,0,7,7,0,6,18,11,24,3,0,7,0,0,3,4,3,10,0,0,0,6,0,4,17,11,25,0,0,7,3,0,0,3,6,9,3,0,8,3,0,3,22,10,27,0,4,4,0,3,4,3,0,6,0,0,0,0,5,5,3,14,19,0,0,0,0,0,3,4,0,3,0,0,0,0,3,3,9,3,12,3,0,4,3,3,4,4,0,4,3,3,3,3,3,6,20,9,25,0,3,4,0,0,0,0,0,3,4,3,8,0,0,0,4,9,15,4,3,12,3,4,3,0,0,3,0,3,3,0,0,0,10,13,21,3,4,4,3,5,8,0,3,3,0,3,4,0,3,3,8,22,29,0,0
5118405,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,3,4,4,0,6,0,0,0,4,0,3,3,0,6,11,9,16,0,0,0,4,0,4,0,0,0,0,5,3,3,0,4,12,5,18,4,0,5,0,0,0,3,3,9,6,3,5,3,3,9,14,9,24,0,0,3,3,3,9,0,4,4,3,3,3,6,0,6,16,13,24,3,0,4,0,0,3,0,0,3,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,0,3,3,3,9,7,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,5,10,0,3,3,0,0,0,3,0,3,0,3,3,0,3,3,3,10,11,0,3,0,0,0,3,3,8,8,0,0,0,3,4,3,9,10,21,0,0
5118406,3,0,3,0,3,3,0,0,0,0,3,3,0,0,0,5,8,11,3,0,3,0,0,0,0,4,0,0,3,3,3,0,3,4,4,9,0,3,3,3,3,3,0,0,3,0,3,3,4,0,7,9,5,18,0,0,4,3,0,3,0,7,6,8,3,9,0,5,3,14,12,29,0,0,6,3,4,6,3,0,9,0,4,4,3,3,12,23,12,34,3,0,3,3,3,6,0,3,4,0,0,0,0,0,0,11,7,16,0,0,0,0,6,3,0,0,0,0,4,6,3,0,3,7,9,13,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,5,3,13,0,0,4,0,0,3,0,4,4,0,0,0,0,0,3,4,8,16,4,0,3,0,0,0,0,3,4,0,3,3,0,4,4,5,11,23,0,4,4,0,0,3,0,0,0,0,0,3,0,0,3,9,9,15,0,3
5118407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118408,0,0,4,0,0,0,3,0,3,6,3,7,3,0,3,12,8,16,3,0,4,4,0,3,0,3,3,0,6,4,0,4,3,13,15,21,4,3,10,0,3,5,0,3,3,0,7,5,0,7,7,5,19,23,0,3,3,4,0,0,0,3,3,4,3,5,3,4,3,11,16,25,3,4,11,4,3,5,5,3,12,0,3,3,0,4,3,16,12,33,0,0,0,3,3,6,0,0,0,0,0,3,0,0,4,5,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,3,3,0,0,0,3,4,4,3,3,5,3,0,3,7,11,19,0,4,8,3,0,3,0,0,0,0,0,0,0,3,7,5,11,17,0,4,0,0,8,5,0,0,0,3,4,7,0,3,3,4,12,20,3,6,9,0,0,0,0,3,3,5,0,4,3,4,6,8,12,18,0,3
5118409,0,0,0,0,0,0,0,3,6,3,3,3,4,0,4,9,6,19,3,3,5,3,0,3,0,8,3,4,0,9,3,3,4,20,12,28,8,4,14,3,0,4,3,7,4,0,3,0,7,0,6,15,15,33,4,3,6,7,4,8,3,3,9,5,3,7,6,6,10,22,20,39,6,3,8,3,0,4,4,3,5,3,0,7,0,0,4,12,15,28,0,9,9,3,3,11,3,5,13,3,0,3,10,3,8,22,21,39,0,5,3,0,0,5,0,0,0,3,0,7,0,6,3,11,13,20,0,3,3,4,0,3,0,4,4,4,3,10,5,0,7,13,21,34,3,0,3,4,7,8,3,0,9,3,0,5,4,4,7,19,14,29,4,10,8,3,3,6,0,3,3,3,4,3,7,0,6,12,23,35,5,7,7,5,3,10,5,3,8,4,3,5,4,0,4,19,18,40,6,4
5118410,4,0,8,0,0,0,3,0,4,3,3,8,3,0,3,18,6,24,4,3,3,0,3,9,5,5,9,3,3,3,3,3,7,17,14,29,4,4,12,9,7,7,6,0,6,3,8,14,4,3,13,23,17,42,4,3,9,3,9,9,3,6,9,5,5,9,3,7,11,17,28,46,11,11,19,3,7,15,3,3,9,9,0,11,3,3,7,32,25,57,0,3,3,3,0,5,0,0,3,3,0,9,0,0,0,12,4,15,0,0,0,0,0,0,0,6,4,4,6,11,4,4,7,11,17,29,0,0,3,0,0,3,0,0,3,4,4,7,0,7,8,6,15,20,0,4,6,0,3,7,3,3,7,5,3,5,3,5,8,6,22,31,3,6,10,8,7,7,3,9,12,8,8,15,3,9,13,17,31,54,8,3,12,4,3,6,0,11,9,5,7,11,3,8,5,19,27,40,3,6
5118411,3,0,4,0,0,0,4,0,4,0,0,0,3,6,9,13,6,16,0,0,0,0,0,0,3,0,3,0,3,3,3,0,3,4,3,10,0,3,3,7,0,6,3,3,7,0,5,5,3,4,8,10,16,29,4,0,4,5,4,6,3,3,5,6,3,11,3,0,8,26,13,33,4,0,7,0,4,6,0,9,7,0,3,3,3,0,3,13,17,30,0,5,8,3,3,8,7,0,8,0,0,3,0,0,5,14,11,24,0,0,3,3,3,3,0,0,3,3,4,6,3,0,3,5,13,22,0,0,4,3,0,3,7,3,10,0,5,7,0,0,3,11,7,19,0,3,3,3,5,5,0,5,6,0,3,7,0,3,4,12,14,24,4,3,6,0,3,4,4,3,5,0,3,3,8,0,9,15,12,26,3,0,3,3,6,7,0,3,4,7,0,3,3,0,3,16,14,27,3,3
5118412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,0,0,0,0,0,0,0,3,0,3,3,4,3,3,13,17,3,0,3,3,3,4,0,0,5,3,0,3,3,4,7,12,9,16,4,3,3,0,3,0,0,7,7,0,3,3,3,4,5,12,14,28,3,3,7,4,0,6,6,3,9,3,4,5,0,0,0,13,11,30,0,0,3,0,0,0,3,0,3,0,0,4,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,7,0,0,0,0,0,0,0,0,0,0,3,0,4,3,8,3,7,9,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,8,9,0,0,0,0,3,3,0,0,0,3,3,3,5,3,5,9,8,17,3,3,3,3,0,3,6,0,5,3,0,0,0,4,4,10,8,20,3,3
5118413,0,0,3,0,3,3,0,7,7,0,3,6,0,0,3,4,16,13,0,0,0,0,3,3,0,3,4,0,0,4,0,0,0,3,6,11,3,0,4,0,0,0,3,0,4,7,4,6,3,0,4,11,11,20,0,3,5,9,3,9,0,4,4,0,4,4,6,3,6,13,15,30,3,0,5,0,3,4,3,4,8,0,0,0,3,0,3,16,10,23,0,0,0,3,0,4,0,0,0,0,0,3,0,3,3,4,9,14,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,3,11,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,4,9,15,0,0,3,4,3,6,4,0,4,0,0,0,3,4,6,11,8,21,4,4,10,4,0,4,0,3,3,3,9,11,0,3,4,6,15,25,3,0,3,3,0,3,0,4,9,0,3,3,0,4,4,6,12,17,4,3
