SA1_7DIGITCODE_2016,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_v,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_v,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_v,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_v,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Total_OS_v,P_Total_Total
5126509,70,95,18,17,94,59,9,367,39,40,24,16,71,50,3,242,3,3,6,4,28,8,0,55,0,0,0,0,0,0,0,3,281,297,101,65,345,233,42,1365
5126510,9,3,0,5,4,10,0,27,0,3,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,10,12,54,36,3,186
5126511,53,59,25,9,79,16,0,234,26,38,20,6,70,5,9,175,4,4,4,3,17,3,0,27,0,0,0,0,3,0,0,5,229,242,88,38,363,120,42,1127
5126512,9,18,3,0,11,7,0,51,3,16,10,0,19,15,0,59,0,0,0,0,7,3,0,8,0,0,0,0,0,0,0,0,45,53,32,10,60,48,6,264
5126513,17,12,10,3,23,5,0,72,16,15,9,8,15,11,0,73,3,0,0,0,5,3,0,15,0,0,0,0,0,0,0,0,90,65,37,32,97,64,5,383
5126514,5,3,3,3,3,3,0,16,5,3,0,0,4,6,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,64,63,17,16,22,24,3,217
5126515,18,23,3,3,10,12,3,71,8,3,0,3,18,11,3,42,0,3,3,0,8,3,0,19,0,0,0,0,3,0,0,6,133,116,33,21,138,116,72,623
5126516,7,19,9,3,8,3,0,51,0,3,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,59,28,12,34,20,0,193
5126517,10,17,7,0,7,10,0,52,6,3,0,0,5,8,0,24,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,95,97,36,28,86,92,43,478
5126518,3,3,3,0,10,0,0,20,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,15,9,76,0,0,141
5126519,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7
5126520,12,12,7,3,16,6,0,53,3,7,4,3,9,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,87,32,26,64,29,3,329
5126521,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,4,0,3,35
5126522,19,5,0,0,3,5,0,38,3,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,205,41,3,0,51,35,4,332
5126601,8,26,13,7,8,25,0,91,0,4,7,8,8,10,0,39,0,6,0,0,0,7,4,16,0,0,0,0,0,0,0,0,41,66,45,33,32,109,14,338
5126602,69,89,52,32,76,32,11,365,88,99,61,63,162,62,0,523,11,17,10,5,29,19,0,86,0,0,0,0,4,0,0,3,234,273,144,124,344,150,50,1316
5126603,37,33,21,7,46,16,3,164,13,17,10,8,12,12,3,79,4,0,0,3,4,0,0,14,0,0,0,0,0,0,0,0,141,138,62,28,153,65,14,596
5126604,4,3,3,0,3,3,0,21,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,54,37,24,4,56,34,0,215
5126605,19,11,0,0,8,6,0,50,0,4,0,0,3,3,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,220,121,14,0,55,18,0,436
5126606,0,3,9,0,0,0,0,15,6,0,3,0,0,6,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,71,56,52,11,15,30,0,231
5126701,4,5,3,0,6,5,0,27,3,3,3,0,5,3,3,23,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,20,25,9,0,52,33,3,143
5126702,14,23,7,0,41,40,3,133,5,14,14,0,19,9,0,55,0,3,5,0,3,7,0,11,0,0,0,0,0,0,0,0,117,135,53,21,242,237,24,825
5126703,12,14,4,0,49,55,0,133,5,3,0,0,5,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,197,40,20,417,564,3,1440
5126704,13,12,7,4,11,7,0,51,4,10,0,4,29,10,0,56,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,37,35,15,15,56,35,6,197
5126705,31,48,21,16,187,96,3,408,28,36,23,20,78,85,0,265,7,10,0,0,12,4,0,33,0,0,0,0,0,0,0,0,424,436,123,91,1436,726,23,3262
5126706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
5126707,8,6,4,0,3,10,0,26,3,0,3,0,0,0,0,10,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,38,100,25,6,19,26,0,216
5126708,10,16,5,3,54,31,0,119,0,3,0,0,9,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,154,49,33,414,300,3,1101
5126709,7,6,4,0,4,0,0,18,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,49,29,8,22,12,0,132
5126710,0,3,3,0,5,0,0,14,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,9,0,11,3,0,83
5126711,7,4,3,0,4,0,0,14,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,62,10,3,27,4,0,117
5126712,37,39,9,7,173,102,0,375,4,4,0,0,13,3,0,23,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,432,394,92,51,1086,789,23,2871
5126713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,22
5126714,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,4,18,14,3,0,71
5126715,3,3,0,0,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,14,12,4,29,0,91
5126716,21,17,5,5,94,72,0,217,0,3,0,0,7,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,254,67,29,763,583,14,1965
5126717,3,3,3,0,0,0,0,8,0,3,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,12,0,4,38,0,94
5126801,15,23,4,0,29,65,3,141,0,3,0,0,3,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,157,47,33,247,563,12,1220
5126802,0,8,0,0,3,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,62,15,27,42,41,0,216
5126803,15,10,3,0,5,18,0,52,0,0,0,0,4,9,3,15,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,79,54,23,9,52,131,15,361
5126804,3,7,0,3,9,7,3,28,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,74,25,23,46,33,7,254
5126805,6,15,5,8,17,22,0,73,3,4,7,0,13,0,0,24,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,89,101,31,23,116,172,6,537
5126806,3,0,0,0,9,4,0,23,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,6,16,43,22,0,180
5126807,7,8,3,5,20,9,0,49,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,90,21,23,77,23,3,300
5126808,6,9,0,0,3,0,0,25,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,68,31,14,45,16,0,218
5126809,5,16,3,0,3,3,0,28,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,82,24,18,44,26,0,254
5126810,3,12,0,4,6,12,0,32,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,73,26,23,39,71,0,307
5126811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126812,3,5,0,0,3,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,37,63,16,26,18,25,0,193
5126813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126814,3,16,0,3,4,3,0,31,0,0,0,0,6,0,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33,67,18,13,47,18,0,201
5126815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126816,0,8,3,7,4,3,0,35,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,105,36,30,70,87,3,412
5126817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126901,7,3,0,3,10,7,0,27,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,7,8,38,10,8,115
5126902,15,12,3,4,10,3,0,43,0,6,3,0,5,5,0,16,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,103,134,24,32,70,59,3,418
5126903,11,9,3,0,14,11,0,54,3,5,0,3,3,6,0,26,3,0,0,0,8,3,0,15,0,0,0,0,0,0,0,0,56,91,17,19,68,63,3,310
5126904,10,18,3,4,0,8,0,49,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,143,160,58,61,65,59,6,546
5126905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126906,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,7,3,11,10,0,55
5126907,7,17,0,3,3,9,0,36,4,3,0,0,6,7,0,21,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,107,121,41,37,70,25,0,398
5126908,21,22,7,8,12,18,0,92,3,3,0,0,3,7,3,18,0,0,5,0,0,3,0,14,0,0,0,0,0,0,0,0,160,112,25,29,81,112,11,520
5126909,0,5,0,0,7,5,0,25,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,47,42,15,9,39,61,3,220
5126910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14
5126911,9,16,0,0,6,13,0,41,3,11,5,0,4,3,0,21,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,4,84,100,27,23,58,73,4,366
5126912,0,6,4,3,3,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,54,21,15,28,7,0,156
5126913,0,7,0,3,3,3,0,17,0,0,3,8,8,0,0,18,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,23,3,19,11,5,4,74
5126914,16,22,3,3,20,21,0,80,12,16,12,10,24,14,0,87,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,78,90,29,29,92,70,8,396
5126915,25,20,9,3,102,38,3,201,8,6,3,0,16,6,3,37,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,259,199,36,25,508,260,37,1330
5126916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127001,3,6,3,3,4,3,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,49,9,12,34,25,0,153
5127002,0,3,0,0,20,14,3,39,0,0,0,0,12,8,0,20,0,0,0,0,10,4,0,16,0,0,0,0,8,10,0,13,26,30,4,6,118,122,6,308
5127003,7,18,5,0,17,7,0,62,0,3,0,3,8,3,0,21,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,63,91,24,24,77,78,0,362
5127004,3,12,3,3,9,7,0,45,5,4,0,0,3,7,0,21,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,76,103,35,36,69,56,3,383
5127005,3,11,3,0,10,18,0,45,3,3,0,0,3,6,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,51,63,16,10,70,90,0,299
5127006,18,31,13,6,35,45,3,151,9,19,10,11,23,18,3,93,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,106,152,44,47,138,171,9,671
5127007,5,9,3,3,12,3,3,43,0,0,0,3,5,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,71,42,43,74,78,8,386
5127008,6,7,0,0,10,0,0,32,0,3,0,0,5,3,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,83,106,27,31,75,59,4,379
5127009,6,3,3,0,6,4,0,28,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,78,33,24,91,40,4,334
5127010,5,8,5,0,7,10,0,35,0,3,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,68,18,18,75,69,5,326
5127011,0,9,0,0,3,0,0,12,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,5,12,36,22,0,130
5127012,0,8,5,3,3,3,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,59,24,11,46,31,0,208
5127013,14,10,3,3,12,5,3,56,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,80,82,23,26,93,42,8,350
5127014,6,3,4,3,4,11,3,39,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,62,40,27,39,41,10,275
5127015,3,3,0,3,0,10,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,11,17,35,45,0,162
5127016,3,3,3,7,3,0,0,24,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,40,23,18,49,36,3,202
5127017,10,15,6,0,3,0,0,30,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,83,38,25,58,20,0,317
5127018,4,5,6,3,6,0,4,25,0,0,3,0,6,0,0,13,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,53,52,20,15,61,23,4,233
5127019,4,8,7,0,6,5,0,30,0,0,4,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,70,33,18,48,24,11,256
5127020,5,15,3,6,7,3,0,41,3,7,4,3,5,0,0,21,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,4,159,157,53,61,98,80,7,612
5127021,3,9,0,0,8,4,0,28,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,30,54,14,10,74,45,0,236
5127022,6,4,0,0,12,11,0,27,0,0,6,0,5,0,0,17,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,60,67,37,10,68,40,4,288
5127023,0,7,3,0,3,4,0,22,0,3,3,0,3,0,0,11,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,91,91,36,41,56,40,4,361
5127024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
5127025,12,4,0,0,31,59,0,114,3,0,0,0,3,16,0,19,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,75,77,17,17,252,423,11,879
5127026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127101,12,10,6,7,26,6,3,72,17,7,3,7,15,10,0,68,0,3,3,0,3,3,0,17,0,0,0,0,0,0,0,0,92,102,35,52,100,42,16,435
5127102,0,3,0,0,0,3,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,8,16,3,3,0,49
5127103,36,43,9,8,414,132,27,665,0,0,0,3,33,10,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,390,92,100,3552,994,153,5731
5127104,45,34,11,3,157,75,0,329,3,0,0,0,16,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,398,85,46,1143,541,6,2665
5127105,59,63,25,12,614,300,32,1102,15,21,11,0,64,39,5,167,0,3,0,0,0,7,0,17,0,0,0,0,0,0,0,0,611,398,134,110,4001,2081,190,7519
5127106,5,4,0,0,13,20,0,46,0,0,0,3,4,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,5,8,140,199,6,440
5127107,3,12,3,4,5,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,53,18,27,33,14,0,177
5127108,3,12,0,3,3,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,86,30,36,48,28,6,293
5127109,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,12,5,12,4,0,95
5127110,13,8,3,4,4,0,0,38,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,53,70,31,28,49,14,4,250
5127111,10,7,4,3,5,7,0,35,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,70,22,36,49,44,0,270
5127112,11,18,3,0,25,19,3,89,3,11,3,3,5,9,0,35,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,90,101,27,24,123,213,6,584
5127113,4,10,0,0,4,0,0,19,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,52,55,26,19,14,10,0,178
5127114,3,3,0,0,4,0,0,8,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,22,19,19,11,0,140
5127115,9,13,0,0,20,17,0,62,0,3,0,0,4,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,122,29,35,133,211,3,647
5127116,15,24,11,6,28,27,0,114,6,8,4,10,12,11,3,56,0,0,0,3,5,4,0,12,0,0,0,0,0,0,0,0,80,108,38,29,101,110,12,470
5127117,8,9,0,7,11,3,0,32,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,59,72,30,31,44,16,0,259
5127118,14,35,6,8,38,19,3,125,8,10,4,7,30,3,0,69,5,3,3,3,11,6,0,32,0,0,0,0,0,0,0,3,95,132,41,30,155,85,22,560
5127119,3,10,0,3,4,0,0,22,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,54,14,27,37,13,0,195
5127120,4,4,3,0,6,0,0,18,0,8,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,66,20,19,28,9,0,183
5127121,28,52,26,11,89,78,12,291,11,26,9,6,30,41,0,129,3,7,3,0,0,11,0,28,0,0,0,0,0,0,0,0,214,303,96,58,546,451,77,1739
5127122,13,23,15,10,40,14,0,120,7,4,4,0,11,3,0,35,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,137,172,81,72,214,89,3,766
5127201,3,8,3,3,3,3,0,20,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,66,24,18,16,32,0,213
5127202,5,5,0,0,3,0,0,18,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,58,25,29,26,20,0,218
5127203,0,0,3,0,4,3,0,8,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,23,60,11,14,19,24,0,146
5127204,14,18,13,6,20,10,3,85,7,12,7,3,18,12,3,66,3,3,0,0,0,3,0,18,0,0,0,0,0,0,0,0,89,112,56,36,107,65,15,479
5127205,12,10,0,0,6,3,0,35,0,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,86,27,26,53,20,0,272
5127206,10,14,3,3,30,37,0,91,8,15,0,3,18,6,0,52,0,0,0,0,5,4,0,7,0,0,0,0,4,0,0,4,89,66,21,12,209,232,9,647
5127207,5,3,4,3,11,0,0,22,0,0,0,0,0,4,0,11,3,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,51,62,27,12,46,18,0,224
5127208,0,8,4,3,3,4,0,24,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,10,13,25,22,5,135
5127209,3,10,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,21,10,32,12,0,153
5127210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,12
5127211,4,8,0,0,6,7,0,24,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,43,56,14,24,38,28,4,198
5127212,3,4,0,3,5,0,0,18,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,38,15,15,28,29,3,185
5127213,12,13,3,6,13,3,0,51,0,3,0,0,4,0,0,12,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,77,94,36,34,54,33,0,332
5127214,0,7,0,0,5,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,10,13,29,14,0,134
5127215,7,12,0,0,15,3,0,43,3,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,84,22,22,54,28,22,287
5127216,6,4,3,0,18,24,0,53,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,70,16,10,125,160,0,455
5127217,7,3,3,3,5,4,0,22,0,0,3,5,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,63,22,23,36,37,0,246
5127218,0,3,0,0,5,3,0,18,0,3,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,15,16,32,20,0,163
5127219,7,9,5,0,7,3,0,29,3,3,0,0,3,3,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,97,127,39,47,59,40,3,418
5127220,4,15,5,9,5,3,0,32,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,21,32,50,10,3,241
5127221,5,15,6,0,4,5,0,37,0,3,0,0,3,0,0,4,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,46,52,17,18,40,28,3,208
5127222,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,12,11,19,16,0,108
5127223,10,12,8,3,5,3,0,51,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,68,83,32,37,50,46,3,317
5127224,3,3,5,0,4,0,0,16,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,87,40,37,73,21,6,316
5127225,5,6,9,0,0,0,3,22,7,0,0,0,3,0,0,9,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,60,67,24,17,24,21,5,226
5127226,3,14,0,3,15,3,0,38,4,4,6,0,3,5,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,72,85,42,21,48,39,0,305
5127227,3,9,0,5,3,0,4,22,0,3,0,0,3,3,0,9,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,71,61,21,14,88,15,20,291
5127228,11,5,4,0,10,5,0,36,0,0,0,3,6,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,44,19,17,68,38,3,234
5127229,31,18,17,6,5,25,0,108,9,3,3,3,8,4,7,30,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,407,413,158,140,190,317,33,1663
5127230,5,12,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,62,18,22,30,29,0,221
5127231,23,23,8,4,15,0,0,63,6,17,3,7,28,4,0,55,0,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,77,93,21,38,97,22,6,349
5127232,12,12,8,0,8,12,3,62,5,0,0,0,3,4,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,77,66,29,19,54,59,5,309
5127233,16,17,3,4,5,8,0,46,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,103,27,15,50,18,3,319
5127234,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,15,20,15,6,0,136
5127235,4,9,0,0,0,5,0,22,0,3,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,7,18,19,26,0,147
5127236,3,3,3,0,3,3,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,21,14,25,60,0,209
5127237,5,10,0,0,7,0,0,22,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,11,10,17,7,0,137
5127238,12,3,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,46,53,19,15,28,11,0,166
5127239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127240,3,12,6,0,3,0,0,26,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,27,20,36,21,3,221
