SA1_7DIGITCODE_2016,Neg_Nil_Inc_Family_hholds,Neg_Nil_Inc_Non_fam_household,Neg_Nil_Inc_Tot,Inc_1_149_Family_hholds,Inc_1_149_NonFamHholds,Inc_1_149_Tot,Inc_150_299_Family_hholds,Inc_150_299_NonFamHholds,Inc_150_299_Tot,Inc_300_399_Family_hholds,Inc_300_399_NonFamHholds,Inc_300_399_Tot,Inc_400_499_Family_hholds,Inc_400_499_NonFamHholds,Inc_400_499_Tot,Inc_500_649_Family_hholds,Inc_500_649_NonFamHholds,Inc_500_649_Tot,Inc_650_799_Family_hholds,Inc_650_799_NonFamHholds,Inc_650_799_Tot,Inc_800_999_Family_hholds,Inc_800_999_NonFamHholds,Inc_800_999_Tot,Inc_1000_1249_Family_hholds,Inc_1000_1249_NonFamHholds,Inc_1000_1249_Tot,Inc_1250_1499_Family_hholds,Inc_1250_1499_NonFamHholds,Inc_1250_1499_Tot,Inc_1500_1749_Family_hholds,Inc_1500_1749_NonFamHholds,Inc_1500_1749_Tot,Inc_1750_1999_Family_hholds,Inc_1750_1999_NonFamHholds,Inc_1750_1999_Tot,Inc_2000_2499_Family_hholds,Inc_2000_2499_NonFamHholds,Inc_2000_2499_Tot,Inc_2500_2999_Family_hholds,Inc_2500_2999_NonFamHholds,Inc_2500_2999_Tot,Inc_3000_3499_Family_hholds,Inc_3000_3499_NonFamHholds,Inc_3000_3499_Tot,Inc_3500_3999_Family_hholds,Inc_3500_3999_NonFamHholds,Inc_3500_3999_Tot,Inc_4000orMore_Family_hholds,Inc_4000orMore_NonFamHholds,Inc_4000orMore_Tot,Part_Inc_st_Family_hholds,Part_Inc_st_NonFamHholds,Part_Inc_stated_Tot,All_Inc_NS_Family_hh,All_Inc_NS_NonFamily_hh,All_Inc_NS_Tot,Tot_Family_hholds,Tot_NonFamHholds,Tot_Tot
5124202,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,7,21
5124203,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,3,0,7,7,3,12,3,3,9,6,0,6,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,39,19,57
5124204,0,0,4,0,0,0,0,0,0,0,3,5,0,5,5,0,0,0,3,0,5,3,3,6,0,0,0,4,0,4,3,0,3,3,0,6,14,3,14,4,0,4,3,0,3,5,0,5,5,0,10,6,0,6,0,4,4,62,26,89
5124205,0,0,0,3,0,3,0,3,3,0,4,4,0,7,8,4,3,5,9,3,9,4,0,5,5,7,10,3,0,4,9,4,12,3,3,7,4,0,10,6,0,5,3,0,3,0,4,4,3,0,3,8,0,8,4,8,13,79,48,120
5124206,0,0,3,0,0,0,0,0,3,0,0,0,0,4,4,0,4,4,3,0,3,4,0,8,10,3,14,3,3,4,11,0,11,3,0,3,16,0,21,7,0,7,4,0,4,0,0,0,5,0,5,5,0,5,0,0,0,79,15,97
5124207,3,0,5,0,0,0,0,0,0,3,4,3,3,13,15,0,3,5,5,4,12,8,3,11,10,3,17,7,5,14,4,0,10,6,4,9,3,7,14,4,0,4,3,0,3,4,0,6,7,0,7,10,0,10,4,0,3,86,49,134
5124208,0,0,0,0,0,0,0,0,3,0,6,5,0,5,5,3,3,4,4,7,8,6,3,5,7,4,13,5,3,10,10,0,7,3,0,3,10,0,10,0,0,0,0,0,0,0,0,0,3,0,3,14,0,14,0,5,3,66,36,98
5124209,0,0,0,0,0,0,0,4,4,3,4,6,4,10,18,4,3,11,5,5,9,3,12,13,9,0,4,4,3,8,4,3,8,6,0,10,6,0,4,5,0,5,0,0,0,0,3,3,7,0,7,12,0,12,5,3,9,83,59,141
5124210,0,0,3,0,0,0,0,0,3,0,4,4,3,9,9,3,3,9,6,3,12,4,0,5,3,3,5,0,11,11,3,0,7,4,5,8,12,8,20,8,0,8,4,0,4,8,0,3,5,0,5,13,0,13,7,4,5,81,52,131
5124211,0,0,3,0,0,0,0,10,10,0,0,0,0,14,12,3,0,6,5,10,12,4,7,14,0,11,15,3,7,9,3,0,3,6,0,7,12,4,14,3,0,3,4,0,4,0,4,8,5,3,6,14,0,14,3,4,8,80,63,137
5124212,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,3,0,4,0,0,0,0,3,5,0,6,7,6,5,10,0,0,3,9,3,5,5,0,6,3,0,3,3,0,3,0,0,0,4,0,4,7,0,7,0,5,5,53,34,88
5124213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,3,0,3,5,0,5,0,3,5,3,0,4,3,0,3,3,0,3,3,0,3,0,0,3,3,0,3,4,0,4,0,0,3,32,16,45
5124214,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,17,5,21
5124301,0,0,4,0,3,3,0,3,3,0,4,4,3,8,9,3,3,9,5,3,8,5,0,11,8,4,15,0,0,0,3,0,5,0,3,3,3,3,7,5,0,5,9,0,9,3,0,3,0,0,0,15,0,15,0,4,4,75,46,126
5124302,0,0,0,0,3,3,0,6,6,0,8,10,4,16,18,7,4,14,12,3,18,7,4,12,5,3,13,3,4,6,3,3,3,5,0,8,10,0,13,11,0,11,5,0,5,0,0,0,3,0,3,7,0,3,3,4,9,96,50,150
5124303,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,3,3,0,5,3,0,4,5,3,5,7,3,6,3,0,3,4,0,8,14,5,18,16,0,17,9,0,9,3,0,3,9,0,9,14,0,14,0,0,0,97,24,120
5124304,0,0,0,0,0,0,3,3,3,5,6,11,3,7,15,0,3,3,3,0,5,3,0,8,7,3,7,7,3,7,3,0,3,0,3,5,12,0,10,10,0,10,3,0,8,0,0,0,4,0,4,6,0,6,3,3,3,69,33,102
5124305,0,0,0,0,0,0,0,3,3,0,3,7,0,9,16,0,4,5,10,3,12,3,7,14,0,3,6,3,0,3,7,0,7,3,0,3,11,3,14,3,0,3,3,0,9,0,0,3,3,0,3,7,0,12,0,3,3,60,50,109
5124306,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,5,3,8,3,0,3,3,0,3,7,0,7,13,0,18,9,0,9,3,0,3,3,0,3,16,3,18,16,0,16,3,0,3,82,11,91
5124307,0,0,0,0,4,4,3,3,9,3,4,10,5,9,11,0,4,8,13,3,21,0,4,7,4,7,8,3,5,8,4,6,7,5,0,10,14,0,11,3,0,3,3,0,3,0,0,0,0,0,0,4,0,4,4,5,7,72,57,130
5124308,0,5,5,0,0,0,0,4,3,0,10,10,3,14,19,6,3,12,14,4,14,3,4,11,14,3,15,8,3,11,4,0,8,9,3,12,7,3,11,3,0,7,0,0,0,0,0,3,3,0,3,7,4,10,0,0,3,88,54,141
5124309,0,0,0,0,0,0,0,3,8,0,4,4,3,9,9,7,6,8,6,3,12,3,4,4,5,3,8,6,0,6,12,0,16,8,3,7,19,3,22,4,0,4,7,0,7,9,0,9,0,0,0,7,0,7,0,0,0,111,32,140
5124310,0,0,0,0,0,0,3,0,7,3,3,5,0,12,13,0,3,8,0,0,4,5,0,6,3,0,5,8,0,8,0,0,0,3,0,6,5,0,7,0,3,3,3,0,3,6,0,6,0,0,0,13,3,12,3,5,9,55,44,94
5124311,0,3,3,0,0,0,0,0,0,0,0,3,0,5,6,0,3,5,5,3,10,4,0,3,5,5,5,8,0,8,7,3,12,5,3,11,4,0,7,6,0,6,5,0,5,3,0,6,8,0,8,10,0,11,0,0,3,79,30,112
5124312,0,0,0,0,0,0,0,0,3,0,0,0,3,4,12,0,3,3,7,0,7,4,7,5,0,8,13,6,4,8,3,0,8,0,0,0,7,0,7,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,53,32,84
5124313,0,0,0,0,0,3,0,5,10,0,8,8,6,11,17,3,0,3,9,4,10,6,0,6,4,5,10,8,4,11,9,3,8,11,0,8,14,3,17,0,0,4,3,0,3,3,3,3,0,0,0,12,0,12,0,4,5,90,51,141
5124314,0,0,0,0,0,0,0,3,3,0,3,3,3,11,20,0,7,5,14,4,16,6,4,12,9,3,11,3,9,10,0,4,3,0,3,3,4,0,6,3,0,3,0,0,0,0,0,0,0,0,0,13,0,13,3,4,9,66,58,120
5124315,0,0,0,0,0,0,0,0,0,4,6,8,3,3,8,3,6,7,4,9,8,3,3,10,3,7,11,3,3,6,3,0,7,7,3,7,6,0,13,4,0,4,9,0,9,0,0,3,7,0,7,8,3,7,0,0,0,62,36,104
5124316,0,0,0,0,3,3,0,3,3,0,3,3,0,5,5,0,0,4,3,6,7,3,0,4,9,0,8,8,5,18,7,3,9,8,0,13,6,4,8,13,0,13,0,0,0,0,0,0,3,0,3,6,0,6,0,0,3,77,33,107
5124317,0,0,0,3,0,3,0,0,0,0,5,5,0,4,9,0,4,3,7,4,12,9,0,6,10,3,8,3,3,9,10,7,13,3,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,4,49,38,88
5124318,0,0,0,0,0,3,0,7,7,0,6,6,3,13,15,0,0,3,10,0,8,4,3,4,9,3,9,14,0,14,5,4,3,0,0,4,0,0,0,3,0,3,3,0,3,3,0,3,0,0,0,12,0,9,3,3,9,69,45,106
5124319,0,0,3,0,0,3,7,3,5,0,7,6,3,10,14,0,4,6,16,0,15,4,3,11,6,0,8,5,0,5,5,0,5,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,67,37,103
5124320,0,0,3,0,0,0,0,3,3,0,5,5,6,8,13,0,4,6,7,4,15,5,10,13,4,0,6,6,3,13,8,9,10,4,3,11,14,6,18,13,0,15,12,0,12,5,0,8,8,0,8,12,3,9,0,0,3,110,57,161
5124321,0,3,3,3,0,3,3,3,5,0,5,5,3,13,18,4,3,8,8,3,13,11,10,18,6,9,14,10,3,7,4,3,10,16,0,17,27,3,27,17,0,17,11,0,11,10,3,13,12,0,15,17,0,18,4,3,6,163,63,223
5124322,0,0,0,0,0,0,0,7,7,0,4,7,0,9,9,3,3,6,10,0,8,3,5,10,3,0,3,8,3,14,4,3,10,4,3,3,5,0,6,7,0,7,0,0,0,4,0,3,0,0,0,10,0,7,3,3,4,71,39,109
5124323,0,4,4,0,0,0,0,3,3,0,3,3,0,7,11,3,0,0,6,4,10,10,0,14,6,3,12,7,4,12,0,0,3,3,0,3,7,3,6,7,0,7,3,0,3,0,0,0,6,0,6,10,0,15,0,0,0,78,39,112
5124324,0,4,4,0,0,0,0,0,0,0,4,7,4,7,10,0,3,6,9,3,7,3,3,7,3,4,5,8,0,7,5,0,6,5,0,5,4,0,6,3,0,3,0,0,0,0,0,0,0,0,0,9,0,16,4,3,7,64,34,98
5124325,0,0,0,0,0,0,0,6,6,0,0,3,7,0,4,3,0,3,6,3,15,3,3,6,9,0,15,4,0,5,3,0,3,4,4,8,7,3,4,3,0,3,3,0,3,0,0,4,0,0,0,9,0,11,0,3,3,72,31,97
5124326,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,4,0,8,3,0,4,4,0,3,3,3,5,0,0,3,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,51,25,77
5124327,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,3,3,0,6,3,0,3,0,0,0,0,3,3,3,0,4,9,3,7,9,0,9,3,0,3,3,0,3,5,0,5,7,0,7,0,4,4,52,18,68
5124328,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,4,13,0,15,3,3,4,0,4,4,6,0,6,3,3,7,6,0,6,3,0,3,10,0,10,3,0,3,0,0,3,0,0,0,12,0,10,0,0,0,62,20,80
5124329,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,6,8,0,6,3,0,3,8,3,10,0,3,3,12,0,12,8,0,5,6,0,7,11,0,9,8,0,8,8,0,8,5,0,5,14,0,14,0,0,0,86,24,106
5124330,0,0,3,0,0,0,0,0,3,0,0,4,8,10,13,6,0,10,9,0,13,10,0,10,3,4,7,7,3,7,3,3,3,0,4,3,5,3,7,4,0,4,5,0,5,0,0,5,5,0,5,8,0,6,0,0,3,75,31,114
5124331,0,0,4,0,0,3,0,3,3,0,13,13,7,6,10,7,0,10,4,6,7,12,3,13,10,4,11,6,0,4,3,9,15,5,0,5,9,0,9,0,0,3,0,0,0,0,0,0,0,0,0,14,0,11,0,3,3,81,55,131
5124332,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,12,3,16,3,4,5,8,3,10,5,0,12,3,0,3,0,4,8,6,3,11,11,0,11,7,0,7,3,0,4,4,0,4,3,0,3,3,4,6,73,28,100
5124333,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,0,3,7,3,7,6,3,8,6,9,10,10,7,11,0,3,5,7,0,9,14,0,14,7,0,7,9,0,9,0,0,0,7,0,7,16,0,18,3,4,9,90,35,125
5124334,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,0,0,0,3,3,3,3,0,3,4,0,5,5,0,6,3,4,8,4,3,6,3,0,3,3,0,3,4,0,4,4,0,4,0,0,0,37,14,57
5124335,4,0,6,0,0,0,3,3,4,0,0,3,0,3,5,3,3,5,12,5,18,7,0,6,8,4,7,9,3,9,3,3,3,3,0,6,12,0,11,3,0,6,0,0,0,7,0,7,5,0,5,8,0,8,3,0,3,88,31,116
5124401,0,0,3,0,0,0,0,4,4,0,3,4,5,20,21,3,8,13,15,0,15,7,5,13,10,3,17,11,3,12,4,0,4,6,5,12,10,3,12,8,0,8,0,0,0,8,0,9,6,0,6,14,0,14,0,3,3,104,60,163
5124402,0,0,0,0,0,0,0,8,7,0,3,6,0,13,10,3,5,10,13,0,18,16,3,12,3,0,9,8,0,8,7,7,18,3,0,3,7,7,13,3,0,3,0,0,0,0,3,7,3,0,3,13,0,13,3,0,4,97,46,145
5124403,0,0,0,3,0,0,4,7,7,0,10,10,3,13,17,4,6,11,8,0,8,5,4,10,0,0,3,7,3,5,3,3,8,7,0,7,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,10,0,13,0,6,7,56,56,113
5124404,0,3,7,0,0,0,0,3,3,0,5,6,7,11,12,3,4,9,13,7,16,11,0,14,11,3,13,8,4,7,5,0,6,12,0,10,15,8,14,4,0,4,3,0,3,3,0,4,9,0,8,19,0,15,0,0,5,112,53,163
5124405,3,5,3,0,0,0,0,3,3,0,0,0,9,3,9,0,5,5,9,6,15,5,0,9,5,3,8,4,0,11,3,0,3,4,0,7,12,0,14,9,0,7,4,0,4,4,0,4,7,0,7,22,0,22,0,0,0,104,28,130
5124406,0,3,3,0,0,0,0,3,4,0,0,0,8,7,9,3,0,3,5,0,8,4,0,4,6,0,6,10,3,14,6,0,6,4,0,5,10,0,10,13,0,13,5,0,5,3,0,3,3,0,3,9,3,12,3,0,4,96,24,119
5124407,3,3,6,3,0,0,0,0,0,0,0,0,0,4,10,3,3,6,11,0,9,6,0,7,7,5,9,7,0,8,3,0,3,4,0,6,11,4,13,6,0,7,3,0,3,3,0,3,7,0,7,28,0,28,3,0,4,115,28,151
5124408,0,3,3,0,0,0,0,0,0,0,0,0,4,0,4,0,3,5,0,0,0,0,3,9,7,3,9,3,0,3,0,0,4,5,0,5,5,3,6,6,0,6,0,0,0,0,0,0,4,0,3,10,0,6,0,0,0,44,27,73
5124409,4,3,4,0,0,0,0,8,8,0,5,5,4,8,11,8,10,16,10,3,18,7,4,7,11,3,15,4,7,16,7,3,12,13,0,13,4,3,8,13,0,13,5,0,5,7,0,7,6,0,6,20,0,20,0,3,3,111,50,164
5124410,0,0,3,0,3,0,3,3,8,0,3,3,0,3,3,0,0,4,6,0,7,4,3,8,4,0,6,4,3,4,3,0,3,3,0,4,11,3,11,8,0,15,3,0,3,6,0,3,8,0,8,14,0,14,0,0,0,80,25,104
5124411,4,0,3,0,0,0,3,0,0,0,4,4,5,11,16,6,5,9,6,3,10,9,4,11,12,3,16,9,6,14,3,0,3,6,3,13,16,7,17,9,0,9,4,0,4,3,0,3,8,0,8,13,0,13,5,6,11,126,46,172
5124412,0,0,3,0,0,0,0,0,0,3,0,8,3,4,3,5,0,5,5,0,8,3,7,9,6,0,6,4,3,4,3,0,9,0,0,0,4,3,4,10,0,10,0,0,3,5,0,5,0,0,0,10,0,10,0,0,0,68,24,97
5124413,4,0,4,0,0,3,0,8,10,0,3,6,6,12,15,3,0,4,15,5,22,11,4,11,9,4,16,14,4,16,6,3,7,3,3,6,8,6,16,4,0,9,7,0,7,3,0,3,11,0,13,27,0,27,0,0,3,132,53,182
5124501,3,0,3,0,0,0,0,3,3,0,10,10,4,18,22,0,7,8,13,0,15,4,8,13,4,3,12,13,0,11,8,0,5,3,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,11,0,10,11,70,64,133
5124502,0,3,3,0,0,3,0,0,0,0,8,8,3,21,23,6,3,8,14,3,14,5,3,8,11,5,11,9,0,15,7,0,3,0,0,4,6,3,4,4,0,3,0,0,0,0,0,0,3,0,3,9,0,9,3,4,9,83,60,138
5124503,0,0,0,0,0,0,0,4,4,0,3,3,3,9,12,3,3,9,18,5,23,8,0,7,9,6,12,6,3,9,7,0,4,3,0,3,3,0,3,4,0,4,0,0,0,4,0,4,0,0,0,6,0,7,0,0,0,71,39,111
5124504,0,3,3,0,3,5,3,8,11,0,8,8,5,21,24,8,4,12,29,11,33,21,5,28,10,3,12,8,4,18,9,0,15,7,0,7,22,0,20,11,0,11,7,0,7,0,0,0,7,0,7,23,0,23,0,0,0,167,74,246
5124505,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,0,0,0,6,3,5,8,6,11,3,7,10,4,3,8,3,0,3,3,0,3,8,0,11,0,0,0,4,0,6,0,0,0,0,0,0,13,0,13,0,4,4,63,32,96
5124506,0,0,0,0,4,4,0,5,5,0,8,7,0,25,28,5,6,10,17,5,16,0,9,10,6,3,9,9,0,5,9,0,7,4,0,9,3,4,5,6,0,6,4,0,4,5,0,3,5,3,9,15,3,18,3,3,10,90,75,166
5124507,0,0,0,0,0,3,0,3,5,0,3,3,3,20,22,4,3,7,11,8,16,11,7,11,9,3,6,6,0,10,3,0,7,8,0,8,6,6,13,6,0,6,4,0,4,0,0,3,5,0,5,10,0,10,0,5,5,86,47,136
5124508,0,0,0,0,5,6,0,3,3,0,8,8,3,19,24,8,9,12,17,3,25,7,5,11,5,4,8,8,0,8,6,3,12,3,3,9,11,3,15,0,0,0,3,0,3,0,0,3,0,0,0,7,3,13,0,11,14,82,84,165
5124509,3,0,6,0,0,0,0,0,0,0,5,5,3,11,10,0,3,6,4,4,9,10,0,14,8,0,12,7,0,5,5,4,4,3,4,6,10,0,7,6,3,12,0,0,0,3,0,3,9,0,9,4,0,4,0,0,0,71,37,116
5124510,0,3,4,3,3,6,0,8,3,0,8,8,7,17,22,10,0,11,8,0,13,10,11,18,7,4,7,10,0,14,13,4,14,8,0,8,21,0,25,10,0,10,7,0,7,4,0,3,3,0,3,14,0,19,7,11,14,146,58,199
5124511,0,0,0,0,0,0,0,0,0,0,3,6,8,0,10,0,0,3,10,4,14,3,5,6,9,3,15,11,0,11,3,0,5,6,3,5,6,3,11,3,0,3,4,0,4,3,0,3,7,0,7,11,0,11,3,0,4,85,28,105
5124512,0,0,3,0,0,0,0,0,0,0,3,3,5,0,8,0,0,3,4,5,4,6,0,6,3,3,10,5,3,8,5,0,7,5,0,5,6,0,6,8,0,8,6,0,6,0,0,0,6,0,5,15,0,15,0,6,7,90,26,111
5124513,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,7,3,0,3,3,0,7,3,0,3,3,3,7,3,0,3,0,0,0,3,0,3,5,0,7,0,0,0,0,0,0,9,0,9,11,0,11,0,0,0,46,18,66
5124514,0,0,3,0,0,4,0,3,3,0,3,3,9,3,6,0,0,0,3,3,4,5,0,5,8,3,13,9,3,7,3,0,3,12,0,12,9,0,9,6,0,6,4,0,4,0,0,0,7,0,8,16,0,16,0,0,3,96,25,119
5124515,0,3,3,0,0,4,0,0,0,0,0,0,4,3,3,0,0,0,15,3,20,3,3,3,8,4,10,10,4,15,5,3,7,4,0,4,9,3,7,6,0,6,0,0,0,4,0,4,8,0,8,5,0,5,0,0,3,75,25,109
5124516,0,4,3,0,0,0,0,0,0,3,0,7,0,3,3,9,3,11,10,3,15,7,0,7,15,3,17,3,0,3,3,3,5,4,0,3,7,0,11,0,0,0,0,0,0,0,0,0,3,0,3,17,0,17,4,0,4,79,20,98
5124601,3,7,3,0,0,0,0,0,0,0,0,0,3,0,3,3,7,5,3,7,7,7,6,10,14,3,10,13,4,16,10,0,10,5,3,8,14,3,16,13,0,13,5,0,5,4,0,5,9,0,9,14,0,14,3,4,11,118,35,154
5124602,3,0,3,0,0,0,0,4,4,0,5,4,4,10,10,0,3,3,15,7,19,6,13,18,11,4,15,10,4,17,6,6,10,3,4,8,7,6,9,15,0,15,4,0,4,6,0,9,3,0,3,20,5,23,0,0,3,125,66,188
5124603,0,3,3,0,0,3,0,7,6,0,0,0,0,16,17,0,3,3,3,7,12,3,7,6,4,8,13,5,0,9,4,0,3,5,0,5,7,3,12,3,0,10,0,0,0,0,0,0,0,0,0,11,0,6,3,0,5,55,61,117
5124604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,4,0,5,9,0,9,0,3,3,9,0,9,4,0,4,8,0,3,3,0,3,3,0,3,5,0,7,3,0,5,51,13,61
5124605,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,0,3,0,0,0,3,0,3,4,0,3,3,0,8,3,0,3,3,0,10,6,0,6,8,0,8,0,0,0,3,0,6,8,0,8,7,0,7,0,0,0,56,11,73
5124606,3,0,4,0,0,0,0,4,4,0,7,5,5,3,8,0,3,3,12,3,11,4,4,7,9,7,13,4,4,10,12,3,13,14,0,18,7,0,14,8,0,8,4,0,4,3,0,9,12,0,12,15,0,15,6,3,8,129,40,173
5124607,0,3,5,0,0,0,0,0,0,0,4,4,0,0,0,3,0,3,8,3,6,7,0,7,8,3,8,12,0,12,4,3,9,8,0,8,7,3,5,8,0,8,3,0,3,6,0,8,9,0,9,21,0,21,4,0,4,99,24,118
5124608,0,3,3,0,4,3,4,7,6,0,13,18,4,14,24,4,5,5,16,3,18,13,0,12,6,7,10,8,0,6,6,0,6,3,3,6,13,0,13,8,0,10,3,0,3,3,3,8,0,0,3,17,0,17,0,4,5,103,72,183
5124609,4,3,9,0,0,3,3,5,9,0,4,3,9,9,20,3,6,13,20,0,23,11,5,13,7,7,10,3,3,9,7,0,6,5,0,8,4,0,11,3,0,3,0,0,0,0,0,0,0,0,0,10,0,13,3,3,7,98,62,158
5124610,0,3,4,0,3,4,0,5,9,0,12,8,8,19,25,5,3,11,20,14,34,6,10,19,13,4,16,12,3,15,6,6,6,10,0,10,11,0,12,5,0,7,9,0,9,0,3,4,3,0,3,12,0,12,9,7,18,133,95,225
5124701,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,3,3,6,0,3,3,4,0,4,0,3,4,6,0,6,4,0,4,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,5,0,3,0,0,0,23,25,46
5124702,0,0,0,0,0,0,0,0,0,0,3,8,0,5,5,0,0,0,0,3,4,5,5,11,0,3,3,11,3,11,3,0,3,3,0,3,7,4,13,0,0,0,5,0,5,0,0,0,0,0,0,8,0,6,0,0,0,48,29,80
5124703,4,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,8,8,0,0,0,5,4,9,3,6,5,3,4,6,0,7,3,7,3,6,10,3,10,6,0,6,3,0,3,3,3,6,10,0,13,9,0,16,0,0,4,65,39,107
5124704,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,9,3,3,5,0,0,0,0,0,4,6,0,8,0,0,0,3,0,3,0,0,3,6,0,6,5,0,5,0,5,7,38,24,56
5124705,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,0,0,8,3,0,7,5,4,10,9,6,14,5,11,15,0,0,0,3,5,8,14,3,19,10,0,10,3,0,3,0,4,3,3,0,3,7,0,10,0,4,6,70,46,111
5124706,0,0,0,0,0,0,0,3,3,0,0,0,0,12,14,0,6,6,5,3,9,3,0,8,3,4,4,3,3,3,5,5,5,3,5,8,6,3,11,9,0,9,3,0,3,0,0,0,3,0,3,4,0,4,0,3,4,47,43,90
5124707,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,7,0,3,3,3,3,6,4,0,4,3,0,3,13,0,13,4,0,4,3,0,3,0,0,3,5,0,5,6,0,6,3,0,3,61,12,77
5124708,0,0,0,0,0,0,0,6,6,0,7,7,5,10,15,0,11,11,10,5,7,5,0,10,5,7,9,5,3,12,3,7,6,5,0,5,14,4,14,3,0,3,0,0,0,3,0,3,5,0,5,8,0,13,0,0,3,70,51,125
5124709,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,0,6,5,6,4,6,0,5,7,5,5,12,9,0,9,3,0,3,9,0,9,11,0,11,5,0,5,3,0,3,3,0,6,8,0,8,12,0,12,5,0,5,86,29,121
5124710,0,3,3,0,3,3,0,7,7,0,5,3,6,8,11,0,5,3,14,0,13,4,5,6,10,0,9,16,3,19,7,0,10,3,3,6,8,0,13,0,0,0,4,0,4,0,0,0,4,0,4,7,0,8,0,3,6,74,44,124
5124711,0,0,0,3,0,3,0,0,0,0,6,6,0,9,8,3,3,6,4,3,9,3,5,6,3,3,5,7,0,7,5,0,7,3,0,3,8,0,8,3,0,3,0,0,0,0,0,0,3,0,3,9,0,9,4,0,6,58,33,89
5124712,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,3,3,0,6,3,3,7,3,4,11,3,0,3,8,0,7,3,0,3,7,0,6,5,0,5,3,0,3,0,0,0,5,0,5,4,0,3,0,0,7,46,21,65
5124713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,8,3,0,7,8,3,12,3,5,8,0,0,0,4,0,4,4,0,7,4,0,9,0,0,0,3,0,3,3,0,3,10,0,10,0,0,0,43,15,58
5124714,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,0,3,6,3,3,6,0,0,3,6,0,11,7,0,7,3,0,3,4,0,4,3,0,3,0,0,3,0,0,3,3,0,3,10,0,10,3,3,6,51,29,79
5124715,0,0,0,0,0,0,0,4,4,0,8,8,6,10,10,6,0,7,3,6,8,6,8,20,11,3,11,6,6,6,3,0,4,4,0,4,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,3,62,40,102
5124716,3,0,3,0,3,3,0,3,3,0,7,5,6,5,6,7,0,9,3,4,7,9,9,14,18,3,23,15,6,16,7,4,15,8,3,5,10,8,19,7,0,7,4,0,4,3,0,7,4,0,4,13,0,13,0,3,0,120,48,169
5124717,0,0,0,0,0,0,0,4,4,3,3,10,3,10,11,3,0,3,3,4,8,4,3,3,4,3,12,0,3,4,0,0,4,3,3,6,8,3,9,4,0,4,3,0,3,0,0,3,0,0,0,12,0,12,0,6,6,51,47,97
5124718,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,3,3,8,0,3,3,5,3,10,7,3,12,3,0,3,6,0,6,12,0,14,7,0,7,3,0,3,0,0,0,5,0,5,4,0,4,0,3,3,63,21,81
