SA1_7DIGITCODE_2016,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_inc_lt_rail_M,OneMeth_Tram_inc_lt_rail_F,OneMeth_Tram_inc_lt_rail_P,OneMeth_Taxi_M,OneMeth_Taxi_F,OneMeth_Taxi_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_inc_lt_rl_M,TwoMeth_Trn_Trm_inc_lt_rl_F,TwoMeth_Trn_Trm_inc_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_inc_lt_rl_M,TwoMeth_Bus_Trm_inc_lt_rl_F,TwoMeth_Bus_Trm_inc_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
5113324,6,3,6,3,0,6,0,0,0,0,0,0,0,0,0,194,152,344,6,15,23,3,0,3,6,0,6,0,0,0,0,0,5,0,0,0,220,171,391,11,17,30,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,18,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,25,22,41,0,3,4,0,0,0,0,0,0,0,3,4,5,4,14,12,20,33,3,3,6,263,225,494
5113325,0,3,6,0,3,3,0,0,0,0,0,0,0,0,0,111,81,190,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,98,220,10,8,14,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,20,3,3,5,0,0,0,0,0,0,3,3,5,4,7,4,7,17,24,0,0,3,154,133,286
5113326,4,3,10,0,0,4,0,0,0,0,0,0,0,0,0,59,46,106,3,3,9,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,72,59,130,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,4,0,4,0,0,0,0,0,0,4,0,4,3,3,7,10,13,16,0,0,0,94,74,170
5113327,3,0,3,3,0,7,0,0,0,0,0,0,0,0,0,82,59,138,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,90,77,167,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,7,4,14,0,0,4,110,90,197
5113328,5,4,8,5,3,6,0,0,0,0,0,0,3,0,3,130,88,223,4,3,12,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,156,101,252,3,3,7,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,3,3,3,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,7,22,0,0,0,177,122,296
5113329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,57,103,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,70,123,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,4,7,0,0,3,0,0,0,0,0,0,0,0,3,3,0,5,8,5,14,0,0,0,68,81,155
5113331,5,3,4,3,3,3,0,0,0,0,0,0,0,0,0,99,91,190,8,8,12,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,124,104,226,5,0,7,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,10,6,14,12,18,37,0,0,0,155,135,287
5113332,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,69,40,106,4,3,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,82,50,134,0,7,6,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,3,0,3,0,0,0,0,0,0,3,0,3,3,6,10,4,14,13,0,0,0,94,78,165
5113334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
5113336,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,22,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,48,23,66,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,51,28,82
5113337,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,72,65,139,7,8,16,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,90,74,166,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,5,8,12,0,0,0,108,100,204
5113338,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,51,47,101,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,49,109,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,5,10,0,0,0,69,66,131
5113339,6,3,6,3,0,9,0,0,0,0,0,0,0,0,0,73,56,123,3,4,11,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,89,68,158,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,5,9,0,0,0,99,79,176
5113340,4,0,4,3,3,7,0,0,0,0,0,0,0,0,0,93,91,181,9,11,17,0,0,0,3,0,3,0,0,0,3,0,3,0,0,3,111,101,218,6,8,15,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,6,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,17,24,0,4,5,0,0,0,0,0,0,0,4,5,3,8,10,20,10,25,0,0,0,148,133,281
5113341,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,50,38,88,0,3,7,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,52,44,98,3,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,5,5,11,0,0,0,71,64,132
5113342,3,4,7,3,4,6,0,0,0,0,0,0,0,0,0,89,50,138,3,3,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,100,63,163,4,6,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,3,12,19,0,0,0,123,91,214
5113343,0,5,5,0,0,4,0,0,0,0,0,0,0,0,0,113,81,198,5,18,20,3,0,3,4,0,4,0,0,3,3,0,3,5,0,3,134,104,241,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,7,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,23,16,38,0,0,0,163,144,305
5113344,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,51,102,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,55,114,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,0,9,3,0,3,75,67,142
5113345,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,85,63,145,4,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,73,173,6,5,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,9,13,18,0,0,3,119,103,219
5113346,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,64,43,103,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,53,116,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3,8,5,8,0,0,0,73,71,139
5113347,3,0,3,5,0,7,0,0,0,0,0,0,0,0,0,66,51,119,8,3,8,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,82,59,143,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,24,0,0,0,96,79,174
5113348,0,3,3,3,3,7,0,0,0,0,0,0,0,0,0,111,89,197,10,7,12,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,129,104,227,12,7,16,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,6,17,12,27,0,4,4,0,0,0,0,0,0,0,4,4,3,6,9,11,14,26,3,0,3,162,140,304
5113349,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,68,52,123,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,63,141,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,18,0,0,3,0,0,0,0,0,0,0,0,3,5,5,8,7,9,13,0,0,3,98,84,179
5113350,8,0,7,0,0,3,0,0,0,0,0,0,0,0,0,62,49,103,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,57,121,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,7,3,0,3,77,69,147
5113351,3,3,6,5,3,4,0,0,0,0,0,0,0,0,0,76,59,138,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,76,165,3,7,5,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,3,3,3,0,0,0,0,0,0,3,3,3,0,5,5,5,9,11,0,0,0,108,99,201
5113352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,37,92,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,40,97,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,13,13,21,0,0,0,77,62,135
5113353,7,0,9,0,4,3,0,0,0,0,0,0,0,0,0,81,81,165,5,3,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,100,85,190,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,6,3,11,0,3,3,0,0,0,0,0,0,0,3,3,3,0,6,10,12,17,0,0,0,115,104,226
5113354,3,0,3,3,3,4,0,0,0,0,0,0,0,0,0,86,70,151,5,5,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,98,83,178,8,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,13,0,0,0,115,104,212
5113355,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,110,86,192,9,7,20,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,124,100,220,4,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,7,14,21,0,0,0,148,122,266
5113356,3,5,4,0,0,3,0,0,0,0,0,0,0,0,0,99,75,169,3,10,14,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,116,88,202,3,3,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,3,0,4,0,0,0,7,4,15,0,3,3,0,0,0,0,0,0,0,3,3,0,5,7,10,12,17,0,0,3,133,117,252
5113357,3,0,3,3,0,7,0,0,0,0,0,0,0,0,0,112,94,207,3,8,17,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,133,108,240,9,3,10,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,10,6,20,0,4,4,0,0,0,0,0,0,0,4,4,3,3,7,15,17,26,0,0,0,164,145,302
5113358,8,9,8,3,3,3,0,0,0,0,0,0,0,0,0,111,91,200,4,9,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,127,110,236,4,6,12,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,12,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,16,12,21,4,4,5,0,0,0,0,0,0,4,4,5,0,3,5,13,8,17,0,3,7,159,137,299
5113359,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,83,71,159,3,9,11,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,94,88,184,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,9,13,0,0,0,110,99,212
5113360,0,3,4,0,4,4,0,0,0,0,0,0,0,0,0,96,85,185,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,89,201,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,12,22,0,0,0,130,120,253
5113361,3,3,8,3,0,5,0,0,0,0,0,0,0,0,0,80,65,151,7,12,19,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,99,87,185,0,3,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,9,0,0,3,0,0,0,0,0,0,0,0,3,3,3,5,12,15,25,0,3,6,123,112,232
5113401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,53,6,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,40,32,70,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,46,35,79
5113402,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,58,38,100,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,46,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,17,0,0,3,82,56,139
5113403,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,85,80,160,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,93,184,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,18,21,0,0,0,113,114,221
5113404,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,49,32,86,0,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,55,42,94,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,12,17,0,0,3,69,61,123
5113405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,26
5113406,3,3,6,4,3,9,0,0,0,0,0,0,0,0,0,82,72,154,5,5,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,101,86,188,3,0,3,0,0,0,0,0,0,3,3,7,0,3,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,14,3,0,7,0,0,0,0,0,0,3,0,7,0,3,3,5,17,21,3,0,3,123,108,234
5113407,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,27,25,58,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,67,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,40,46,81
5113408,0,6,6,0,0,3,0,0,0,0,0,0,0,0,0,63,33,98,3,6,9,4,0,4,3,0,3,0,0,0,3,0,3,4,3,6,78,50,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,14,0,0,0,90,64,149
5113409,8,4,10,0,0,4,0,0,0,0,0,0,0,0,0,81,37,119,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,102,46,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,10,15,18,3,0,3,118,68,187
5113410,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,46,43,87,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,46,101,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,13,0,0,0,66,58,126
5113411,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,89,76,169,3,4,5,3,0,3,0,0,0,0,0,0,3,0,3,0,0,3,105,89,191,0,4,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,9,0,0,4,0,0,0,0,0,0,0,0,4,0,6,3,9,9,12,0,3,3,116,113,226
5113412,3,3,10,4,3,6,0,0,0,0,0,0,0,0,0,66,62,133,11,3,13,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,86,75,167,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,7,14,18,0,0,0,103,99,200
5113413,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,66,43,103,4,3,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,73,46,121,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,8,20,0,4,3,91,68,164
5113415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,38,107,3,3,9,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77,46,126,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,7,18,0,0,4,94,57,157
5113418,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,69,52,117,3,5,10,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,84,63,143,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,0,0,4,0,0,0,0,0,0,0,0,4,0,3,3,9,9,16,0,3,5,98,77,174
5113419,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,45,34,80,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,41,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,7,0,0,0,55,53,106
5113420,0,9,10,3,0,3,0,0,0,0,0,0,0,0,0,92,78,172,3,5,9,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,110,92,197,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,16,0,0,0,117,111,224
5113421,5,6,16,0,5,3,0,0,0,0,0,0,0,0,0,105,74,182,6,8,18,0,0,0,0,0,0,0,3,3,5,0,10,0,0,4,125,101,229,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,15,24,5,0,4,149,122,271
