SA1_7DIGITCODE_2016,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5107211,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,28,38,35,22,18,14,3,174
5107212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,10,10,16,35,71,65,45,49,18,10,319
5107213,0,0,0,0,0,0,5,3,3,13,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,12,14,43,29,59,95,89,64,31,5,424
5107214,0,0,0,0,0,0,4,10,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,38,54,5,33,32,31,51,98,64,76,124,513
5107215,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,3,0,19,17,25,54,91,92,109,85,14,3,499
5107216,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,0,0,0,19,17,21,39,80,103,88,81,14,13,457
5107217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,4,3,24,17,27,38,66,56,77,49,18,10,360
5107218,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,28,69,52,47,49,14,8,283
5107219,0,0,0,0,0,0,4,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,15,12,28,34,62,66,55,60,19,8,351
5107220,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,6,25,51,88,52,47,45,12,3,323
5107221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,16,29,25,36,14,3,0,141
5107222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,5,6,37,38,49,36,37,12,0,209
5107223,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,16,30,47,84,69,46,53,17,8,360
5107224,0,0,0,0,0,0,3,5,4,14,0,0,0,0,0,0,0,0,0,0,3,3,6,3,8,0,4,0,3,26,13,38,57,98,70,52,48,23,8,412
5107225,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,19,21,43,49,58,55,8,3,267
5107226,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,10,5,13,30,81,72,68,52,20,7,349
5107227,0,0,3,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,18,27,21,67,66,54,52,28,17,338
5107228,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,8,42,39,94,75,72,61,16,4,415
5107229,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,12,26,42,35,41,9,0,194
5107230,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,21,27,36,50,39,10,0,202
5107231,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,5,0,0,21,7,20,57,119,69,57,69,26,5,434
5107232,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,33,39,69,89,48,58,18,7,388
5107233,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,0,3,4,0,0,0,7,4,0,3,3,17,15,17,29,55,79,60,30,13,9,304
5107234,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,9,9,14,53,52,36,36,28,3,4,242
5107301,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,8,3,25,12,22,66,52,53,66,36,19,11,333
5107302,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,51,89,46,53,35,8,0,307
5107303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,3,3,0,14,10,22,49,66,54,56,52,15,4,318
5107304,0,0,0,0,0,0,3,9,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,13,11,23,59,80,60,42,66,25,8,365
5107305,0,0,0,0,0,3,3,6,0,19,0,0,0,0,0,0,0,3,0,6,0,0,3,0,4,3,0,3,0,16,0,19,78,63,37,69,38,19,3,324
5107306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,34,28,31,42,28,4,0,182
5107307,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,11,4,6,54,58,32,34,32,14,3,243
5107308,0,0,0,0,0,0,4,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,4,0,18,13,19,61,65,70,65,59,9,3,368
5107309,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,6,6,48,43,55,28,35,6,5,238
5107310,0,0,0,0,0,0,4,6,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,3,0,0,21,11,38,55,89,83,63,69,14,3,414
5107311,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,9,14,26,74,81,77,66,65,14,10,420
5107312,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,7,22,43,16,32,20,37,8,0,195
5107313,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,29,39,14,29,13,0,153
5107314,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,3,0,26,11,22,58,72,58,45,67,16,8,354
5107315,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,16,8,12,47,57,42,39,48,8,0,254
5107316,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,15,41,58,42,49,51,5,5,280
5107317,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,0,0,0,0,3,3,3,5,0,3,0,3,7,0,21,15,35,81,73,49,40,76,36,4,406
5107318,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,7,3,11,51,48,30,16,36,20,0,230
5107319,0,0,0,0,0,0,3,11,26,42,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,5,9,7,37,10,22,46,56,55,39,98,51,81,451
5107320,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,0,18,15,23,66,59,42,64,55,19,4,340
5107321,0,0,0,0,0,0,3,7,3,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,3,0,18,17,22,83,74,65,72,58,49,13,455
5107322,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,12,6,17,30,25,19,28,26,20,0,174
5107323,0,0,0,0,0,0,3,3,7,8,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,3,0,0,18,17,19,40,57,46,45,58,12,16,308
5107324,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,11,50,53,53,32,37,20,3,263
5107325,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,14,8,8,30,40,37,39,44,11,0,211
5107326,0,0,0,0,0,0,3,0,5,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,10,9,15,47,49,43,32,41,17,3,257
5107327,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,3,3,4,3,9,0,0,23,11,12,54,55,46,34,51,9,4,278
5107328,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,4,0,0,6,12,4,3,0,0,22,12,12,22,49,61,41,39,10,4,249
5107329,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,9,5,19,37,51,32,54,35,8,3,247
5107330,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,6,14,44,37,41,34,26,16,3,218
5107331,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,33,53,44,58,77,64,21,0,367
5107332,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11,9,20,51,46,36,54,27,8,9,255
5107333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107334,0,0,0,0,0,0,4,3,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,3,0,9,3,19,48,48,31,38,31,16,5,235
5107335,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,18,13,28,56,62,87,71,64,14,4,398
5107401,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,0,3,0,0,20,21,37,103,60,48,56,21,4,3,356
5107402,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,36,44,47,98,77,48,16,4,386
5107403,0,0,0,0,0,0,4,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,39,67,84,68,27,21,3,362
5107404,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,6,3,3,0,5,4,7,0,0,23,39,51,41,74,126,102,74,11,7,528
5107405,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,17,26,44,35,56,94,79,40,19,3,404
5107406,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,13,14,45,49,46,81,93,26,19,4,378
5107407,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,11,5,22,62,44,39,31,23,10,0,237
5107408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,3,0,16,11,30,81,57,37,58,32,14,3,328
5107409,0,0,0,3,0,3,0,3,3,13,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,4,3,0,0,24,15,29,97,76,68,84,40,16,6,424
5107410,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,3,0,16,13,21,49,53,35,36,11,9,0,233
5107411,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,12,3,3,0,0,3,0,27,3,20,100,60,54,42,24,13,0,308
5107412,0,0,0,0,0,3,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,3,5,3,0,33,15,31,155,109,78,64,46,17,5,526
5107413,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,13,12,15,69,58,44,46,29,4,10,282
5107414,0,0,4,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,12,3,4,4,3,7,3,35,23,35,126,72,71,64,36,15,3,448
5107415,0,0,0,0,0,0,3,7,0,8,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0,0,14,10,26,89,66,48,56,30,17,0,344
5107416,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,11,0,3,0,23,19,44,87,114,96,85,49,19,9,521
5107417,0,0,0,0,0,3,4,7,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,12,13,41,80,87,58,38,34,15,3,367
5107418,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,4,3,0,0,28,12,30,53,71,53,37,38,8,10,298
5107419,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,7,5,5,0,4,0,0,31,14,49,78,72,67,71,23,16,6,389
5107420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,8,3,0,0,0,18,23,24,25,61,94,55,32,14,3,332
5107421,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,3,19,11,29,38,57,70,88,77,35,12,420
5107501,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,5,3,4,0,0,0,18,30,48,30,64,115,81,51,16,3,449
5107502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,26,25,33,72,63,25,3,4,271
5107503,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,12,12,25,34,62,44,52,25,11,3,272
5107504,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,15,9,34,47,73,81,75,56,25,0,396
5107505,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,18,41,50,37,25,20,8,3,205
5107506,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,7,4,0,5,0,0,22,11,29,64,99,63,67,47,17,11,410
5107507,3,0,0,0,0,0,7,0,3,16,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,7,0,3,25,15,5,35,45,30,24,32,13,12,194
5107508,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,8,24,45,50,51,43,25,10,8,267
5107509,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,28,27,44,55,75,25,12,0,286
5107510,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,4,0,0,21,23,37,65,85,99,118,74,24,10,526
5107511,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,50,31,53,73,103,56,18,3,403
5107512,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,4,0,20,14,23,62,92,58,59,36,17,4,379
5107513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,12,20,33,35,71,92,91,50,21,10,419
5107514,0,0,0,0,0,0,4,3,3,7,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,3,16,5,21,16,40,70,65,68,40,13,332
5107515,0,0,0,0,0,0,0,7,3,18,0,0,0,0,0,0,0,3,0,4,0,0,4,0,7,3,5,3,3,24,12,21,39,54,78,72,81,51,26,429
5107516,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,16,27,34,44,84,42,52,16,3,309
5107517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,8,24,53,34,22,5,0,179
5107518,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,23,44,84,75,29,14,0,325
5107519,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,19,16,22,45,38,24,5,3,186
5107520,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,4,0,3,14,24,55,57,92,127,126,71,11,4,569
5107521,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,20,45,44,43,74,77,45,17,6,370
5107522,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,4,0,16,27,56,35,77,127,124,79,14,0,529
5107523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,17,20,39,86,69,49,40,12,4,338
5107601,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,27,11,42,71,54,21,8,3,257
5107602,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,20,43,87,60,21,13,0,300
5107603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,37,24,45,116,68,14,20,3,350
5107604,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,10,19,18,45,77,66,35,17,0,291
5107606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,16,17,24,62,31,13,3,0,181
5107607,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,15,40,50,47,18,3,0,189
5107608,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,6,19,42,33,67,99,85,53,15,5,411
5107609,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,30,52,31,79,135,70,29,12,0,431
5107611,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,37,70,51,131,219,102,42,18,0,674
5107612,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,3,0,0,0,18,39,71,63,123,215,125,27,5,0,664
5107613,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,11,0,0,5,0,3,7,31,25,11,80
5107614,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,6,5,5,0,0,0,25,45,92,116,216,274,150,50,5,0,940
5107615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107616,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,10,38,58,118,220,171,85,36,4,0,723
5107617,0,0,0,0,0,0,3,6,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,5,0,18,36,61,76,148,186,128,38,16,0,687
5107701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,4,4,0,0,20,10,11,36,37,44,46,23,12,0,224
5107703,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,5,46,71,52,58,68,37,6,0,335
5107704,0,0,0,0,0,4,0,3,3,11,0,0,0,0,0,0,0,0,0,6,0,4,0,7,8,4,0,7,0,30,10,83,134,58,56,52,20,20,5,441
5107705,0,0,0,0,0,4,3,11,7,24,0,0,0,0,0,0,0,0,0,9,3,9,25,13,17,30,38,37,37,207,24,57,132,65,79,99,100,94,67,714
5107706,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,0,0,16,7,21,45,61,72,63,41,16,6,335
5107707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,14,17,44,53,36,50,23,20,4,267
5107708,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,3,0,14,19,34,45,49,72,91,51,26,6,394
5107709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,16,29,42,22,8,5,0,139
5107710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,8,3,0,0,26,13,30,74,42,62,54,11,6,0,304
5107711,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,3,7,3,8,0,6,3,0,27,15,37,69,32,46,46,27,22,4,296
5107712,0,0,0,0,0,0,0,3,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,14,34,53,50,63,45,19,16,29,326
5107713,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,8,9,4,0,8,3,3,0,35,11,78,156,65,31,32,29,17,9,430
5107714,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,3,16,0,0,3,0,3,0,32,13,62,130,55,62,84,33,20,0,471
5107715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,0,0,3,0,0,0,19,9,49,59,24,46,60,41,14,0,300
5107716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5107717,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,17,7,27,48,35,29,29,14,7,0,194
5107718,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,12,15,25,34,34,52,22,28,6,6,220
5107719,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,12,10,8,4,4,0,0,0,48,124,264,209,59,57,31,8,8,0,764
5107720,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,12,41,77,67,58,34,30,6,3,328
5107721,0,0,0,0,0,3,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,15,19,44,91,71,69,54,43,18,3,406
5107722,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,16,15,30,46,52,67,63,26,17,3,316
5107723,0,0,0,0,3,0,4,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,14,33,54,64,79,84,42,20,7,393
5107724,0,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,4,3,0,5,6,7,4,10,3,0,42,13,16,66,53,62,46,61,23,13,346
5107725,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,21,37,58,53,68,43,31,11,330
5107726,0,0,0,0,0,0,0,3,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,20,6,14,54,22,33,41,27,16,25,245
5107727,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,21,11,34,79,75,50,71,43,15,0,382
5107728,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,41,47,40,37,33,9,6,244
5107729,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,17,30,56,40,49,48,23,13,7,284
5107730,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,10,7,29,39,42,56,55,24,7,0,258
5107731,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,3,8,0,3,0,0,25,24,23,51,55,88,46,25,13,4,330
5107732,0,0,0,0,0,3,3,20,30,61,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,7,18,39,10,55,71,49,60,75,57,51,73,504
5107733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107735,0,0,0,0,0,0,3,5,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,18,26,33,47,53,40,16,7,0,247
5107736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,17,25,49,74,76,115,63,23,5,3,440
5107801,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,15,18,33,47,73,64,79,33,23,24,393
5107802,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,8,16,30,40,51,67,20,6,3,241
5107803,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,3,0,23,11,11,46,77,57,62,45,22,8,348
5107804,0,0,0,0,0,0,6,4,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,4,0,3,0,17,12,26,39,58,54,88,42,23,9,337
