SA1_7DIGITCODE_2016,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_more_15_19_yr,P_3000_more_20_24_yr,P_3000_more_25_34_yr,P_3000_more_35_44_yr,P_3000_more_45_54_yr,P_3000_more_55_64_yr,P_3000_more_65_74_yr,P_3000_more_75_84_yr,P_3000_more_85_yr_over,P_3000_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5114314,0,3,8,3,3,3,4,0,0,23,0,0,7,4,5,5,0,0,0,24,0,4,4,4,5,7,0,0,0,21,0,0,0,0,3,0,0,0,0,13,0,0,3,3,4,7,0,0,0,20,0,0,0,0,0,0,3,0,0,5,0,0,3,3,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,4,9,3,8,3,0,0,30,0,0,0,0,0,0,0,0,0,0,31,27,42,47,62,50,30,18,8,316
5114315,0,4,3,0,4,4,0,4,0,22,5,0,0,3,8,4,3,0,0,24,0,0,7,8,3,0,0,0,0,20,0,0,5,0,4,5,0,0,0,17,0,0,3,0,3,0,0,0,0,8,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,6,0,0,0,6,0,0,0,3,0,3,0,0,0,5,0,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,23,15,31,33,49,48,23,12,5,227
5114401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,83,103,69,33,14,7,0,323,0,0,0,0,0,0,0,0,0,0,0,8,83,103,69,33,14,7,0,323
5114402,0,0,0,4,0,0,4,0,0,9,0,0,0,3,0,3,3,0,0,13,0,0,3,7,6,9,3,0,0,25,0,0,0,0,7,7,0,0,0,16,0,0,0,0,5,0,0,0,0,10,0,0,0,0,3,3,0,0,0,4,0,0,0,5,12,5,0,0,0,22,0,0,3,0,3,0,0,0,0,9,0,3,0,0,3,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,22,14,16,27,55,46,40,8,0,220
5114403,4,3,3,0,5,3,0,0,0,22,0,3,0,3,9,0,0,0,0,18,0,0,0,6,11,4,0,0,0,31,0,0,3,3,9,5,0,0,0,17,0,0,0,3,7,4,0,0,0,13,0,0,0,5,3,0,4,0,0,14,0,0,0,6,10,3,0,0,0,25,0,0,0,3,4,0,0,0,0,14,9,4,6,5,8,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,42,24,26,52,98,45,16,9,0,313
5114404,0,0,0,3,4,4,10,3,0,24,0,0,0,3,5,3,7,0,0,19,0,3,0,0,7,12,0,4,0,29,0,0,0,3,9,6,0,0,0,16,0,0,3,0,4,0,0,0,0,6,0,0,0,6,0,3,0,0,0,6,0,0,7,4,7,3,0,0,0,21,0,0,0,0,3,0,4,0,0,8,0,0,5,3,3,4,4,13,3,37,0,0,0,0,0,0,0,0,0,0,20,10,25,32,52,54,72,72,16,355
5114405,0,0,0,0,3,0,3,0,0,12,0,0,3,3,5,3,3,0,0,12,0,0,0,0,8,6,0,0,0,21,0,0,0,4,3,3,0,0,0,10,0,0,0,3,0,3,0,0,0,13,0,0,0,0,7,3,0,0,0,12,0,0,0,3,4,4,0,0,0,12,0,0,3,3,0,6,0,0,0,12,6,0,0,0,7,0,5,4,0,22,0,0,0,0,0,0,0,0,0,3,24,11,19,21,55,39,31,14,0,216
5114406,0,0,6,8,6,4,0,0,0,25,0,3,4,9,4,0,0,0,0,21,0,7,8,8,8,8,0,0,0,32,0,0,0,10,3,3,3,0,0,25,0,0,8,10,8,6,0,0,0,32,0,0,0,10,6,3,0,0,0,20,0,0,10,4,6,0,0,0,0,19,0,0,3,0,5,0,0,0,0,10,4,3,9,7,8,0,5,0,0,38,0,0,0,0,0,0,0,0,0,0,39,23,74,100,72,45,29,20,0,406
5114407,0,0,0,0,0,4,4,0,0,13,0,4,4,0,9,5,4,0,0,22,0,0,3,5,6,7,3,0,0,27,0,0,0,4,7,4,0,0,0,15,0,3,6,0,11,0,3,0,0,17,0,0,3,3,3,0,0,0,0,7,0,0,0,0,3,6,0,0,0,8,0,0,0,3,4,0,0,0,0,11,3,3,0,3,5,14,6,3,0,38,0,0,0,0,0,0,0,0,0,0,20,21,30,40,48,54,35,17,7,273
5114408,0,0,0,3,3,3,3,0,0,16,0,0,0,3,3,5,0,0,0,18,0,3,0,0,5,5,8,0,0,21,0,0,0,0,10,3,0,0,0,16,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,3,0,0,0,9,3,0,6,10,4,4,4,0,0,32,0,0,0,0,0,0,0,0,0,8,10,9,27,40,60,50,52,7,0,259
5114409,0,0,0,3,3,3,3,0,0,11,0,3,6,0,4,4,0,0,0,14,0,3,0,3,5,3,3,0,0,20,0,0,0,0,0,3,0,0,0,12,0,0,0,0,3,5,3,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,3,8,3,0,0,0,19,0,0,0,0,5,3,3,0,0,18,3,4,0,8,8,3,5,0,0,27,0,0,0,0,0,0,0,0,0,3,12,18,29,30,55,48,37,14,4,248
5114410,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,14,7,19,7,6,10,3,67
5114411,0,0,0,0,6,8,3,0,0,21,0,0,0,4,7,4,4,0,0,23,0,0,3,3,11,5,0,0,0,23,0,0,0,3,3,0,0,0,0,6,0,0,0,3,8,4,3,0,0,17,0,0,5,0,3,0,0,0,0,8,0,0,0,3,0,6,0,0,0,13,0,0,0,0,3,6,0,0,0,9,3,0,7,7,13,4,8,6,0,40,0,0,0,3,3,0,3,0,0,14,17,17,31,30,78,67,53,21,7,318
5114412,0,3,3,5,0,0,3,0,0,14,0,0,3,5,7,0,0,0,0,19,0,0,0,5,10,6,0,0,0,21,0,3,7,3,5,0,0,0,0,17,0,0,5,3,10,3,0,0,0,13,0,0,0,0,3,3,0,0,0,7,0,0,3,4,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,3,0,0,3,8,12,0,0,4,27,0,0,0,0,0,0,0,0,0,0,25,17,35,52,55,45,18,11,4,259
5114413,0,3,4,4,6,3,3,0,0,21,0,0,3,0,8,6,3,0,0,21,0,0,3,3,3,4,3,0,0,16,0,0,3,14,6,3,3,0,0,28,0,0,0,3,9,3,0,0,0,12,0,0,0,6,16,5,0,0,0,22,0,0,3,0,10,3,0,0,0,18,0,0,0,3,6,0,0,0,0,15,3,3,3,0,11,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,22,13,34,50,96,51,29,7,3,300
5114501,0,0,0,0,0,3,0,0,0,5,0,3,4,0,0,3,3,0,0,18,0,3,10,5,3,3,0,0,0,32,0,3,8,8,0,0,0,0,0,24,0,0,5,6,5,3,0,0,0,17,0,0,10,0,0,3,0,0,0,13,0,0,3,0,4,6,0,0,0,18,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,16,0,0,3,0,0,0,0,0,0,4,20,22,74,33,22,37,27,10,6,247
5114502,0,4,5,4,7,0,4,0,3,40,0,8,12,7,6,8,3,4,5,49,0,0,19,6,5,6,3,4,0,47,0,3,16,11,4,4,0,0,0,39,0,3,12,12,0,3,0,0,0,30,0,0,12,11,3,6,0,0,0,31,0,0,13,14,7,3,0,6,0,41,0,0,3,5,3,8,3,0,0,23,3,5,15,13,12,18,6,0,8,80,0,0,7,0,0,0,0,0,0,13,18,50,154,88,69,71,38,40,56,582
5114503,0,3,7,0,0,6,0,0,0,15,0,4,4,3,5,5,0,0,0,28,0,0,9,6,0,3,4,0,0,28,0,5,11,3,0,6,0,0,0,22,0,0,9,8,9,7,5,0,0,30,0,0,7,4,4,0,0,0,0,20,0,0,7,6,7,6,3,0,0,29,0,0,0,3,3,3,0,0,0,11,3,7,5,0,4,3,0,0,0,26,0,0,0,0,0,0,0,0,0,5,18,38,78,45,41,47,38,13,8,331
5114504,0,0,5,5,7,5,0,0,0,27,0,3,0,5,6,5,0,0,0,19,0,0,5,4,8,0,3,0,0,20,0,0,10,7,6,6,0,0,0,33,0,0,4,7,9,0,3,0,0,19,0,0,4,10,5,3,0,0,0,25,0,0,10,9,10,11,0,0,0,46,0,0,5,9,9,9,3,0,0,30,4,0,6,3,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,41,44,57,68,77,54,31,14,5,386
5114505,0,0,4,3,0,0,6,0,0,20,0,5,3,0,7,8,6,0,0,31,0,8,7,9,8,7,4,0,0,42,0,3,3,4,10,6,0,0,0,23,0,3,15,10,7,10,3,0,0,39,0,0,7,5,7,6,0,0,0,23,0,0,11,20,3,6,3,0,0,42,0,4,0,9,8,3,0,0,0,24,3,5,3,3,13,6,3,0,0,36,4,0,0,0,0,0,0,0,0,7,36,55,73,83,82,96,64,28,10,524
5114506,0,5,6,8,0,8,8,3,0,33,0,0,11,3,4,7,3,0,0,32,0,4,13,3,5,8,0,0,0,32,0,3,8,3,6,5,6,3,0,35,0,3,9,6,0,3,4,0,0,30,0,0,11,3,7,0,0,0,0,21,0,0,5,7,11,8,0,0,0,33,0,0,8,16,5,0,6,0,0,40,0,3,3,0,6,5,0,0,0,23,0,0,0,0,0,0,0,0,0,3,19,44,106,73,58,57,43,17,9,425
5114507,0,3,6,0,4,0,3,5,3,20,0,6,7,0,4,0,0,3,0,21,0,5,14,3,0,6,0,0,0,29,0,0,11,3,0,3,3,0,0,20,0,0,5,0,0,4,0,0,0,13,0,0,7,11,0,3,0,0,0,19,0,0,7,9,5,3,0,0,0,24,0,0,6,7,3,9,0,0,0,27,0,9,10,13,3,4,4,0,3,45,0,0,0,0,0,0,0,0,0,0,8,40,73,64,38,45,29,23,13,323
5114508,0,7,7,0,7,0,10,3,0,29,0,0,6,4,3,3,6,3,0,26,0,11,16,8,10,6,3,0,0,44,0,5,17,6,3,0,3,0,0,32,0,0,21,5,14,3,0,0,0,46,0,0,12,0,0,11,3,0,0,30,0,0,13,9,9,12,0,0,0,59,0,0,5,0,15,5,3,0,3,34,3,3,14,0,5,3,10,0,0,42,0,3,0,0,0,4,0,0,0,9,38,62,129,62,80,76,68,25,8,552
5114509,0,0,3,0,0,0,0,0,0,9,0,3,0,5,0,3,4,0,0,18,0,3,4,3,3,6,0,0,0,24,0,4,4,5,0,8,7,0,0,27,0,0,7,6,3,7,3,5,0,32,0,0,3,0,3,0,0,0,0,12,0,0,0,3,9,3,3,0,0,24,0,0,3,14,13,4,0,0,0,35,4,0,0,6,4,4,3,0,0,19,0,0,0,0,4,0,3,0,0,8,26,26,40,67,52,57,37,16,6,331
5114510,0,3,6,5,8,4,0,3,0,39,0,11,9,3,4,0,3,0,0,35,0,3,12,11,5,9,4,0,0,42,0,3,10,7,3,3,0,0,0,28,0,0,12,4,5,8,0,0,0,28,0,0,6,5,0,4,0,0,0,16,0,0,3,5,9,6,0,0,0,26,0,0,4,14,23,4,0,0,0,46,3,4,6,3,3,0,0,4,0,23,0,3,3,0,0,0,0,0,0,7,34,53,95,65,77,59,41,15,3,442
5114511,0,7,4,3,0,10,8,0,0,31,0,4,19,3,3,5,7,5,0,45,0,3,20,3,6,3,9,3,0,55,0,0,20,4,5,4,0,0,0,36,0,0,16,0,6,4,3,0,0,33,0,0,10,4,0,5,0,0,0,24,0,0,10,11,5,3,3,0,0,37,0,0,3,10,3,8,0,3,0,28,0,0,10,10,0,6,0,3,0,23,0,0,3,0,0,0,0,0,0,3,11,35,134,59,49,74,45,25,15,440
5114512,0,0,3,4,8,5,3,0,0,23,0,7,3,3,0,3,0,0,0,14,0,0,3,4,7,0,0,0,0,14,0,0,8,3,3,0,0,0,0,18,0,0,5,4,7,3,0,0,0,23,0,0,0,3,4,0,0,0,0,12,0,0,4,9,3,8,0,0,0,21,0,0,0,6,7,3,0,0,0,15,0,4,6,3,3,3,0,3,0,19,0,0,0,0,0,0,3,0,0,6,21,34,65,50,48,29,27,7,4,274
5114513,0,3,8,0,5,3,0,3,0,22,0,5,15,3,0,6,5,0,0,46,0,8,9,3,3,3,3,0,3,35,0,0,10,9,0,5,6,0,0,33,0,0,8,7,5,3,0,0,0,22,0,0,3,3,0,3,0,0,0,10,0,0,8,10,6,9,3,3,0,36,0,0,10,12,7,0,5,0,0,35,3,0,5,4,5,4,3,0,0,21,0,0,0,0,3,0,0,0,0,5,21,38,92,60,54,50,46,16,8,382
5114514,0,4,7,3,4,5,3,0,0,27,0,3,9,8,0,3,0,0,0,21,0,9,14,11,0,3,0,0,0,47,0,4,23,9,0,3,0,3,0,38,0,0,14,6,6,0,0,0,0,25,0,0,8,4,4,3,0,0,0,23,0,0,14,7,5,10,0,0,0,44,0,0,4,7,5,0,0,0,0,23,4,4,3,7,5,7,0,0,0,23,0,0,0,0,4,3,0,0,0,11,21,58,134,86,50,49,22,7,3,426
5114515,0,0,4,3,8,3,3,0,3,23,0,8,14,0,0,0,4,0,0,27,0,3,13,10,0,5,0,0,0,39,0,0,24,7,9,0,0,0,0,44,0,0,16,11,8,0,0,0,0,33,0,0,8,5,0,0,0,0,0,19,0,0,24,12,10,4,0,0,0,58,0,0,11,14,3,0,0,0,0,24,3,3,11,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,22,43,156,83,42,32,31,13,8,432
5114516,0,0,0,0,0,0,4,5,10,17,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,0,0,4,47,0,3,0,0,10,35,46,65,211
5114517,0,0,12,3,4,4,6,4,0,30,0,10,17,0,3,3,3,3,0,44,0,6,18,9,3,0,5,0,0,46,0,5,20,6,3,4,3,0,0,42,0,0,11,8,3,7,3,0,0,34,0,0,4,4,3,7,0,0,0,24,0,0,9,8,12,10,4,0,0,44,0,0,3,7,0,0,0,0,0,15,0,3,8,0,8,4,4,0,0,28,0,0,4,0,3,0,0,0,0,4,14,57,117,53,58,61,53,30,6,449
5114518,0,8,7,0,3,3,0,3,3,27,0,5,14,6,0,3,0,3,3,37,0,4,14,9,3,5,0,0,0,43,0,0,9,8,3,5,0,0,0,26,0,3,14,4,3,7,0,0,0,32,0,0,8,7,3,0,0,0,0,20,0,0,9,10,9,4,3,0,0,39,0,0,5,4,5,3,0,0,0,20,0,6,13,8,3,5,0,3,0,37,0,0,0,0,0,3,0,0,0,6,28,60,132,76,44,57,30,30,14,470
5114519,0,6,3,3,3,0,3,4,0,26,0,3,10,6,4,0,0,0,4,29,0,5,9,9,3,5,0,0,0,27,0,0,9,0,3,5,0,0,0,21,0,0,10,3,7,7,0,0,0,30,0,0,3,7,10,4,0,0,0,27,0,0,3,3,3,0,0,0,0,12,0,0,0,8,5,0,0,0,0,18,6,6,6,3,8,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,27,40,95,68,51,38,34,22,11,388
5114520,0,3,8,3,0,3,0,0,0,27,0,3,9,4,5,0,3,0,0,22,0,0,13,7,10,5,3,0,0,43,0,0,8,3,6,11,0,0,3,31,0,0,11,0,3,7,3,0,0,20,0,0,3,4,3,3,0,0,0,14,0,0,3,8,3,3,0,0,0,24,0,0,0,3,7,7,0,0,0,17,0,0,0,5,0,5,3,13,42,78,0,0,0,0,0,0,3,0,0,4,23,29,72,51,47,60,37,26,55,393
5114521,0,3,10,0,0,3,3,0,0,19,0,5,10,4,3,5,3,4,0,28,0,5,11,5,6,5,0,3,0,39,0,3,13,9,7,6,3,0,0,46,0,0,13,10,0,4,0,0,0,34,0,0,12,8,0,4,0,0,0,25,0,3,12,11,6,3,0,0,0,33,0,0,0,0,3,3,0,0,0,8,0,4,3,3,0,4,3,3,0,27,0,0,0,0,0,0,0,0,0,0,13,64,109,67,49,59,28,18,14,420
5114522,0,4,4,0,0,0,3,0,0,12,0,3,6,7,3,0,6,3,0,27,0,4,9,3,5,7,5,0,0,27,0,0,5,3,6,0,3,0,0,23,0,0,9,3,3,0,0,0,0,22,0,0,6,3,7,4,0,0,0,19,0,0,11,11,3,6,0,0,0,31,0,0,0,7,4,3,0,0,0,14,0,0,3,3,5,3,0,0,0,21,0,0,0,4,0,0,0,0,0,8,13,51,88,67,39,39,51,21,9,370
5114523,0,5,5,3,8,8,7,0,0,39,0,5,13,3,6,8,3,5,0,37,0,5,31,5,6,9,8,0,0,65,0,0,16,4,3,8,6,0,0,34,0,0,10,9,7,3,0,0,0,36,0,0,4,5,10,10,3,0,0,27,0,0,14,10,14,13,0,3,0,63,0,0,5,4,11,11,0,0,0,30,3,0,11,12,18,19,8,5,0,72,0,8,0,0,8,3,5,0,0,21,28,61,150,69,97,119,59,32,10,610
5114524,0,3,9,0,0,0,6,0,0,22,0,3,7,6,0,7,3,3,0,34,0,3,16,11,3,3,0,0,0,37,0,0,20,0,0,3,0,0,0,22,0,0,13,11,12,4,0,0,0,39,0,0,6,11,5,3,0,0,0,26,0,0,7,11,8,3,0,0,0,35,0,0,0,16,3,3,0,0,0,28,0,0,15,15,3,3,0,3,0,41,0,0,0,0,0,3,3,0,0,9,21,31,108,91,47,54,28,28,3,409
5114525,0,0,3,7,3,4,4,5,0,33,0,0,3,0,3,8,0,0,0,21,0,0,5,3,6,12,0,0,0,29,0,0,3,3,8,8,0,0,0,20,0,0,8,4,3,5,0,0,0,15,0,0,4,8,8,3,0,0,0,18,0,0,8,5,6,9,0,0,0,28,0,0,3,10,11,3,0,0,0,27,4,4,5,12,11,5,6,7,0,56,0,0,0,0,0,4,0,0,0,3,51,43,63,76,70,79,30,29,3,438
5114526,0,6,6,0,3,3,0,3,0,19,0,0,5,3,4,0,0,0,0,20,0,0,4,3,0,0,0,0,0,15,0,0,11,0,5,0,0,0,0,19,0,0,5,9,3,0,0,0,0,14,0,0,5,4,3,5,0,0,0,23,0,0,9,11,5,4,3,0,0,36,0,0,5,6,7,0,3,0,0,25,4,7,8,3,7,6,0,3,0,36,0,0,0,0,0,0,0,0,0,0,24,38,86,49,67,62,25,24,3,375
5114527,0,3,8,3,0,4,0,0,0,17,0,6,6,0,3,5,3,0,0,21,0,0,9,5,3,6,0,0,0,25,0,0,16,4,11,4,0,0,0,31,0,0,4,6,9,3,0,0,0,16,0,0,7,0,3,0,0,0,0,15,0,0,7,3,4,7,0,0,0,21,0,0,3,13,16,7,0,0,0,41,8,3,3,3,6,0,3,3,0,28,0,0,0,0,0,0,0,0,0,3,42,44,62,54,76,47,21,7,3,363
5114528,0,3,10,3,0,4,5,0,0,26,0,3,8,3,3,3,0,0,0,24,0,3,13,9,0,9,3,0,0,33,0,0,7,4,7,3,0,0,0,17,0,0,6,0,4,0,0,0,0,13,0,0,3,0,3,8,0,0,0,17,0,0,3,0,10,3,4,0,0,26,0,0,3,9,3,5,3,0,0,18,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,22,42,67,51,48,50,37,7,10,331
5114529,0,0,3,4,3,3,3,0,0,18,0,3,7,3,4,3,0,3,0,22,3,0,6,0,6,7,0,0,0,25,0,0,4,3,4,0,0,0,0,7,0,0,9,4,3,3,0,0,0,14,0,0,6,3,3,4,0,0,0,21,0,0,6,6,3,3,0,0,0,24,0,0,4,6,9,0,0,0,0,16,0,3,3,6,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,22,26,62,52,40,45,21,13,3,285
5114530,0,8,7,7,7,3,7,0,0,44,0,6,18,10,3,5,0,0,0,48,0,7,16,16,8,6,3,0,0,63,0,9,14,15,5,3,3,0,0,51,0,0,22,3,0,6,0,0,0,38,0,0,18,6,7,5,0,0,0,34,0,0,17,15,5,5,3,0,0,45,0,0,7,0,6,0,0,0,0,13,0,8,16,9,0,0,4,6,0,41,0,0,0,0,3,0,5,0,0,8,24,87,177,104,57,57,42,22,13,576
5114531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,14,35
5114601,0,0,3,4,0,0,5,0,0,16,0,0,0,3,3,0,0,0,0,13,0,0,0,3,3,7,0,0,0,23,0,0,3,3,3,0,0,0,0,11,0,0,3,3,3,7,0,0,0,22,0,0,4,3,4,0,0,0,0,13,0,0,0,3,3,3,0,0,0,14,0,0,0,8,11,10,4,0,0,37,0,3,3,0,0,0,0,0,0,12,0,0,0,3,4,5,6,0,0,16,25,40,43,38,63,49,31,10,0,299
5114602,0,3,4,3,3,0,0,0,0,14,0,0,9,3,6,4,0,0,0,26,0,0,6,3,5,6,0,0,0,21,0,0,6,6,4,3,0,0,0,19,0,0,8,3,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,13,0,0,3,7,5,3,3,0,0,21,0,0,3,6,3,3,0,0,0,13,9,0,0,0,0,3,0,0,0,21,0,0,4,3,0,3,0,0,0,10,71,68,94,55,48,40,12,10,0,401
5114603,0,0,10,0,0,0,0,0,0,14,0,4,3,3,0,6,3,0,0,26,0,3,9,0,0,0,3,3,0,24,0,0,6,3,3,7,0,0,0,15,0,0,0,4,5,3,0,0,0,13,0,0,3,3,0,3,0,0,0,9,0,0,0,10,3,0,0,0,0,18,0,0,3,0,3,3,0,0,0,11,0,0,3,0,0,4,3,0,3,13,0,3,4,3,0,0,0,0,0,12,17,32,64,41,29,51,31,13,11,292
5114604,0,3,0,0,6,3,3,0,0,26,0,3,8,3,4,0,0,0,0,17,0,3,3,7,0,4,3,0,0,25,0,0,3,3,3,4,5,0,0,20,0,0,3,0,4,0,0,0,0,13,0,0,0,0,0,3,0,0,0,7,0,0,0,3,7,3,0,0,0,16,0,0,5,3,12,3,0,0,0,21,5,8,9,9,8,3,7,0,0,48,0,3,3,0,0,0,0,0,0,5,59,80,89,69,66,59,47,13,0,486
5114605,0,5,6,0,0,4,3,0,0,22,0,4,5,3,3,4,0,0,0,20,0,5,5,4,9,7,0,0,0,33,0,0,4,6,4,0,0,0,0,15,0,0,7,4,5,6,0,0,0,18,0,0,0,0,8,3,0,0,0,9,0,0,3,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,13,7,6,8,0,8,0,0,0,0,25,7,30,9,5,0,0,0,0,0,44,82,167,105,46,53,41,20,11,0,522
5114606,0,3,0,3,3,0,4,4,0,28,0,3,4,0,3,4,4,3,0,28,0,0,6,3,3,5,0,6,3,37,0,0,6,3,3,0,7,0,0,18,0,0,0,0,9,0,0,0,0,17,0,0,0,5,3,0,0,0,0,11,0,0,0,4,14,7,0,0,3,27,0,0,0,10,18,7,0,3,0,39,6,5,4,11,0,8,7,47,140,223,0,0,0,0,0,4,3,0,0,5,37,31,34,44,78,53,57,119,177,633
5114607,0,3,3,5,0,0,3,0,0,18,0,0,3,0,3,4,3,0,0,14,0,0,0,0,7,5,0,0,0,22,0,0,3,0,7,0,3,0,0,12,0,0,0,5,3,3,3,0,0,12,0,0,0,0,0,5,0,3,0,6,0,0,3,3,4,3,0,0,0,18,0,0,0,6,14,8,3,0,0,28,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,23,21,28,58,36,39,12,5,245
5114608,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,6,0,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,7,0,0,0,22,10,68,4,0,0,0,0,0,0,78,128,209,57,13,11,23,16,8,5,456
5114609,0,0,0,3,0,0,4,0,0,14,0,0,0,0,4,4,0,0,0,12,0,3,10,3,0,3,0,0,0,17,0,0,0,0,5,0,0,0,0,8,0,0,3,0,3,0,0,0,0,13,0,0,0,5,0,0,0,0,0,4,0,0,5,3,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,3,19,29,48,39,27,21,17,12,0,228
