SA1_7DIGITCODE_2016,Neg_Nil_Inc_CF_no_chldren,Neg_Nil_Inc_CFwith_chldren,Neg_Nil_Inc_OnePF,Neg_Nil_Inc_Oth_family,Neg_Nil_Inc_Total,Inc_1_149_CF_no_chldren,Inc_1_149_CFwith_chldren,Inc_1_149_One_PF,Inc_1_149_Oth_family,Inc_1_149_Total,Inc_150_299_CF_no_chldren,Inc_150_299_CFwith_chldren,Inc_150_299_OnePF,Inc_150_299_Oth_family,Inc_150_299_Total,Inc_300_399_CF_no_chldren,Inc_300_399_CFwith_chldren,Inc_300_399_OnePF,Inc_300_399_Oth_family,Inc_300_399_Total,Inc_400_499_CF_no_chldren,Inc_400_499_CFwith_chldren,Inc_400_499_OnePF,Inc_400_499_Oth_family,Inc_400_499_Total,Inc_500_649_CF_no_chldren,Inc_500_649_CFwith_chldren,Inc_500_649_OnePF,Inc_500_649_Oth_family,Inc_500_649_Total,Inc_650_799_CF_no_chldren,Inc_650_799_CFwith_chldren,Inc_650_799_OnePF,Inc_650_799_Oth_family,Inc_650_799_Total,Inc_800_999_CF_no_chldren,Inc_800_999_CFwith_chldren,Inc_800_999_OnePF,Inc_800_999_Oth_family,Inc_800_999_Total,Inc_1000_1249_CF_no_chldren,Inc_1000_1249_CFwith_chldren,Inc_1000_1249_OnePF,Inc_1000_1249_Oth_family,Inc_1000_1249_Total,Inc_1250_1499_CF_no_chldren,Inc_1250_1499_CFwith_chldren,Inc_1250_1499_OnePF,Inc_1250_1499_Oth_family,Inc_1250_1499_Total,Inc_1500_1749_CF_no_chldren,Inc_1500_1749_CFwith_chldren,Inc_1500_1749_OnePF,Inc_1500_1749_Oth_family,Inc_1500_1749_Total,Inc_1750_1999_CF_no_chldren,Inc_1750_1999_CFwith_chldren,Inc_1750_1999_OnePF,Inc_1750_1999_Oth_family,Inc_1750_1999_Total,Inc_2000_2499_CF_no_chldren,Inc_2000_2499_CFwith_chldren,Inc_2000_2499_OnePF,Inc_2000_2499_Oth_family,Inc_2000_2499_Total,Inc_2500_2999_CF_no_chldren,Inc_2500_2999_CFwith_chldren,Inc_2500_2999_OnePF,Inc_2500_2999_Oth_family,Inc_2500_2999_Total,Inc_3000_3499_CF_no_chldren,Inc_3000_3499_CFwith_chldren,Inc_3000_3499_OnePF,Inc_3000_3499_Oth_family,Inc_3000_3499_Total,Inc_3500_3999_CF_no_chldren,Inc_3500_3999_CFwith_chldren,Inc_3500_3999_OnePF,Inc_3500_3999_Oth_family,Inc_3500_3999_Total,Inc_4000orMore_CF_no_chldren,Inc_4000orMore_CFwith_chldren,Inc_4000orMore_OnePF,Inc_4000orMore_Oth_family,Inc_4000orMore_Total,Part_IncStated_CF_no_chldren,Part_IncStated_CFwith_chldren,Part_IncStated_OnePF,Part_IncStated_Oth_family,Part_IncStated_Total,All_Inc_NS_CF_no_chldren,All_Inc_NS_CFwith_chldren,All_Inc_NS_OnePF,All_Inc_NS_Oth_family,All_Inc_NS_Total,Total_CF_no_chldren,Total_CFwith_chldren,Total_OnePF,Total_Oth_family,Total_Total
5118304,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,0,9,6,0,3,0,7,3,7,3,0,13,4,5,4,0,12,0,3,0,0,6,4,3,3,0,11,0,8,0,0,13,3,4,0,0,5,6,0,0,0,8,3,11,0,0,16,3,6,5,0,19,0,0,0,0,0,36,52,30,0,118
5118305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,3,0,0,0,4,0,0,4,0,4,3,3,9,0,11,3,4,3,0,8,4,4,0,0,7,3,9,3,0,13,4,3,0,0,10,4,4,0,0,9,3,0,0,0,5,0,3,0,0,4,0,5,0,0,8,5,5,0,0,15,0,0,0,0,0,35,43,28,5,105
5118306,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,3,0,7,0,0,0,0,0,3,0,6,0,14,0,3,3,0,7,0,4,3,0,3,3,0,4,0,13,3,4,4,0,7,3,8,3,0,12,4,11,3,0,18,3,12,0,0,12,0,18,0,0,18,3,3,0,0,3,4,0,0,0,7,3,3,6,0,12,0,0,3,0,3,36,56,49,4,141
5118307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,3,0,5,0,0,3,0,3,4,0,4,0,11,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,4,0,0,3,0,0,0,0,7,3,0,0,0,4,0,0,0,0,3,0,0,0,0,4,3,3,4,0,5,0,0,0,0,0,26,18,26,0,67
5118308,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,6,3,3,3,0,9,3,0,3,0,5,15,0,4,0,16,0,0,3,0,3,3,3,4,0,12,3,0,3,0,3,0,4,6,0,4,0,3,3,0,8,7,11,3,3,23,7,3,0,0,10,3,8,0,0,13,3,7,0,0,13,4,11,0,0,16,7,5,3,0,16,0,0,0,0,3,54,65,48,3,166
5118309,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,0,3,0,8,0,0,0,0,4,0,0,6,0,6,0,0,0,0,3,5,4,3,0,11,0,4,0,0,4,3,14,0,0,12,3,7,3,0,7,6,3,0,0,3,0,3,0,0,6,5,3,0,0,8,3,12,3,0,17,0,0,0,0,0,25,49,37,0,108
5118310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,9,0,0,0,0,3,3,0,0,0,6,6,0,5,0,10,3,0,3,0,5,0,0,0,0,8,3,3,0,0,4,0,0,0,0,5,6,14,0,0,17,5,9,0,0,15,0,3,0,0,8,6,3,0,0,10,4,3,0,0,8,3,6,4,0,11,0,0,0,0,0,46,52,23,3,123
5118401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,4,0,0,0,4,4,0,0,0,3,3,0,0,0,0,0,0,3,0,3,7,0,0,0,3,3,6,0,0,5,0,3,0,0,4,3,7,0,0,11,4,8,0,0,6,0,15,0,0,11,3,10,0,0,6,0,0,0,0,0,26,41,9,0,85
5118402,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,4,5,0,0,0,5,3,0,0,0,3,3,0,0,0,4,3,4,3,0,11,0,0,0,0,0,0,0,0,0,3,0,5,3,0,7,6,3,0,0,4,0,0,0,0,3,3,3,0,0,5,0,6,0,0,11,0,6,0,0,8,0,0,0,0,0,28,29,17,3,78
5118403,3,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,0,7,3,0,0,0,0,4,3,3,0,9,5,4,0,0,10,4,0,3,0,5,3,3,0,0,6,3,0,3,0,3,4,5,0,0,15,3,11,0,0,12,0,14,0,0,17,4,10,0,0,7,10,15,0,0,23,5,12,5,0,21,0,0,0,0,3,57,76,10,0,146
5118404,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,5,3,0,0,6,3,0,0,0,4,6,0,0,0,3,3,7,0,0,11,0,3,0,0,8,0,0,4,0,7,4,7,0,0,11,0,3,0,0,4,0,0,0,0,0,0,8,0,0,8,6,16,0,0,24,3,10,0,0,15,0,0,0,0,0,40,63,8,3,116
5118405,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,10,4,3,0,0,7,0,4,0,0,4,0,3,0,0,3,8,15,0,0,16,3,8,0,0,12,0,0,0,0,0,21,45,8,0,70
5118406,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,0,0,3,0,0,0,0,4,3,0,0,0,4,0,3,0,0,4,3,3,0,0,10,0,3,0,0,3,3,3,0,0,10,4,3,0,0,4,3,9,0,0,12,4,5,8,0,13,0,0,0,0,0,30,40,11,3,80
5118407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118408,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,8,0,0,0,5,4,0,4,0,12,0,0,5,0,4,0,3,0,0,3,3,4,3,0,11,0,7,0,0,12,3,0,0,0,3,0,7,0,0,3,4,12,0,0,15,4,6,0,0,12,0,0,0,0,0,44,51,12,0,103
5118409,0,0,0,0,6,3,0,0,0,3,3,0,3,0,11,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,7,0,4,0,16,3,0,0,0,5,3,0,0,0,7,4,5,0,0,11,3,6,0,0,8,3,4,0,0,8,9,10,3,0,19,3,5,0,0,9,3,5,0,0,10,6,12,0,0,16,7,16,0,0,22,0,10,0,0,13,0,0,0,0,0,64,80,17,0,164
5118410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,5,5,0,0,0,5,0,0,0,0,3,0,4,0,0,7,3,3,0,0,6,4,11,0,0,19,4,11,0,0,12,0,9,0,0,14,0,5,0,0,5,3,15,0,0,18,3,10,0,0,21,0,3,0,0,3,31,88,11,0,129
5118411,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,6,0,0,0,0,3,3,0,0,0,3,3,0,3,0,5,0,0,0,0,3,3,3,0,0,6,3,4,0,0,11,0,7,0,0,9,5,7,0,0,6,0,3,0,0,5,10,14,0,0,22,3,8,0,0,9,0,0,0,0,0,38,61,8,4,110
5118412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,0,3,0,0,3,7,0,0,0,9,3,3,0,0,3,0,3,0,0,4,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,22,36,5,0,65
5118413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,0,0,5,0,3,0,0,5,3,0,0,0,5,0,3,0,0,8,0,4,0,0,3,5,5,0,0,6,0,9,0,0,8,0,3,0,0,7,4,0,0,0,7,3,16,0,0,18,0,7,0,0,11,0,0,0,0,0,30,51,8,3,89
5118414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,3,0,0,0,3,3,0,0,0,3,0,4,0,0,3,3,3,0,0,10,0,0,0,0,3,9,4,0,0,14,7,6,0,0,10,3,3,0,0,8,8,5,0,0,14,3,17,0,0,21,0,8,3,0,8,0,0,0,0,0,44,56,7,4,109
5118415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,3,0,0,3,0,0,0,0,4,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,7,0,3,0,0,4,3,3,0,0,3,0,6,0,0,4,0,11,0,0,17,3,10,4,0,14,3,0,0,0,3,23,40,9,0,79
5118416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,6,0,4,0,0,6,0,0,3,0,3,4,3,0,0,9,3,4,0,0,3,0,7,0,0,5,0,3,0,0,3,3,10,0,0,12,0,7,0,0,9,0,0,0,0,0,26,46,8,0,76
5118417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,4,0,0,6,3,0,0,0,3,6,9,0,0,14,5,3,0,3,11,0,3,0,0,0,0,0,0,0,5,5,15,0,0,19,0,6,0,0,13,0,0,0,0,0,28,47,10,3,90
5118418,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,7,0,0,4,0,4,5,0,0,0,4,5,5,0,0,9,0,3,0,0,3,0,4,3,0,9,11,13,0,0,23,6,3,0,0,8,0,10,0,0,11,0,4,0,0,6,6,27,0,0,37,3,12,3,0,19,0,0,0,0,0,53,89,13,6,153
5118501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,3,0,3,0,4,4,0,0,0,3,3,3,0,0,8,0,4,0,0,3,0,3,0,0,3,0,3,0,0,3,3,7,0,0,8,3,3,0,0,8,0,3,0,0,3,3,4,0,0,9,3,7,0,0,13,9,9,0,0,16,0,0,0,0,0,34,46,6,0,88
5118507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,9,3,0,0,0,6,0,7,0,0,10,0,11,0,0,12,4,18,0,0,25,0,0,0,0,0,20,50,3,0,76
5118508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,8,3,0,0,0,3,4,4,0,0,6,0,5,0,0,4,3,16,0,0,16,0,11,0,0,18,0,0,0,0,0,22,43,4,0,66
5118509,3,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,5,0,0,0,5,33,0,0,0,40,14,0,0,0,16,11,4,0,0,18,9,4,3,0,15,4,0,0,0,4,0,3,0,0,6,4,9,0,0,14,4,3,0,0,8,3,0,0,0,3,0,3,0,0,3,0,7,0,0,10,5,9,0,0,10,0,3,0,0,7,112,44,3,0,164
5118510,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,4,0,8,3,4,4,0,11,4,3,0,0,5,6,11,3,0,18,6,11,0,0,19,12,12,0,0,25,18,6,3,0,20,26,28,3,0,59,8,17,0,0,23,11,8,0,0,16,0,7,0,0,7,3,10,0,0,16,18,28,3,0,45,0,0,0,0,3,115,148,28,0,294
5118511,4,3,3,0,11,0,0,3,0,4,0,0,4,0,4,3,0,9,0,10,0,3,11,0,13,4,3,23,3,35,15,5,19,0,33,12,12,17,0,41,12,31,19,0,62,15,36,17,3,67,17,31,10,0,62,14,45,7,0,65,60,85,7,0,153,38,52,3,0,91,12,31,0,0,43,9,13,0,0,17,10,34,3,0,49,35,79,7,0,124,0,6,3,0,14,268,460,148,12,891
5118512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,4,8,0,0,0,6,3,7,0,0,9,3,3,0,0,4,0,0,0,0,3,4,5,0,0,14,0,6,0,0,8,0,0,0,0,3,0,0,0,0,0,0,10,0,0,10,0,6,0,0,10,0,0,0,0,0,30,49,5,0,87
5118513,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,3,0,3,0,0,4,0,5,0,0,0,0,5,3,0,0,0,5,6,3,0,0,7,0,0,0,0,5,3,3,4,0,9,12,7,0,0,11,4,7,0,0,7,0,3,0,0,5,0,0,0,0,3,4,3,0,0,8,3,15,0,0,16,0,0,0,0,0,48,50,11,0,106
5118516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,3,12,0,0,14,0,7,0,0,9,3,0,0,0,3,0,0,0,0,0,4,11,0,0,12,0,10,3,0,12,0,0,0,0,0,29,39,6,0,75
5118517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,4,0,0,0,7,3,0,0,0,3,6,0,0,0,11,3,3,5,0,10,0,10,0,0,12,3,4,0,0,11,4,22,3,0,28,5,12,0,0,19,5,10,0,0,14,3,3,0,0,11,4,10,0,0,11,6,21,0,0,22,0,0,0,0,0,55,88,14,0,158
5118518,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,4,3,0,0,0,4,3,3,0,0,7,0,3,0,0,10,5,3,0,0,4,0,3,0,0,5,6,10,0,0,20,3,6,0,0,9,0,0,0,0,4,4,4,0,0,9,0,3,0,0,8,8,11,3,0,22,0,0,3,0,5,42,49,21,0,115
5118519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,3,0,3,4,3,0,0,7,8,3,0,0,9,3,7,0,0,5,0,3,0,0,3,4,15,3,0,21,3,7,0,0,6,3,9,0,0,14,0,12,0,0,10,0,7,0,0,7,4,13,0,0,16,0,0,0,0,0,39,67,9,0,120
5118520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,10,0,0,0,12,3,0,0,0,5,3,4,0,0,8,0,3,0,0,4,0,0,0,0,3,3,3,0,0,5,4,9,3,0,15,3,4,0,0,10,0,3,0,0,5,0,10,0,0,9,3,6,0,0,9,0,12,0,0,12,0,0,0,0,0,33,56,9,3,108
5118521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,8,0,0,3,0,5,3,0,0,0,10,3,0,0,0,7,8,4,0,0,14,0,7,0,0,6,7,13,0,0,19,3,15,3,0,21,4,7,0,0,15,3,7,0,0,9,4,25,0,0,31,6,21,0,0,28,0,0,0,0,3,50,111,21,0,180
5118525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,5,3,3,0,8,3,5,0,0,8,3,3,0,0,3,0,3,0,0,8,4,12,0,0,20,3,4,0,0,14,0,6,0,0,6,3,3,0,0,4,3,6,0,0,11,5,12,0,0,23,0,0,0,0,0,44,68,3,0,110
5118526,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,7,0,0,0,9,0,0,0,0,3,3,0,0,0,4,4,9,0,0,9,0,3,0,0,6,0,0,0,0,0,4,5,0,0,13,3,3,0,0,12,0,0,0,0,4,0,7,0,0,3,7,9,0,0,13,10,13,0,0,22,0,0,0,0,0,51,55,7,0,112
5118527,0,0,0,0,3,3,0,0,0,3,0,0,3,0,4,0,0,3,0,3,5,4,0,0,11,5,0,7,0,8,37,3,7,0,49,18,4,4,0,23,14,4,9,0,26,12,14,9,0,26,5,18,9,0,33,4,16,8,0,32,18,24,3,0,46,26,11,0,0,40,9,14,0,0,22,0,0,0,0,4,3,12,0,0,11,15,17,8,0,39,0,0,0,0,0,175,148,65,0,394
5118528,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4,3,0,0,7,0,8,3,0,6,3,4,0,0,7,0,3,0,0,5,0,11,0,0,13,6,21,0,0,33,7,7,0,0,19,3,11,0,0,12,10,4,0,0,18,7,18,0,0,25,5,19,0,0,31,0,0,0,0,0,56,117,18,4,194
5118529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,9,3,4,0,0,5,3,0,0,0,4,3,3,3,0,6,4,3,0,0,8,0,3,0,0,4,3,4,0,0,10,3,20,0,0,19,3,17,0,0,25,5,5,0,0,11,4,8,0,0,11,3,14,0,0,18,3,12,3,0,24,0,0,0,0,0,38,98,15,0,149
5118530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,4,0,3,0,8,3,0,0,0,7,3,3,0,0,9,9,3,3,0,11,3,3,0,3,8,0,3,0,0,7,4,5,4,0,14,0,3,0,0,5,3,3,0,0,8,0,0,0,0,0,0,3,0,0,8,12,3,0,0,20,0,0,0,0,3,53,36,17,4,108
5118531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,3,0,4,0,0,0,0,3,0,8,0,0,7,3,3,3,0,9,3,4,0,0,14,4,17,0,0,23,5,12,0,0,17,0,3,0,0,4,0,3,0,0,3,0,11,3,0,18,0,0,0,0,0,31,68,15,0,113
5118532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,5,0,3,3,0,4,0,0,3,0,3,0,0,0,0,3,3,0,0,0,6,3,7,0,0,11,0,11,4,0,12,4,11,0,0,16,0,10,0,0,13,6,3,0,0,10,0,4,0,0,5,0,6,0,0,4,3,19,4,0,27,0,0,0,0,0,30,80,17,0,127
5118533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,5,3,4,4,0,7,3,0,0,0,9,3,0,0,0,4,0,3,0,0,3,9,16,0,0,24,5,9,0,0,15,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,13,0,0,14,0,0,0,0,0,33,61,11,0,111
5118534,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,0,0,3,0,3,3,0,9,0,3,0,0,3,0,6,0,0,8,4,6,0,0,14,0,8,0,0,9,3,3,0,0,7,0,5,0,0,9,0,8,0,0,11,6,10,0,0,9,0,0,0,0,0,25,52,9,0,85
5118535,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,4,0,0,0,0,0,8,0,4,0,11,4,0,0,0,0,3,0,0,0,3,3,7,0,0,6,5,3,0,0,15,8,7,0,0,14,6,16,0,0,23,4,15,0,0,22,3,8,0,0,5,4,13,0,0,9,4,10,0,0,11,7,19,0,0,28,0,3,0,0,3,50,103,19,0,167
5118536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,6,3,4,0,0,9,0,5,3,0,9,0,4,0,0,3,8,19,0,0,23,6,11,0,0,12,0,11,0,0,11,0,8,0,0,8,3,17,0,0,20,5,12,0,0,15,0,0,0,0,0,31,84,12,3,131
5118537,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,6,0,7,0,3,6,0,12,0,3,3,0,4,0,4,3,0,6,0,11,4,0,11,3,5,3,0,7,3,11,3,0,16,13,16,0,0,31,6,10,0,0,20,4,3,0,0,6,0,4,0,0,6,3,0,0,0,6,4,22,3,0,25,0,0,0,0,0,39,87,39,0,167
5118538,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,9,0,0,3,0,6,3,9,0,0,14,0,8,0,0,9,3,6,0,0,4,0,26,0,0,28,5,17,0,0,17,4,20,0,0,23,0,8,0,0,8,3,15,0,0,14,6,23,0,0,22,0,0,0,0,0,33,118,16,0,174
5118539,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,5,0,3,0,0,3,7,0,3,0,8,0,4,3,0,5,0,7,0,0,7,7,11,0,0,21,4,16,0,0,30,5,9,0,0,12,0,3,0,0,8,0,3,0,0,0,3,8,0,0,8,8,18,0,0,25,0,0,0,0,0,35,90,16,6,144
5118540,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,3,4,0,0,0,7,3,3,0,0,3,0,3,3,0,8,3,10,0,0,7,0,7,0,0,8,5,4,0,0,10,6,21,3,0,30,6,14,0,0,26,7,10,0,0,16,3,5,0,0,13,7,9,0,0,10,3,22,0,0,26,0,0,0,0,0,50,119,20,0,187
5118541,0,0,5,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,5,0,0,0,0,3,3,0,7,0,10,3,0,3,0,5,4,3,3,0,12,4,7,0,0,12,8,10,4,0,16,0,13,0,0,13,12,20,3,0,32,7,15,0,0,29,7,11,0,0,20,5,20,3,0,21,6,11,0,0,9,12,22,3,0,33,0,0,0,0,3,72,134,34,3,236
5118542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,3,6,0,9,0,0,0,0,0,8,3,0,0,9,3,10,3,0,14,3,11,0,0,13,0,4,0,0,9,0,3,0,0,3,0,9,0,0,8,0,4,0,0,6,0,0,0,0,0,24,47,17,3,88
5118543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,0,5,0,6,4,0,10,0,0,4,0,9,3,8,4,0,16,3,6,0,0,12,9,8,0,0,17,10,10,0,0,18,16,27,0,0,46,4,17,0,0,20,9,6,0,0,13,3,7,0,0,13,0,7,0,0,15,4,22,0,0,32,0,3,0,0,3,77,131,20,7,228
5118544,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,4,0,0,0,6,0,3,0,0,4,3,5,0,0,5,0,4,3,0,6,0,13,0,0,11,4,14,0,0,13,0,5,0,0,3,0,3,0,0,3,3,4,0,0,4,3,13,3,0,14,0,0,0,0,0,19,59,21,0,96
5118545,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,3,0,0,4,3,3,0,0,8,4,7,0,0,7,0,3,0,0,6,0,6,0,0,6,3,17,0,0,21,0,18,0,0,21,3,6,0,0,5,0,13,0,0,14,0,18,0,0,18,0,13,3,0,17,0,0,0,0,0,25,100,11,0,134
