SA1_7DIGITCODE_2016,P_Sol_sp_En_T_2006_2010,P_Sol_sp_En_T_2011,P_Sol_sp_En_T_2012,P_Sol_sp_En_T_2013,P_Sol_sp_En_T_2014,P_Sol_sp_En_T_2015,P_Sol_sp_En_T_2016,P_Sol_sp_En_T_Yr_arr_ns,P_Sol_sp_En_T_T,P_LanProf_En_ns_Bef_2000,P_LanProf_En_ns_2000_2005,P_LanProf_En_ns_2006_2010,P_LanProf_En_ns_2011,P_LanProf_En_ns_2012,P_LanProf_En_ns_2013,P_LanProf_En_ns_2014,P_LanProf_En_ns_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_T,P_T_B_2000,P_T_2000_2005,P_T_2006_2010,P_T_2011,P_T_2012,P_T_2013,P_T_2014,P_T_2015,P_T_2016,P_T_Yr_arrival_ns,P_T_T
5124407,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,75,8,7,0,0,0,0,3,0,0,93
5124408,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,29
5124409,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,76,4,3,6,0,0,0,4,0,5,101
5124410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,38
5124411,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,89,14,8,0,8,5,0,0,0,4,125
5124412,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,40,4,6,0,0,0,0,0,0,3,52
5124413,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,95,0,3,0,0,0,3,0,3,8,120
5124501,10,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,36,4,11,0,0,0,0,0,0,0,52
5124502,3,4,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,43,0,3,4,3,0,0,0,0,0,53
5124503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,6,51
5124504,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,88,3,6,3,0,0,5,3,0,8,110
5124505,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,40,0,5,0,0,0,0,0,0,0,50
5124506,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,55,3,3,0,0,0,0,4,0,8,71
5124507,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,10,5,0,0,0,0,0,0,3,50
5124508,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,43,7,3,0,0,0,0,0,0,3,61
5124509,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,5,3,3,0,0,0,0,0,5,40
5124510,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,62,6,3,0,0,0,0,0,0,3,79
5124511,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,37
5124512,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,35,0,8,5,3,0,0,3,0,3,56
5124513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12
5124514,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,48,9,3,0,0,0,0,0,0,4,68
5124515,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,3,9,0,9,0,0,0,0,0,51
5124516,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,37
5124601,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,32
5124602,3,0,6,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,32,0,10,0,3,0,7,3,0,3,54
5124603,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,4,8,0,0,0,0,3,0,0,32
5124604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14
5124605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,17
5124606,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,43,0,5,0,0,0,0,3,0,3,56
5124607,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,23
5124608,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0,0,0,0,0,4,81
5124609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,9,0,0,0,0,0,0,3,47
5124610,6,0,0,0,5,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,43,3,8,0,3,0,3,3,0,3,79
5124701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11
5124702,0,3,0,0,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,12,7,0,4,3,0,0,3,0,4,31
5124703,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,3,5,4,4,3,0,3,0,0,37
5124704,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,13
5124705,8,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,17,3,6,0,0,3,3,0,0,0,29
5124706,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,5,0,0,21
5124707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,3,0,0,4,0,3,23
5124708,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,3,0,0,0,3,29
5124709,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,18
5124710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,24
5124711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,18
5124712,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,3,18
5124713,4,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,3,0,0,20
5124714,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,34,12,17,3,0,7,0,0,0,0,78
5124715,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,23
5124716,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19,4,10,0,0,0,3,0,0,7,40
5124717,7,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,3,5,6,0,0,0,5,0,0,42
5124718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,15
5124801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,39
5124802,9,13,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,42,3,13,16,0,4,0,0,0,4,85
5124803,5,5,3,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,37,14,22,6,4,6,3,4,0,4,97
5124804,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,29
5124806,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,3,3,20
5124807,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,3,4,0,0,0,0,0,0,0,46
5124808,25,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,73,24,54,14,11,3,0,0,0,3,176
5124809,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,41,5,11,0,0,0,0,0,0,0,62
5124901,13,8,4,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,26,0,13,8,3,3,0,0,0,0,58
5124902,4,0,3,10,4,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,27,4,6,3,0,11,4,7,0,4,68
5124903,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,16
5124904,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,26
5124905,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,41,3,3,0,4,3,3,0,0,0,59
5124906,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,11
5124907,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23
5124908,3,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21,3,7,3,0,4,0,3,3,0,41
5124909,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,5,6,0,3,0,0,0,0,0,27
5124910,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,33,6,4,0,3,0,0,0,0,5,60
5124911,9,0,0,3,0,8,3,0,46,0,0,0,0,0,0,0,0,0,0,0,60,9,17,0,3,3,3,9,3,3,113
5124912,21,0,0,0,5,6,0,3,30,0,0,0,0,0,0,0,0,0,0,3,26,0,23,3,3,3,5,6,0,3,68
5124913,21,6,0,3,6,0,4,0,56,0,0,0,0,0,0,0,0,0,0,0,57,7,29,7,4,3,6,0,4,3,117
5125001,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,5,0,4,42
5125002,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,3,5,3,0,3,0,0,0,3,32
5125003,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,3,3,0,0,0,0,0,3,4,42
5125004,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,3,29
5125005,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,59,10,8,5,3,4,0,0,0,4,89
5125006,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,3,0,0,0,0,48
5125007,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,23
5125008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11
5125009,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,24
5125010,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4,3,0,37
5125011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5,0,3,0,0,0,0,4,39
5125012,5,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,18,4,11,5,3,0,0,3,4,0,51
5125013,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,8,0,5,0,0,0,0,0,38
5125014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,23
5125015,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,27
5125101,24,21,10,0,5,5,3,0,67,0,0,0,0,0,0,0,0,0,0,0,57,16,42,24,8,8,9,5,3,3,174
5125102,75,6,5,14,5,4,3,0,139,0,0,0,0,0,0,4,0,0,0,4,37,27,99,21,22,20,11,10,3,0,241
5125103,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,3,27,6,3,10,3,4,0,0,75
5125104,58,10,8,21,15,6,3,0,128,0,0,0,0,0,0,0,0,0,0,0,54,33,104,20,12,22,28,10,3,3,284
5125105,51,4,5,3,0,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,37,23,71,6,18,16,0,10,0,4,184
5125106,6,0,0,3,6,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,32,10,32,0,4,3,6,4,0,0,83
5125107,12,3,5,4,9,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,42,19,18,11,12,0,9,5,0,0,109
5125108,18,8,8,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,32,14,49,8,8,0,0,0,0,0,108
5125109,9,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,29,21,30,0,4,0,0,0,0,3,96
5125110,20,3,0,10,3,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,46,21,41,10,11,10,3,3,0,3,142
5125111,7,0,3,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,31,14,26,0,3,3,0,5,0,0,88
5125112,30,0,9,0,0,3,4,0,70,0,0,0,0,0,0,0,0,0,0,0,35,32,57,14,12,0,0,9,4,3,163
5125113,11,9,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,27,33,9,3,6,0,0,0,3,136
5125114,26,5,0,3,0,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,42,17,56,15,3,4,0,8,0,3,147
5125115,15,3,3,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,43,15,20,3,3,9,0,0,0,0,94
5125116,17,0,4,4,3,4,0,4,54,0,0,0,0,0,0,0,0,0,0,0,27,21,51,6,9,4,5,8,0,3,140
5125117,9,3,0,4,0,0,0,9,45,0,0,0,0,0,0,0,0,0,0,0,35,28,26,7,3,4,0,0,0,10,116
5125201,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,5,7,0,0,0,0,0,0,0,37
5125202,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,13,6,0,4,0,3,0,0,0,63
5125203,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,77,11,12,0,0,3,0,0,0,7,104
5125204,8,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,56,13,33,0,0,3,0,0,0,4,109
5125205,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,37,7,3,0,0,0,0,0,0,4,54
5125206,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,26,11,6,3,0,0,4,0,0,0,51
5125207,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,25,7,17,0,0,0,0,0,0,0,50
5125208,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,34
5125301,15,3,0,5,7,11,0,0,65,0,0,0,0,0,0,0,0,0,0,0,100,24,28,4,0,11,13,11,0,3,191
5125302,0,0,0,0,4,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,37,0,3,0,0,0,4,4,0,6,55
5125303,8,3,7,8,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,38,0,16,3,12,8,0,0,0,0,83
5125304,3,3,0,0,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,65,17,21,13,0,6,7,0,3,3,138
5125305,3,3,0,4,0,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,37,3,9,7,0,4,0,6,0,3,71
5125306,4,3,4,6,8,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,59,9,16,4,6,6,14,0,4,3,118
5125307,0,0,0,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,29,5,8,3,3,3,5,0,0,0,62
5125308,9,0,3,3,11,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,64,7,8,0,3,3,13,4,0,10,119
5125309,14,0,19,3,6,4,0,7,52,0,0,0,0,0,0,0,0,0,0,0,24,7,23,5,19,5,6,3,0,7,88
5125310,5,0,0,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,44,5,14,0,0,0,0,0,0,3,72
5125311,3,4,0,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,45,11,12,4,7,3,3,0,0,0,90
5125312,9,0,4,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,33,5,12,0,7,3,5,0,0,3,67
5125313,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,51,5,16,5,8,6,0,0,0,0,90
5125314,10,0,0,4,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,65,3,17,7,4,10,3,5,0,11,124
5125315,20,3,11,3,4,10,3,0,68,0,0,0,0,0,0,0,0,0,0,0,71,6,24,4,13,5,11,16,3,3,158
5125316,12,0,3,3,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,63,7,25,8,3,3,3,0,0,6,121
5125317,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,51,3,6,6,3,4,7,0,3,11,87
5125318,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,80,4,5,3,8,0,0,0,3,10,122
5125319,16,0,10,16,7,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,52,9,16,4,12,15,8,0,0,4,124
5125320,8,3,0,4,12,4,3,3,52,0,0,0,0,0,0,0,0,0,0,0,65,3,10,9,0,3,14,4,3,3,116
5125321,13,3,3,8,5,3,0,10,51,0,0,0,0,0,0,0,0,0,0,0,56,6,21,4,9,12,12,9,3,12,147
5125322,3,0,6,8,3,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,50,4,11,7,10,13,4,0,0,3,95
5125323,4,0,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,41,6,10,0,9,0,0,3,0,0,77
5125324,3,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,26,0,8,5,0,0,0,0,0,4,53
5125325,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,36,9,3,5,0,0,0,0,0,0,51
5125326,8,3,3,18,3,5,3,0,64,0,0,0,0,0,0,0,0,0,0,0,47,17,14,3,5,20,3,15,4,3,136
5125327,3,0,0,0,0,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,32,7,16,3,9,0,0,7,0,0,75
5125328,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,33,11,8,0,0,4,4,0,0,3,64
5125401,9,0,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,57,3,16,0,0,4,0,0,0,3,91
5125402,11,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,25,9,16,0,0,0,0,0,0,0,45
5125403,7,0,0,8,8,8,8,3,58,0,0,0,0,0,0,0,0,0,0,0,43,8,13,3,3,11,8,17,8,7,114
5125404,8,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,31,12,5,0,0,0,0,0,0,3,55
5125405,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,34,3,5,0,0,0,4,0,0,0,53
5125406,3,0,3,13,0,4,10,0,41,0,0,0,0,0,0,0,0,0,6,6,60,3,7,4,0,13,0,5,10,7,107
5125407,8,4,0,3,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,67,4,28,4,3,3,3,0,0,4,114
5125408,8,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,46,5,23,3,4,0,0,0,0,3,96
5125409,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,36,4,9,0,3,0,0,3,0,0,61
5125410,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,7,15,0,0,0,0,0,0,0,52
5125411,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,33,0,6,0,3,3,0,0,0,0,49
5125412,3,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,39,8,6,0,0,0,0,3,0,0,64
5125413,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,3,8,0,0,3,60
5125501,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,12
5125502,42,6,3,11,11,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,113,71,199,51,42,30,33,13,0,17,576
5125503,7,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,13,13,21,15,20,19,4,0,0,3,110
5125504,68,12,14,4,11,6,4,0,136,0,0,0,0,0,0,0,0,0,0,0,89,49,191,61,70,32,15,16,9,9,536
5125505,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
5125506,33,6,3,5,8,6,3,0,93,0,0,0,0,0,0,0,0,0,7,7,117,65,136,31,52,15,17,14,11,17,486
5125507,12,3,3,9,0,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,78,46,105,26,13,18,7,4,4,12,314
5125508,56,13,10,4,3,3,3,0,104,0,0,0,0,0,0,0,0,0,0,0,114,59,206,31,47,25,8,7,18,5,520
5125509,33,0,14,4,8,20,3,5,101,0,0,0,0,0,0,0,0,0,0,0,68,54,114,29,42,25,20,27,18,6,410
5125510,13,0,7,5,0,8,4,3,49,0,0,0,0,0,0,0,0,0,0,0,41,24,55,17,29,25,10,18,9,3,231
5125511,57,3,9,16,13,3,0,6,134,0,0,0,0,0,0,0,0,0,0,3,43,32,124,14,52,30,17,8,0,14,345
5125601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,3,0,0,20
5125602,4,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,81,22,12,6,0,6,3,0,0,6,126
5125603,3,0,0,3,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,26,0,11,0,0,3,0,0,0,3,49
5125701,12,0,8,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,95,33,50,3,12,0,0,11,0,5,208
5125702,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,34,3,13,3,0,0,0,9,0,5,69
5125703,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,84,12,8,12,0,0,4,0,0,0,115
5125704,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,49,3,11,3,3,0,0,0,0,8,82
5125705,8,0,0,0,0,3,0,3,35,0,0,0,0,0,0,0,0,0,0,0,95,30,39,10,3,3,3,3,0,4,192
5125706,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,52,3,6,6,3,0,0,0,0,3,74
5125707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,3,0,0,0,0,0,0,0,67
5125801,9,0,0,0,0,0,3,16,42,0,0,0,0,0,0,0,0,0,0,0,89,19,42,8,9,5,6,0,3,78,260
5125802,10,0,5,0,0,3,0,3,34,0,0,0,0,0,0,0,0,0,0,0,80,17,66,6,13,12,0,3,0,6,213
5125803,22,6,0,3,0,0,5,0,43,0,0,0,0,0,0,0,0,0,0,3,103,45,126,41,55,29,5,8,9,13,424
5125804,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,66,8,32,0,4,3,0,0,0,0,114
5125805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125806,3,0,0,0,0,0,5,0,14,3,0,0,0,0,0,0,0,0,0,3,68,18,7,0,4,0,3,6,5,0,114
5125807,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,66,13,22,10,3,0,4,0,0,9,121
5125808,35,11,0,3,0,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,119,44,173,55,48,10,22,8,3,12,497
5125809,13,3,3,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,106,51,88,23,14,6,0,5,0,6,315
5125810,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,34,8,13,0,11,0,0,0,0,7,72
5125811,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,58,15,26,0,3,4,0,0,5,5,111
5125812,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,68,4,24,4,0,0,0,9,3,0,108
5125813,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,8,4,0,7,0,0,0,0,0,70
5125814,16,0,3,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,20,10,49,7,13,9,10,0,3,4,125
5125815,10,3,9,3,0,14,14,0,72,0,0,0,0,0,0,0,0,0,0,0,105,55,76,24,47,31,21,13,20,11,409
5125816,25,0,3,10,0,6,0,3,59,0,0,0,0,0,0,0,0,0,0,0,75,30,80,6,9,9,0,8,0,8,233
5125817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125818,15,0,0,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,11,9,33,0,0,3,0,3,0,3,70
5125901,12,0,7,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,44,12,16,0,7,0,0,0,0,3,87
5125902,32,0,4,12,0,0,0,3,87,0,0,0,0,0,0,0,0,0,0,0,67,27,40,3,8,12,9,0,0,3,170
5125903,4,0,0,7,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,66,0,14,7,3,7,0,3,0,9,104
5125904,19,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,33,12,19,13,3,4,0,0,0,4,84
5125905,14,0,3,0,0,3,4,0,37,0,0,0,0,0,0,0,0,0,0,0,42,3,22,3,0,3,0,3,4,0,82
5125906,5,5,5,3,3,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,53,8,25,7,10,3,10,0,0,3,117
5125907,4,0,0,8,3,7,0,3,57,0,0,0,0,0,0,0,0,0,0,0,62,21,14,6,3,10,3,5,3,8,136
5125908,17,3,0,0,3,4,0,5,65,0,0,0,0,0,0,0,0,0,3,3,63,10,37,5,0,4,6,6,0,9,134
5125909,8,0,8,7,3,0,0,0,61,0,0,0,0,0,3,0,0,0,0,3,60,17,18,3,8,14,3,5,0,0,125
5125910,14,0,0,0,0,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,84,15,31,11,3,0,0,3,0,0,147
5125911,32,4,5,0,0,3,5,3,98,0,0,0,0,0,0,0,0,0,0,0,100,39,75,15,20,3,0,10,11,4,274
5125912,25,3,6,8,8,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,86,29,48,9,13,6,16,0,0,0,214
5125913,20,0,0,0,0,6,0,0,66,0,0,0,0,0,0,0,0,0,0,0,74,24,45,3,3,0,3,5,0,5,163
