SA1_7DIGITCODE_2016,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85,M_Tot_LF_Tot,M_N_the_LF_15_19,M_N_the_LF_20_24,M_N_the_LF_25_34,M_N_the_LF_35_44,M_N_the_LF_45_54,M_N_the_LF_55_64,M_N_the_LF_65_74,M_N_the_LF_75_84,M_N_the_LF_85,M_N_the_LF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19,F_Tot_emp_20_24,F_Tot_emp_25_34,F_Tot_emp_35_44,F_Tot_emp_45_54,F_Tot_emp_55_64,F_Tot_emp_65_74,F_Tot_emp_75_84,F_Tot_emp_85_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85,F_Tot_unemp_Total
5127803,4,8,25,16,21,23,3,0,0,99,0,0,4,0,0,9,0,0,0,16,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,11,33,17,26,28,3,0,0,124,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,11,37,18,26,33,3,0,0,126,3,0,3,0,3,8,6,3,0,30,0,0,6,0,0,7,3,0,0,14,7,20,46,21,32,39,9,4,0,176,3,3,6,12,15,9,0,0,0,45,4,6,3,7,5,5,3,0,0,37,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,8,19,18,25,15,3,0,0,88,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5127804,3,11,47,33,31,19,3,0,0,150,8,3,3,3,3,0,3,0,0,26,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,17,12,49,41,40,24,6,0,0,190,0,0,0,3,3,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,14,18,50,43,40,21,5,0,0,200,13,0,0,3,0,3,29,5,0,52,0,3,3,10,10,14,29,3,0,76,26,19,58,55,54,39,62,6,0,324,0,4,23,15,22,5,0,0,0,69,3,0,15,12,5,8,0,0,0,44,0,3,3,3,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,6,10,35,32,26,15,0,0,0,123,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,8,0,3,3,0,0,3,0,0,0,12
5127805,3,16,15,19,23,13,0,0,0,86,5,4,0,0,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,4,20,23,19,28,12,3,0,0,100,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,9,16,23,22,31,12,3,0,0,105,5,3,3,4,3,4,6,3,0,29,0,0,0,0,4,0,0,0,0,8,14,25,28,28,32,16,12,3,0,149,0,5,12,15,9,3,0,0,0,41,5,8,11,9,6,3,0,0,0,44,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,18,22,24,15,6,4,0,0,91,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7
5127806,0,9,18,11,14,16,0,0,0,78,0,3,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,15,19,21,21,21,0,0,0,99,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,10,3,15,15,23,25,19,3,0,0,109,4,3,3,3,6,6,7,3,0,39,3,8,7,3,6,9,0,3,0,32,6,23,27,28,34,36,11,10,0,177,0,8,6,7,9,4,0,0,0,32,0,0,9,3,10,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,10,11,10,3,0,0,56,3,3,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,4,3,3,4,3,0,0,0,0,14
5127807,6,3,22,24,28,19,3,0,0,108,3,3,0,0,3,3,0,0,0,15,0,0,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,5,12,27,28,30,28,7,0,0,133,4,5,0,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,3,0,0,0,20,7,12,32,31,33,32,5,0,0,148,11,11,31,31,15,3,20,3,3,125,4,0,10,11,8,21,6,3,0,63,24,24,72,74,49,58,38,11,7,337,3,6,5,5,20,15,0,0,0,53,5,3,9,7,9,8,0,0,0,44,0,0,3,0,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,8,12,16,13,31,18,4,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
5127808,3,19,21,23,11,8,3,0,3,85,3,0,3,3,0,0,3,0,0,13,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,19,21,28,9,13,12,0,3,106,0,4,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,0,0,0,0,8,4,18,21,29,14,17,12,0,3,112,7,0,3,4,4,3,11,0,0,32,0,0,3,8,0,3,0,0,0,15,13,21,26,35,12,22,21,0,0,163,0,8,9,10,4,7,0,0,0,29,4,3,5,13,4,8,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,11,13,15,12,13,0,0,0,65,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8
5127809,0,11,29,22,18,19,3,0,0,108,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,6,11,31,27,23,20,4,0,0,124,0,0,3,3,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,11,6,11,35,29,21,21,4,0,0,133,7,3,0,0,3,12,9,3,0,39,0,3,3,5,4,3,6,0,0,27,10,17,37,37,34,36,23,3,0,202,0,3,10,3,12,0,0,0,0,30,0,3,3,5,4,3,4,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,16,7,18,6,4,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
5127810,0,16,15,17,20,3,0,0,0,76,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,17,14,20,3,0,0,0,83,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,19,18,16,20,3,0,0,0,86,4,0,3,0,0,3,4,0,0,19,0,0,0,3,0,0,0,0,0,6,10,18,25,22,27,9,6,0,0,115,4,3,15,16,5,3,0,0,0,41,4,0,5,8,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,23,23,16,4,0,0,0,75,0,3,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,12
5127811,4,15,20,26,15,12,0,0,0,96,4,0,0,3,4,3,0,0,0,20,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,13,18,21,27,23,17,3,0,0,127,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,10,14,20,24,31,28,21,3,0,0,137,4,3,0,6,3,3,4,0,0,27,0,3,7,3,3,3,0,0,0,18,17,24,29,39,29,23,10,0,0,176,0,5,12,20,14,12,0,0,0,61,0,3,6,7,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,16,29,17,13,0,0,0,88,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,0,0,0,0,3,0,0,0,5
5127812,0,4,25,6,8,7,0,0,0,52,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,25,12,6,17,0,0,0,63,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,11,0,9,31,10,6,17,0,0,0,74,0,0,4,4,3,0,3,0,0,17,0,0,5,0,0,3,0,0,0,13,3,6,35,17,12,19,10,0,0,106,0,0,6,3,3,0,0,0,0,22,3,0,6,3,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,14,10,8,6,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
5127813,0,8,15,14,14,11,0,0,0,64,3,4,3,0,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,5,9,17,22,14,17,0,0,0,89,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,8,9,23,20,15,17,0,0,0,94,3,0,4,0,4,6,14,3,0,31,3,0,7,3,4,0,0,0,0,17,16,9,31,24,22,26,14,3,0,146,0,3,9,11,13,11,0,0,0,47,3,0,3,3,6,3,0,0,0,23,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,5,13,19,20,8,0,0,0,70,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,11
5127814,0,10,23,16,28,21,0,0,0,99,3,0,3,3,0,3,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,12,30,21,27,21,0,0,0,114,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,4,17,30,21,29,26,3,0,0,125,8,0,0,0,0,6,3,3,0,18,0,0,4,0,3,4,0,0,0,11,9,15,31,17,32,33,5,3,0,156,0,4,5,10,9,4,0,0,0,39,6,3,11,12,13,0,0,0,0,45,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8,7,19,22,26,8,0,0,0,89,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,6
5127815,0,3,12,22,17,16,0,0,0,68,0,3,0,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,21,14,24,3,0,0,83,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,12,21,18,19,3,0,0,94,9,3,3,0,3,4,10,0,0,31,0,0,3,5,0,0,0,0,0,11,14,11,22,29,22,24,13,0,0,136,0,0,4,9,7,10,0,0,0,39,7,0,8,0,3,15,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,13,14,24,0,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5127816,5,8,22,25,18,8,4,0,0,93,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,3,3,4,0,0,0,0,0,12,6,14,24,28,22,8,3,0,0,109,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,9,8,12,25,35,22,9,3,0,0,119,0,0,0,0,0,0,3,3,0,12,0,0,0,3,0,0,0,3,0,7,12,20,32,40,21,11,6,4,0,143,4,7,13,7,12,4,0,0,0,47,3,0,10,9,10,0,0,0,0,31,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,6,17,20,26,8,0,0,0,88,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,3,0,0,0,7
5127817,3,8,22,14,21,8,4,0,0,78,0,0,4,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,23,13,21,12,6,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,23,13,21,15,6,0,0,94,3,0,3,0,0,0,0,0,0,14,0,0,4,0,3,0,0,0,0,11,8,10,33,15,26,19,8,0,0,111,0,3,8,6,17,0,0,0,0,35,0,3,7,3,5,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17,15,25,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
5127818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127901,6,18,52,30,25,21,0,0,0,147,3,11,9,3,0,3,0,0,0,28,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,7,25,63,31,22,23,3,0,0,184,0,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,11,0,10,3,0,0,0,0,0,0,15,10,34,66,28,24,23,3,0,0,197,10,30,8,6,3,3,10,5,0,72,0,3,6,4,7,3,0,0,0,29,18,66,83,41,33,27,15,5,0,298,3,10,24,12,20,7,3,0,0,82,6,7,4,10,9,7,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,33,23,25,19,3,0,0,130,0,3,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,3,3,3,0,0,0,0,0,13
5127902,5,20,84,57,49,33,4,0,0,262,4,5,4,5,4,4,4,0,0,30,0,0,3,4,0,5,0,0,0,12,0,0,3,0,0,0,0,0,0,8,5,28,94,61,56,47,8,0,0,314,0,0,4,6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,14,6,28,102,72,61,49,10,0,0,325,0,0,0,3,11,8,13,3,0,37,3,16,38,43,38,35,15,0,0,182,11,42,139,115,105,90,40,0,0,544,3,11,45,23,17,19,0,0,0,119,5,3,12,7,7,4,0,0,0,44,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,19,61,31,26,25,3,0,0,169,3,3,3,0,4,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,3,3,5,0,5,0,0,0,0,16
5127903,3,3,26,18,21,6,0,0,0,72,0,3,3,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,30,15,20,10,0,0,0,92,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,32,18,20,17,0,0,0,101,3,4,3,3,3,8,9,4,0,42,0,0,4,8,0,3,0,4,0,22,8,15,44,26,22,29,5,6,0,163,0,3,9,0,8,4,0,0,0,28,3,0,8,10,4,0,0,0,0,27,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,4,22,16,16,3,0,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
5127904,4,0,3,3,8,7,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,10,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,10,7,0,0,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,4,3,12,9,4,0,0,38,0,0,0,6,0,3,0,0,0,14,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127905,7,7,34,33,49,24,3,0,0,153,3,0,3,0,4,0,0,0,0,17,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,11,10,38,38,50,25,3,0,0,178,4,0,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,11,10,14,34,38,50,31,3,0,0,188,0,0,0,3,0,10,16,0,0,36,0,0,5,3,3,4,0,0,0,20,11,17,41,45,54,49,21,0,0,242,4,3,15,15,13,12,0,0,0,66,3,5,6,7,8,3,0,0,0,35,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,13,23,23,29,15,8,0,0,112,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,10
5127906,5,13,50,40,28,21,0,0,0,152,3,0,4,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,3,0,0,6,5,14,57,40,32,24,4,0,0,175,0,0,3,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,12,12,14,53,38,34,24,4,0,0,188,14,0,0,3,3,3,9,4,0,38,3,0,3,0,6,8,0,0,0,23,20,18,61,46,41,36,16,4,0,244,0,10,25,18,18,3,0,0,0,84,12,3,13,12,7,14,0,0,0,63,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,14,44,37,28,18,0,0,0,154,0,3,3,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,3,6,3,3,3,0,0,0,12
5127907,0,8,23,17,20,16,6,0,0,84,0,3,9,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,18,30,14,25,16,6,3,0,104,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,17,32,14,24,16,6,3,0,112,3,3,0,3,3,3,4,4,0,25,0,0,3,0,3,0,0,0,0,10,7,22,36,17,31,19,12,3,0,148,3,8,13,11,3,5,0,0,0,50,0,3,4,3,5,8,0,0,0,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,11,18,17,14,15,0,0,0,84,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
5127908,0,0,12,10,8,5,3,0,0,39,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,10,7,10,3,0,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,11,10,14,8,3,0,0,56,4,0,0,0,3,0,7,3,0,16,0,0,0,6,0,0,0,0,0,3,6,3,11,15,13,13,8,3,0,78,0,4,8,8,5,5,0,0,0,25,0,4,0,3,3,3,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,12,7,8,6,3,0,0,48,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6
5127909,0,13,27,19,26,22,8,0,0,109,3,3,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,12,27,21,30,26,10,0,0,126,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,13,4,12,28,25,32,26,10,0,0,141,3,0,0,0,5,8,3,14,3,38,3,7,24,15,23,20,12,4,0,112,11,18,58,41,60,54,27,17,5,281,0,3,9,11,14,3,0,0,0,47,0,0,0,4,6,5,0,0,0,13,0,0,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,12,14,22,7,0,0,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5127910,0,5,4,4,5,5,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,4,0,0,0,24,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,5,7,4,11,8,0,0,0,33,0,0,0,0,5,3,13,5,0,26,0,0,0,0,0,0,0,0,0,4,0,3,7,4,18,9,13,6,0,68,0,3,3,11,4,3,0,0,0,23,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,8,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
