SA2_MAINCODE_2016,M_Agr_fstry_fsh_15_19,M_Agr_fstry_fsh_20_24,M_Agr_fstry_fsh_25_34,M_Agr_fstry_fsh_35_44,M_Agr_fstry_fsh_45_54,M_Agr_fstry_fsh_55_64,M_Agr_fstry_fsh_65_74,M_Agr_fstry_fsh_75_84,M_Agr_fstry_fsh_85,M_Agr_fstry_fsh_Tot,M_Min_15_19_yr,M_Min_20_24_yr,M_Min_25_34_yr,M_Min_35_44_yr,M_Min_45_54_yr,M_Min_55_64_yr,M_Min_65_74_yr,M_Min_75_84_yr,M_Min_85_yr_over,M_Min_Tot,M_Manf_15_19_yr,M_Manf_20_24_yr,M_Manf_25_34_yr,M_Manf_35_44_yr,M_Manf_45_54_yr,M_Manf_55_64_yr,M_Manf_65_74_yr,M_Manf_75_84_yr,M_Manf_85_yr_over,M_Manf_Tot,M_Elec_gas_wtr_wst_sv_15_19,M_Elec_gas_wtr_wst_sv_20_24,M_Elec_gas_wtr_wst_sv_25_34,M_Elec_gas_wtr_wst_sv_35_44,M_Elec_gas_wtr_wst_sv_45_54,M_Elec_gas_wtr_wst_sv_55_64,M_Elec_gas_wtr_wst_sv_65_74,M_Elec_gas_wtr_wst_sv_75_84,M_Elec_gas_wtr_wst_sv_85,M_Elec_gas_wtr_wst_sv_Tot,M_Con_15_19_yr,M_Con_20_24_yr,M_Con_25_34_yr,M_Con_35_44_yr,M_Con_45_54_yr,M_Con_55_64_yr,M_Con_65_74_yr,M_Con_75_84_yr,M_Con_85_yr_over,M_Con_Tot,M_Whl_trd_15_19_yr,M_Whl_trd_20_24_yr,M_Whl_trd_25_34_yr,M_Whl_trd_35_44_yr,M_Whl_trd_45_54_yr,M_Whl_trd_55_64_yr,M_Whl_trd_65_74_yr,M_Whl_trd_75_84_yr,M_Whl_trd_85_yr_over,M_Whl_trd_Tot,M_Re_trd_15_19_yr,M_Re_trd_20_24_yr,M_Re_trd_25_34_yr,M_Re_trd_35_44_yr,M_Re_trd_45_54_yr,M_Re_trd_55_64_yr,M_Re_trd_65_74_yr,M_Re_trd_75_84_yr,M_Re_trd_85_yr_over,M_Re_trd_Tot,M_Acc_food_svc_15_19,M_Acc_food_svc_20_24,M_Acc_food_svc_25_34,M_Acc_food_svc_35_44,M_Acc_food_svc_45_54,M_Acc_food_svc_55_64,M_Acc_food_svc_65_74,M_Acc_food_svc_75_84,M_Acc_food_svc_85,M_Acc_food_svc_Tot,M_Trp_pos_wh_15_19,M_Trp_pos_wh_20_24,M_Trp_pos_wh_25_34,M_Trp_pos_wh_35_44,M_Trp_pos_wh_45_54,M_Trp_pos_wh_55_64,M_Trp_pos_wh_65_74,M_Trp_pos_wh_75_84,M_Trp_pos_wh_85,M_Trp_pos_wh_Tot,M_In_med_tcom_15_19,M_In_med_tcom_20_24,M_In_med_tcom_25_34,M_In_med_tcom_35_44,M_In_med_tcom_45_54,M_In_med_tcom_55_64,M_In_med_tcom_65_74,M_In_med_tcom_75_84,M_In_med_tcom_85,M_In_med_tcom_Tot,M_Fin_in_svc_15_19,M_Fin_in_svc_20_24,M_Fin_in_svc_25_34,M_Fin_in_svc_35_44,M_Fin_in_svc_45_54,M_Fin_in_svc_55_64,M_Fin_in_svc_65_74,M_Fin_in_svc_75_84,M_Fin_in_svc_85,M_Fin_in_svc_Tot,M_Rnt_hrg_rea_est_serv_15_19,M_Rnt_hrg_rea_est_serv_20_24,M_Rnt_hrg_rea_est_serv_25_34,M_Rnt_hrg_rea_est_serv_35_44,M_Rnt_hrg_rea_est_serv_45_54,M_Rnt_hrg_rea_est_serv_55_64,M_Rnt_hrg_rea_est_serv_65_74,M_Rnt_hrg_rea_est_serv_75_84,M_Rnt_hrg_rea_est_serv_85,M_Rnt_hrg_rea_est_serv_Tot,M_Prof_sc_tech_serv_15_19,M_Prof_sc_tech_serv_20_24,M_Prof_sc_tech_serv_25_34,M_Prof_sc_tech_serv_35_44,M_Prof_sc_tech_serv_45_54,M_Prof_sc_tech_serv_55_64,M_Prof_sc_tech_serv_65_74,M_Prof_sc_tech_serv_75_84,M_Prof_sc_tech_serv_85,M_Prof_sc_tech_serv_Tot,M_Adm_sup_serv_15_19,M_Adm_sup_serv_20_24,M_Adm_sup_serv_25_34,M_Adm_sup_serv_35_44,M_Adm_sup_serv_45_54,M_Adm_sup_serv_55_64,M_Adm_sup_serv_65_74,M_Adm_sup_serv_75_84,M_Adm_sup_serv_85_over,M_Adm_sup_serv_Tot,M_PubAd_saf_15_19,M_PubAd_saf_20_24,M_PubAd_saf_25_34,M_PubAd_saf_35_44,M_PubAd_saf_45_54,M_PubAd_saf_55_64,M_PubAd_saf_65_74,M_PubAd_saf_75_84,M_PubAd_saf_85_over,M_PubAd_saf_Tot,M_Ed_trng_15_19,M_Ed_trng_20_24,M_Ed_trng_25_34,M_Ed_trng_35_44,M_Ed_trng_45_54,M_Ed_trng_55_64,M_Ed_trng_65_74,M_Ed_trng_75_84,M_Ed_trng_85_over,M_Ed_trng_Tot,M_Hlth_cre_socia_assist_15_19,M_Hlth_cre_socia_assist_20_24,M_Hlth_cre_socia_assist_25_34,M_Hlth_cre_socia_assist_35_44,M_Hlth_cre_socia_assist_45_54,M_Hlth_cre_socia_assist_55_64,M_Hlth_cre_socia_assist_65_74,M_Hlth_cre_socia_assist_75_84,M_Hlth_cre_socia_assist_85,M_Hlth_cre_socia_assist_Tot,M_Arts_rec_svc_15_19,M_Arts_rec_svc_20_24,M_Arts_rec_svc_25_34,M_Arts_rec_svc_35_44,M_Arts_rec_svc_45_54,M_Arts_rec_svc_55_64,M_Arts_rec_svc_65_74,M_Arts_rec_svc_75_84,M_Arts_rec_svc_85,M_Arts_rec_svc_Tot,M_Oth_svc_15_19_yr,M_Oth_svc_20_24_yr,M_Oth_svc_25_34_yr,M_Oth_svc_35_44_yr,M_Oth_svc_45_54_yr,M_Oth_svc_55_64_yr,M_Oth_svc_65_74_yr,M_Oth_svc_75_84_yr,M_Oth_svc_85_yr_over,M_Oth_svc_Tot,M_Inad_desc_Ns_15_19,M_Inad_desc_Ns_20_24,M_Inad_desc_Ns_25_34,M_Inad_desc_Ns_35_44,M_Inad_desc_Ns_45_54,M_Inad_desc_Ns_55_64,M_Inad_desc_Ns_65_74,M_Inad_desc_Ns_75_84,M_Inad_desc_Ns_85,M_Inad_desc_Ns_Tot
502011025,0,0,6,0,0,4,0,0,0,12,0,3,38,30,41,30,3,0,0,155,10,6,25,26,34,38,7,0,0,148,0,0,10,3,9,7,3,0,0,32,12,37,69,53,59,37,11,0,0,273,3,4,4,3,9,13,0,0,0,38,16,21,33,29,22,21,3,3,0,152,19,27,40,23,15,13,3,0,0,145,0,4,25,21,14,22,11,0,0,93,0,4,9,3,0,3,3,0,0,21,0,0,0,0,5,4,4,0,0,16,0,0,3,10,3,6,4,0,0,32,0,6,10,3,11,11,4,0,0,45,0,3,8,23,10,15,0,0,0,67,6,9,16,23,27,28,7,0,0,112,0,0,13,11,15,16,6,0,0,59,0,3,15,15,12,17,8,0,0,68,0,7,4,6,12,5,3,0,0,35,3,10,15,15,14,9,3,0,0,73,4,6,17,21,19,11,9,3,0,80
502011026,0,0,4,3,9,5,9,0,0,25,0,5,35,43,38,30,0,0,0,163,6,8,15,22,45,36,7,0,0,142,0,0,3,5,3,0,0,0,0,14,10,30,41,47,50,36,7,0,0,228,0,0,3,4,5,3,4,0,0,25,17,14,14,8,14,11,5,0,0,72,14,5,5,4,5,6,0,0,0,38,0,3,0,17,17,18,5,0,0,58,0,0,0,5,6,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,7,4,0,0,13,0,0,3,3,7,8,4,0,0,29,6,0,4,5,9,3,0,0,0,24,0,3,7,3,16,16,3,0,0,51,0,0,9,7,8,5,4,0,0,30,0,3,0,8,3,7,3,0,0,24,0,3,3,0,0,0,3,0,0,15,3,6,4,13,11,10,3,0,0,41,4,4,13,5,15,10,6,0,0,63
502011027,6,3,5,6,10,3,4,0,0,32,3,23,156,122,108,55,4,0,0,477,13,26,89,117,124,67,15,0,0,451,0,3,18,23,16,16,0,0,0,71,46,98,204,156,154,70,6,0,0,727,0,10,28,20,26,13,4,0,0,107,55,63,56,56,53,31,8,3,0,315,84,24,35,33,24,5,9,0,0,210,0,8,31,44,47,47,12,0,0,190,6,6,6,8,6,3,0,0,0,36,0,7,10,6,18,9,0,0,0,53,0,0,11,8,9,5,3,0,0,47,3,12,32,38,38,15,6,0,0,146,0,7,26,24,19,15,5,0,0,96,3,21,52,52,56,42,4,3,0,237,8,6,33,34,39,37,5,0,0,158,0,3,20,30,35,20,3,0,0,111,4,7,4,4,3,0,4,0,0,33,9,21,43,28,29,16,3,0,0,143,6,17,51,43,41,15,3,0,0,174
502011028,0,0,7,4,4,3,3,0,0,26,3,8,40,51,61,47,3,0,0,218,8,8,33,35,47,46,11,0,0,177,0,3,8,11,8,8,3,0,0,44,15,34,79,56,68,42,17,0,0,317,0,3,5,8,10,6,3,0,0,35,21,22,29,22,27,18,12,3,0,154,17,9,9,15,12,7,0,0,0,65,0,3,16,21,33,31,12,0,0,120,0,3,3,3,4,3,0,0,0,22,0,3,0,3,5,8,3,0,0,14,0,0,4,7,6,16,4,0,0,32,0,0,14,10,9,8,11,0,0,54,4,6,11,9,14,17,3,0,0,56,3,0,20,16,19,21,7,3,0,83,3,4,0,0,26,6,6,0,0,50,0,5,9,13,6,16,4,4,0,60,0,3,3,3,0,0,4,0,0,14,3,4,8,0,15,17,11,0,0,61,3,14,17,16,15,16,12,3,0,99
502011029,4,0,13,20,17,35,29,12,7,128,4,9,80,77,88,37,3,0,0,299,9,12,43,56,62,56,15,0,0,254,0,3,9,7,15,13,0,0,0,45,16,42,73,71,66,47,3,0,0,316,8,3,6,3,8,5,6,0,0,39,21,28,16,11,11,10,7,0,0,110,12,20,6,3,7,6,3,0,0,57,0,4,11,11,38,19,5,0,0,89,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,6,0,0,0,9,0,3,11,7,13,0,4,0,0,35,8,3,5,9,9,12,0,0,0,50,3,0,6,19,28,19,3,0,0,79,3,0,7,9,17,10,7,0,0,55,0,0,0,8,11,3,5,0,0,31,3,3,14,3,9,7,0,0,0,39,6,9,19,16,6,15,0,0,0,77,5,17,20,25,31,12,10,3,0,113
503011030,0,0,0,0,9,0,0,3,0,15,0,3,10,29,57,37,9,3,0,138,3,3,4,5,21,11,3,0,0,52,0,0,0,3,4,0,0,0,0,10,6,12,21,24,45,31,7,4,0,144,0,3,3,3,10,11,3,3,0,35,28,33,11,11,23,18,0,6,0,121,25,24,9,5,13,6,3,0,0,81,0,3,3,7,10,3,4,0,0,36,0,0,0,3,3,8,0,0,0,20,0,6,5,18,31,19,3,0,3,80,0,0,4,7,16,7,9,4,0,54,3,11,15,36,88,66,21,12,0,257,0,6,3,8,12,7,3,0,0,29,3,0,6,3,14,17,0,0,0,39,12,11,7,14,22,16,8,0,0,86,4,12,12,25,48,50,21,4,0,172,7,7,6,9,3,3,0,0,0,37,3,3,0,5,4,5,3,0,0,28,0,9,4,8,24,26,4,0,0,80
503011031,0,0,0,0,4,3,4,3,0,20,0,3,34,32,36,21,6,0,0,132,0,3,12,8,12,7,3,0,0,54,0,0,0,4,0,3,0,0,0,13,3,12,31,27,24,20,5,0,0,133,4,3,3,10,9,11,3,0,0,41,9,37,37,16,20,9,16,3,0,146,13,35,19,4,6,6,0,0,0,95,0,3,14,14,7,6,4,3,0,56,0,3,7,7,9,0,3,0,0,26,0,0,19,15,30,14,15,0,0,96,0,10,12,17,13,8,14,0,0,70,4,13,72,65,60,48,32,10,0,308,3,0,5,4,8,12,4,0,0,35,0,3,17,9,21,20,7,0,0,82,11,17,38,23,27,29,19,3,0,161,0,5,42,24,46,37,28,3,3,180,8,7,17,3,3,7,3,3,0,48,0,4,5,3,3,7,3,0,0,25,0,11,16,23,20,13,4,0,4,89
503011032,0,0,0,0,0,14,17,4,0,36,0,5,32,37,35,25,12,0,0,146,0,6,14,11,12,23,9,0,0,69,0,0,0,7,9,7,0,0,0,18,0,14,49,28,32,26,8,4,0,159,0,3,10,5,8,13,3,0,0,41,28,13,21,17,27,14,7,0,0,126,18,19,17,8,9,4,0,0,0,84,0,0,10,12,17,8,6,3,0,58,0,0,0,0,9,7,3,0,0,16,0,3,21,30,40,21,9,3,0,127,0,9,7,15,22,19,10,3,0,85,3,12,58,61,77,72,30,3,0,318,0,4,11,4,0,10,7,0,0,30,0,0,12,18,17,17,12,0,0,70,11,11,5,16,18,13,14,0,0,84,0,6,33,44,68,53,19,0,0,228,4,5,4,4,7,0,3,0,0,29,0,3,6,3,3,11,0,0,0,26,3,13,20,22,26,16,10,3,0,101
503011033,0,0,0,3,0,3,0,0,0,11,0,3,19,39,59,28,3,0,0,154,3,0,8,26,34,16,4,0,0,87,0,0,0,3,7,4,0,0,0,22,3,22,28,46,55,30,4,0,0,194,0,9,4,4,15,9,4,0,0,47,29,22,18,20,21,17,0,0,0,132,26,39,17,4,14,12,4,0,0,105,0,3,4,11,17,10,4,0,0,39,0,3,4,4,7,3,0,0,0,21,0,3,18,30,33,19,4,0,0,103,0,7,7,10,12,14,0,0,0,51,0,24,35,71,116,67,20,3,0,341,4,3,9,9,10,0,0,0,0,39,4,5,4,14,30,30,3,0,0,93,8,21,13,17,23,34,11,0,0,130,7,8,20,52,67,46,10,4,0,212,6,11,3,3,4,9,0,0,0,39,0,9,6,6,10,16,4,0,0,50,9,9,6,11,26,9,0,0,0,79
503011034,0,3,3,3,9,7,3,0,0,30,0,3,29,36,57,23,10,3,0,159,3,7,25,22,28,29,9,4,0,126,3,0,3,14,12,6,0,0,0,35,6,16,60,33,52,40,17,4,0,218,0,4,9,11,13,12,5,0,0,54,26,31,34,28,39,19,9,5,0,186,30,42,33,26,9,10,6,0,0,157,0,3,17,12,15,12,6,3,0,63,0,0,3,5,5,7,0,0,0,31,0,3,12,27,29,20,12,3,0,105,0,3,7,17,28,16,16,7,0,100,0,19,69,61,92,67,14,3,0,329,0,3,14,15,13,14,9,0,0,64,0,4,20,19,27,24,13,0,0,107,11,25,30,25,28,36,13,0,0,168,0,10,25,55,51,42,25,3,0,212,3,0,15,5,3,3,0,0,0,37,3,5,15,7,12,4,6,0,0,59,0,6,16,31,22,24,8,4,0,112
503011035,13,4,0,0,8,9,15,3,0,51,0,13,46,75,96,58,22,0,0,311,11,4,23,22,28,23,20,0,0,134,0,0,8,10,12,13,5,0,0,45,7,21,41,37,69,33,11,3,0,225,4,8,8,14,16,10,6,4,0,76,53,88,55,24,26,28,8,0,0,289,62,117,46,14,16,13,7,0,0,271,3,9,17,21,19,19,10,0,0,95,8,10,11,8,13,7,7,0,0,52,4,11,29,45,55,34,3,3,0,184,5,11,7,20,36,32,12,5,0,139,3,54,105,134,172,128,50,9,5,661,3,15,20,14,17,13,8,0,0,88,3,0,30,21,37,48,29,7,0,182,48,83,93,84,62,73,31,10,0,476,9,33,83,123,157,134,85,14,0,649,15,24,12,12,12,9,4,0,0,88,4,6,17,13,8,11,9,0,0,76,5,23,25,27,39,28,27,12,0,187
503011036,0,0,0,3,4,8,3,0,0,16,0,0,16,50,59,36,9,0,0,166,7,7,12,20,34,15,3,0,0,91,0,0,0,6,6,0,0,0,0,21,4,14,26,29,33,19,7,0,0,129,0,3,3,3,11,10,7,0,0,40,22,28,9,23,21,11,6,5,0,126,28,23,16,9,3,5,3,0,0,103,0,5,5,3,14,10,3,0,0,44,0,0,0,3,8,3,7,0,0,26,0,0,6,22,40,15,12,0,0,98,0,3,5,18,12,12,12,3,0,64,0,18,38,68,91,66,39,7,0,325,0,6,5,4,13,9,0,0,0,39,0,14,87,64,42,25,11,0,0,247,11,21,15,24,25,35,7,0,0,129,8,12,17,47,54,52,19,8,0,213,13,14,8,3,6,6,3,0,0,54,3,4,0,5,7,11,5,3,0,39,0,5,11,18,18,22,13,3,0,95
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,5,3,5,4,0,0,0,19,0,9,66,72,64,17,0,0,0,226,4,7,39,36,26,21,0,0,0,139,0,0,11,15,13,13,0,0,0,52,0,17,131,76,76,45,6,0,0,355,0,4,15,21,9,8,3,0,0,57,13,21,47,28,20,24,4,0,0,164,24,27,56,19,16,7,0,0,0,149,0,0,26,22,27,21,3,0,0,103,3,3,21,10,20,8,5,0,0,68,0,6,21,51,33,13,0,0,0,123,0,3,14,12,17,6,7,0,0,55,0,11,131,144,95,46,15,0,0,443,0,4,21,24,12,8,5,0,0,78,0,9,48,41,56,48,4,0,0,210,4,18,43,46,40,42,7,0,0,194,0,19,51,46,40,26,7,0,0,195,3,8,13,8,8,10,0,0,0,56,4,10,23,12,15,21,4,0,0,88,3,7,28,30,26,11,3,0,0,120
503021039,3,0,5,4,3,3,6,0,0,20,0,4,74,81,60,27,3,0,0,251,6,16,46,48,51,42,9,0,0,211,0,3,12,14,14,11,3,0,0,49,6,33,142,90,92,61,10,3,0,443,3,7,25,21,18,22,6,0,0,104,33,61,96,46,41,35,8,3,0,323,43,76,122,46,32,29,9,0,0,350,7,10,56,48,43,21,14,0,0,180,3,8,25,24,16,16,0,0,0,87,0,11,41,50,51,28,6,0,0,175,0,3,13,22,17,23,4,0,0,90,3,24,164,158,142,83,23,0,0,597,0,10,26,31,21,18,9,0,0,118,0,13,61,67,73,56,10,0,0,278,9,20,69,61,68,70,17,3,0,319,3,20,86,47,50,59,23,3,0,280,3,21,42,20,15,10,5,0,0,119,0,14,39,21,25,20,3,0,0,124,5,16,42,45,45,32,13,4,0,199
503021040,0,0,3,3,3,0,3,0,0,10,0,5,55,51,26,20,3,0,0,160,0,3,25,28,20,19,10,0,0,104,0,4,11,9,4,4,0,0,0,36,6,28,94,72,54,19,8,0,0,282,0,0,10,13,12,7,0,0,0,44,11,33,50,22,17,15,5,0,0,162,20,29,62,25,19,6,3,0,0,168,3,3,22,24,20,21,3,0,0,94,0,7,22,7,3,0,0,0,0,42,0,5,29,19,24,8,5,0,0,79,5,3,8,22,9,6,3,0,0,52,0,13,94,116,76,58,13,0,0,378,0,3,20,10,13,12,0,0,0,62,0,3,35,32,40,29,0,0,0,144,7,5,29,29,39,28,9,0,0,143,0,11,34,39,38,18,4,0,0,138,3,8,20,14,15,6,4,0,0,63,0,3,16,3,19,13,3,0,0,60,0,8,28,18,37,8,10,3,0,105
503021041,0,5,23,20,23,11,11,5,0,88,0,22,415,222,182,100,15,0,0,947,3,25,152,78,77,70,22,4,0,421,0,5,48,39,21,19,8,0,0,133,8,68,423,207,128,73,27,0,0,933,0,7,90,69,62,39,3,0,3,283,15,92,234,115,78,53,16,4,0,604,53,244,627,147,71,49,7,3,0,1213,3,22,136,62,94,65,11,0,0,397,0,7,73,47,24,16,3,0,0,173,0,18,165,85,59,35,15,0,0,380,0,16,77,27,28,33,8,3,0,189,3,82,755,443,229,175,50,3,0,1737,8,46,182,78,37,21,12,0,0,392,0,34,249,134,127,87,18,6,0,645,7,24,161,106,73,71,28,0,0,467,0,36,276,119,68,83,24,3,0,608,4,19,87,45,20,15,0,0,0,201,0,16,101,50,44,38,12,3,0,261,0,42,231,124,90,45,21,6,0,570
503021042,0,0,3,0,3,5,6,4,0,26,0,8,76,86,79,38,13,3,0,305,3,9,26,38,35,24,11,0,0,143,0,0,12,22,11,7,0,0,0,52,7,23,98,75,54,37,5,0,0,300,0,5,14,18,19,9,3,0,0,80,35,50,58,27,30,19,12,0,0,244,45,60,67,36,15,14,8,3,0,243,0,7,25,18,22,19,3,0,0,104,3,4,20,19,18,13,6,0,0,72,0,12,45,46,43,31,13,3,0,189,0,11,22,16,12,29,17,6,0,116,6,34,204,182,170,127,57,12,0,794,0,4,11,32,19,3,5,4,0,82,0,9,51,45,50,48,16,3,0,218,9,25,67,59,62,73,36,3,0,331,3,18,129,90,96,78,19,7,0,437,7,13,16,13,12,15,11,0,0,88,0,11,13,19,14,8,4,0,0,77,6,10,53,33,33,29,17,0,0,184
503021043,3,3,10,5,3,0,3,0,0,25,0,4,68,98,70,37,0,0,0,282,0,13,70,47,24,24,6,0,0,183,0,0,17,18,12,9,3,0,0,56,3,43,148,99,68,48,10,0,0,428,0,4,27,29,28,22,8,0,0,110,36,66,141,88,28,33,10,0,0,401,44,85,159,41,19,12,4,0,0,373,3,8,69,49,31,36,9,0,0,204,0,12,38,15,13,12,3,0,0,88,0,0,44,45,38,21,3,0,0,161,0,8,27,27,21,25,3,3,0,113,4,34,192,208,123,64,31,4,0,650,5,12,97,57,28,20,7,3,0,225,0,17,59,61,60,60,7,3,0,268,6,19,52,63,54,63,14,0,0,266,3,15,121,124,93,54,24,0,0,436,9,6,21,26,17,13,8,0,0,94,0,10,30,28,17,18,5,0,0,112,0,8,73,53,38,19,11,3,0,205
504011044,0,3,5,5,9,6,7,0,0,30,6,3,69,58,44,23,5,0,0,203,4,19,56,56,78,57,12,6,0,281,0,0,13,16,12,8,3,0,0,47,18,46,128,137,123,60,13,0,0,521,3,9,30,30,27,25,11,0,0,132,36,39,54,44,34,22,9,3,0,241,31,36,40,20,22,11,0,0,0,166,5,15,49,47,63,56,14,0,0,261,0,4,13,16,15,8,4,0,0,61,0,7,17,26,31,12,0,0,0,87,0,0,11,15,18,11,6,3,0,62,0,11,81,97,48,29,18,3,0,287,0,6,22,22,18,21,12,0,0,98,4,11,70,83,74,63,11,0,0,310,5,13,37,47,48,35,11,0,0,197,0,9,42,51,41,40,11,0,0,202,4,10,12,13,25,12,4,0,0,85,3,16,42,47,32,16,7,0,0,157,9,20,57,39,40,35,12,0,0,212
504011045,0,3,4,5,6,0,0,0,0,25,0,6,107,109,68,28,3,0,0,325,0,20,91,87,83,68,14,4,0,367,0,3,12,23,24,9,0,0,0,73,17,65,266,192,149,104,32,0,0,829,8,18,39,57,48,29,4,0,0,194,60,82,117,73,69,36,10,3,0,443,81,78,117,43,48,28,5,0,0,392,0,14,68,58,81,57,17,0,0,299,0,5,26,33,22,8,0,0,0,96,0,3,39,57,34,24,4,0,0,163,3,6,20,21,23,8,3,0,0,82,4,20,159,200,117,55,15,0,0,574,10,19,31,44,31,29,8,0,0,174,0,24,92,137,143,94,10,0,0,501,7,23,60,79,84,65,6,0,0,328,0,28,56,68,71,59,13,0,0,296,12,14,39,21,18,14,3,0,0,113,6,25,53,47,49,36,12,0,0,239,9,28,89,90,77,39,12,0,0,343
504011046,0,0,14,0,3,4,3,0,0,20,0,3,88,61,32,19,0,0,0,204,3,11,81,66,46,22,3,0,0,230,0,0,13,18,3,3,0,0,0,41,3,31,160,79,40,33,11,0,0,366,0,5,33,25,10,9,5,0,0,91,13,46,97,41,28,22,5,0,0,248,22,53,138,50,25,8,0,0,0,300,0,15,84,57,36,32,11,0,0,232,0,11,33,25,11,8,8,3,0,99,0,6,37,28,15,9,7,0,0,96,0,3,20,7,13,3,8,0,0,56,0,15,166,114,55,26,15,0,0,399,0,17,45,34,27,24,5,0,0,154,0,18,97,62,47,39,13,0,0,277,3,8,49,46,31,24,12,0,0,176,4,13,94,67,34,19,7,0,0,235,0,13,24,15,8,8,3,0,0,67,3,10,41,28,18,16,6,0,0,115,3,15,62,41,28,27,3,0,0,180
504011047,0,0,11,4,4,3,0,0,0,20,0,10,64,46,32,17,6,0,0,168,7,33,116,114,126,79,18,0,0,491,0,0,14,13,17,11,3,0,0,61,27,80,294,200,152,84,22,3,0,867,0,19,35,44,57,31,6,0,0,196,59,107,121,75,56,43,16,0,0,476,57,75,106,77,42,48,8,0,0,410,3,22,88,84,98,67,24,0,0,390,4,6,17,17,14,16,3,0,0,76,0,7,34,29,16,13,3,0,0,103,0,3,21,13,14,17,4,0,0,73,0,22,118,97,54,37,13,3,0,344,6,25,48,34,39,25,12,3,0,185,0,9,87,81,99,63,17,0,0,370,8,18,33,45,40,39,8,0,0,180,0,19,57,49,40,32,15,0,0,206,6,18,26,19,18,11,7,0,0,102,3,29,70,52,52,42,16,0,0,273,14,44,100,74,65,40,11,0,0,348
504011048,0,0,4,0,3,3,0,0,0,10,0,0,20,13,15,16,3,0,0,62,3,9,27,46,44,39,3,0,0,163,0,0,0,11,7,9,5,0,0,34,11,36,78,61,51,49,14,0,0,310,0,3,5,19,26,22,5,0,0,77,23,32,30,13,32,43,10,0,0,189,18,18,14,13,14,19,3,0,0,101,3,5,18,27,33,35,11,0,0,131,0,3,3,9,7,3,0,0,0,29,0,0,9,9,12,5,7,0,0,42,0,0,9,3,6,14,10,0,0,37,0,10,34,37,31,19,10,0,0,149,0,4,8,8,17,16,10,0,0,49,0,4,14,29,25,35,11,0,0,118,5,13,16,18,15,24,9,0,0,91,0,6,19,14,20,26,11,0,0,100,5,0,9,7,4,9,5,0,0,37,0,12,16,12,24,21,7,3,0,102,3,14,27,19,27,22,13,3,0,141
504021049,0,0,0,0,6,3,5,0,0,15,0,0,14,19,19,8,3,0,0,61,7,8,11,20,12,22,3,0,0,80,0,0,0,0,8,3,0,0,0,11,4,12,25,14,32,18,3,0,0,121,0,0,3,3,14,5,0,0,0,25,9,7,3,6,5,6,0,0,0,39,11,3,0,3,0,3,0,0,0,18,0,0,6,12,10,14,3,0,0,42,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,3,0,0,0,6,0,3,0,0,10,0,0,0,0,12,0,0,3,3,4,3,3,0,0,23,0,4,4,3,8,6,3,0,0,26,0,0,3,6,21,15,4,0,0,54,0,0,0,3,4,8,5,0,0,17,0,0,3,0,9,3,6,0,0,22,0,0,0,0,3,0,0,0,0,3,5,3,0,4,9,9,0,0,0,33,0,8,9,9,16,4,7,0,0,56
504021050,0,0,0,0,6,0,3,0,0,9,0,3,17,35,40,25,3,0,0,124,3,12,18,19,31,19,6,0,0,107,0,0,4,8,5,8,4,0,0,25,12,22,35,53,59,40,15,0,0,243,0,6,3,13,17,6,3,0,0,51,31,26,17,19,11,20,9,0,0,123,31,8,7,3,7,3,0,0,0,57,4,4,4,22,22,20,4,0,0,84,4,0,0,4,4,7,3,0,0,24,0,0,0,4,9,7,0,0,0,24,0,0,0,3,12,3,3,0,0,30,0,3,15,42,56,40,16,3,0,173,0,3,10,12,12,15,3,0,0,50,4,7,13,25,44,47,13,0,0,150,7,5,9,24,38,40,16,3,0,150,3,4,8,17,19,24,6,0,0,74,3,5,0,0,6,3,0,0,0,22,4,5,10,15,18,14,8,0,0,71,6,10,12,21,28,18,6,0,0,90
