SA2_MAINCODE_2016,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Turk_Bth_prnts_brn_os,Turk_Father_only_born_os,Turk_Mother_only_born_os,Turk_Bth_prnts_born_Aus,Turk_bp_ns,Turk_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_persns_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
502011026,33,277,214,1683,36,2232,0,0,0,9,0,11,22,0,4,3,3,33,8,3,0,9,0,25,48,17,7,17,0,87,826,265,209,1388,26,2716,10,0,3,0,0,17,8,0,0,9,0,14,41,21,15,107,3,180,3,3,3,4,0,18,0,0,0,0,0,3,9,3,5,7,0,26,143,36,26,351,7,572,41,22,8,103,3,182,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,25,7,3,0,0,40,38,22,7,8,0,70,18,4,3,7,0,33,4,0,0,3,0,8,177,69,44,321,3,620,0,0,0,0,0,4,25,0,0,0,0,25,8,0,0,12,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,5,10,18,0,50,138,27,15,43,0,233,15,6,4,30,297,353,1352,480,343,2985,361,5524
502011027,156,856,701,4196,54,5966,0,0,0,23,0,23,168,3,12,22,0,210,27,10,5,22,0,63,193,59,32,72,3,363,3353,766,674,3268,110,8171,243,7,33,7,3,289,40,6,10,19,3,79,198,38,41,245,6,531,20,12,0,14,0,48,16,5,4,3,0,30,205,7,6,8,0,228,640,122,106,778,14,1661,179,79,43,294,4,592,24,3,0,3,0,34,3,0,0,3,0,6,0,0,0,3,0,3,21,6,4,25,0,57,286,31,21,3,5,343,196,48,31,16,0,295,62,12,13,31,0,115,19,3,3,6,0,34,717,160,141,674,28,1713,6,0,3,0,0,7,297,6,14,7,3,332,62,3,3,27,0,93,29,0,0,0,0,31,0,0,0,0,0,0,19,0,0,0,0,19,148,18,16,24,3,208,948,133,105,131,11,1325,40,6,5,60,710,815,6524,1393,1147,7118,902,17079
502011028,82,398,329,2724,76,3612,0,0,0,47,0,45,79,3,7,13,3,104,22,5,0,8,0,35,106,22,9,38,0,169,1486,402,326,2267,88,4559,154,6,12,3,3,176,31,7,3,24,0,58,118,25,20,146,3,308,10,3,0,11,0,24,13,0,0,3,0,14,65,7,0,3,0,79,273,56,38,476,22,860,88,44,22,139,6,291,18,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,0,0,9,108,3,5,6,3,124,63,7,16,3,0,93,34,7,3,14,0,64,13,3,0,3,0,20,321,93,83,523,13,1037,0,0,0,0,0,3,66,5,3,0,0,76,25,3,3,21,0,49,15,0,0,0,0,15,0,0,3,0,0,3,16,0,0,0,0,15,53,10,3,15,11,89,377,44,43,58,7,531,23,7,15,59,691,796,2930,685,561,4760,865,9801
502011029,59,469,333,3100,50,4006,0,3,0,19,0,25,20,0,0,6,3,30,14,4,0,10,0,24,95,24,13,48,0,177,1242,447,344,2274,73,4376,66,0,5,0,4,72,17,3,3,22,0,46,68,28,23,177,0,299,7,0,3,3,0,10,5,0,0,0,0,11,26,3,3,7,0,33,203,68,59,486,14,837,94,30,14,163,3,315,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,10,6,4,0,8,0,14,58,6,8,0,0,76,76,33,12,13,6,144,18,7,4,13,0,35,4,0,0,0,0,9,269,92,58,443,6,865,0,0,0,0,0,0,35,0,3,3,0,47,14,3,0,4,0,24,7,0,0,3,0,12,0,0,0,0,0,0,8,0,5,0,0,10,51,6,8,24,5,87,185,47,25,64,3,330,22,0,0,51,679,752,2107,758,534,5116,810,9330
503011030,54,297,278,1409,14,2055,0,0,0,0,0,0,234,15,21,19,0,278,29,9,5,42,0,82,100,12,8,10,0,136,904,268,232,1235,24,2655,18,0,3,0,0,17,36,3,0,13,0,53,123,25,36,71,0,255,64,15,15,71,0,159,10,3,0,3,0,19,97,15,6,3,0,121,189,66,51,447,15,767,145,61,22,151,0,374,3,0,0,0,0,5,6,0,3,0,0,11,29,6,10,11,0,62,0,0,0,0,0,3,8,0,0,0,0,8,37,12,12,6,0,64,49,4,0,8,0,60,16,5,4,3,0,30,237,57,57,317,7,681,5,0,0,0,0,7,80,3,4,3,0,93,21,0,0,3,0,29,18,0,0,0,0,18,0,0,0,0,0,0,15,0,3,0,0,18,33,11,5,8,3,62,419,56,56,68,0,595,19,0,3,20,190,231,2413,559,480,2754,239,6443
503011031,53,379,322,1591,31,2381,0,0,0,0,0,0,383,8,19,4,3,421,35,10,4,9,0,56,56,24,12,24,3,119,1038,346,286,1560,32,3252,21,3,7,3,0,33,63,3,9,13,0,88,103,17,19,108,3,246,16,17,0,23,0,59,12,4,3,4,0,23,126,11,3,3,0,138,263,98,45,594,6,1010,89,36,22,117,3,265,22,3,0,0,0,26,12,0,5,3,0,19,5,0,0,5,0,11,4,0,0,0,0,8,11,0,0,0,0,11,36,11,8,3,0,64,63,5,5,6,3,82,29,4,0,3,0,42,264,82,55,500,9,915,8,0,0,0,0,7,66,12,11,0,0,95,32,0,0,7,0,38,23,8,0,0,0,36,10,0,0,0,0,10,16,0,0,0,0,18,53,5,7,28,0,95,610,61,81,67,4,830,27,11,7,15,643,701,2827,677,557,3254,723,8033
503011032,61,372,286,1604,17,2330,0,0,0,6,0,3,82,7,13,0,0,98,20,5,12,41,0,70,73,17,13,23,0,128,981,369,252,1781,37,3419,3,0,0,0,0,3,77,8,5,12,0,108,106,25,14,153,8,299,31,17,4,47,0,96,14,4,3,0,0,21,42,16,3,3,0,63,283,88,53,626,11,1066,103,41,27,122,4,299,3,0,8,0,0,7,3,3,0,9,0,23,3,0,0,3,0,8,0,0,0,0,0,7,7,0,0,0,0,6,32,12,13,0,0,55,27,7,5,17,0,61,4,0,0,10,0,15,261,83,61,533,7,945,3,0,4,0,0,5,58,10,13,0,0,82,16,3,0,9,0,29,11,0,3,3,0,20,4,0,0,0,0,5,6,0,3,0,0,12,27,13,9,26,0,75,337,81,61,65,0,543,4,0,0,9,360,379,2041,681,484,3504,428,7136
503011033,61,470,378,1862,17,2789,0,0,0,3,0,3,276,17,28,22,0,340,27,7,13,42,0,95,116,28,16,24,0,181,914,374,278,1537,28,3129,9,0,10,0,0,18,55,0,6,8,3,72,110,21,17,132,0,273,58,23,8,71,0,161,8,3,3,11,0,21,119,3,21,4,0,147,240,120,64,568,9,1004,189,79,34,216,3,519,4,0,8,3,0,14,3,0,6,8,0,15,7,0,4,18,0,29,3,0,0,3,0,7,4,0,0,0,0,7,51,36,24,5,0,117,57,16,4,11,0,94,17,0,0,3,0,25,261,106,54,428,5,855,11,3,8,5,0,27,107,13,11,0,0,134,21,3,8,3,0,36,37,0,3,0,0,45,4,0,0,0,0,4,12,0,0,0,0,12,48,11,3,18,0,79,411,53,88,102,6,659,9,7,0,12,177,201,2522,811,617,3517,230,7695
503011034,89,517,421,2222,27,3285,0,0,0,11,0,17,318,6,35,8,3,364,27,10,4,40,0,80,91,26,20,33,0,170,1350,483,402,1866,43,4138,54,0,4,0,0,57,88,4,7,18,0,114,135,30,36,138,3,340,25,15,7,61,3,121,12,3,0,3,0,20,163,14,5,10,0,191,352,96,105,728,19,1297,177,54,25,147,0,403,18,0,4,0,0,24,3,0,0,4,0,4,8,0,0,3,0,12,3,5,0,0,0,8,8,4,0,0,0,16,48,23,12,0,0,83,70,5,5,8,0,94,38,0,0,0,0,40,326,118,107,600,11,1160,15,0,0,0,0,15,111,11,13,8,0,140,41,3,11,10,0,59,22,7,3,0,0,32,0,0,0,0,0,3,22,0,0,0,0,24,49,13,12,26,0,100,733,100,83,86,4,1008,27,0,3,33,717,774,3523,881,745,4217,812,10173
503011035,151,874,722,3384,32,5170,0,6,5,22,0,34,2952,78,114,55,16,3215,51,10,11,40,3,112,184,37,22,58,0,308,2124,717,598,3055,58,6554,56,4,8,0,3,67,138,13,18,29,0,196,250,43,38,259,3,606,91,41,17,89,0,237,27,4,3,4,0,43,507,25,19,21,8,578,475,166,133,1161,12,1945,247,109,47,299,4,710,56,0,4,0,0,57,17,4,3,8,0,32,13,3,0,16,0,34,12,5,0,7,0,20,10,3,4,0,0,22,82,43,22,13,0,155,86,19,16,27,0,147,49,3,8,4,3,76,623,176,171,910,16,1892,10,0,0,0,0,12,194,19,8,3,0,226,45,5,12,4,0,65,128,9,3,0,0,143,8,0,0,0,0,9,108,0,12,3,0,124,88,20,13,46,3,169,1719,157,157,158,15,2206,36,13,12,45,980,1081,8831,1496,1242,6612,1110,19296
503011036,73,448,366,2064,31,2982,0,0,0,5,0,5,316,14,30,19,3,385,31,11,6,26,0,70,88,19,10,18,0,135,1184,398,322,1736,40,3681,6,0,4,0,0,17,44,0,4,14,3,67,128,23,21,134,5,317,33,12,7,39,0,96,19,0,4,8,0,27,142,9,10,5,0,169,248,70,66,632,8,1019,101,38,27,156,3,320,13,0,0,0,0,13,7,0,0,3,0,10,3,0,4,4,0,11,3,0,0,3,0,7,9,0,4,0,0,7,53,11,3,3,0,76,66,10,5,9,0,95,35,3,0,6,0,42,333,116,75,563,12,1100,11,0,0,0,0,15,122,9,16,0,0,146,21,0,5,11,0,43,19,8,0,3,0,29,8,0,0,0,0,8,11,0,4,0,0,15,41,12,10,29,4,89,453,85,87,92,9,714,10,0,4,22,365,406,2830,746,616,3899,445,8535
503021037,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0,0,3,3,16
503021038,74,572,411,2099,18,3173,0,0,0,9,0,14,378,19,30,14,0,440,35,14,3,65,0,114,79,35,17,61,0,189,1186,574,376,1613,39,3792,30,3,4,0,0,40,62,7,4,21,0,98,126,40,32,139,0,337,121,46,21,114,3,303,16,4,0,10,0,32,122,9,10,11,0,152,499,130,100,696,9,1433,584,179,62,348,12,1184,37,0,0,0,0,41,19,0,3,0,0,21,69,8,9,24,0,111,8,4,0,6,0,21,10,0,0,0,0,16,70,20,23,6,0,125,68,21,8,32,3,132,22,4,0,4,0,35,316,120,88,446,3,972,25,3,0,0,0,29,59,12,16,3,0,86,51,3,4,10,0,65,35,9,0,3,0,45,4,0,0,0,0,4,121,0,3,0,0,123,67,14,5,42,0,129,639,94,100,109,9,946,15,11,3,16,455,495,4001,1120,750,4000,534,10410
503021039,128,767,595,2856,50,4392,0,3,3,28,0,39,536,22,35,31,7,625,84,15,10,55,0,162,150,53,21,77,0,303,1972,688,496,2532,74,5769,67,3,14,0,0,90,84,12,4,29,3,136,202,58,46,210,5,511,160,40,16,128,3,344,37,7,0,11,0,58,271,25,11,17,0,325,635,174,140,1000,14,1960,803,179,90,525,17,1610,58,0,0,0,0,64,9,8,3,0,0,13,93,14,3,22,0,134,24,10,4,15,0,57,44,4,0,3,0,50,125,34,19,7,0,184,164,20,25,62,0,277,55,3,7,9,0,74,542,157,120,693,8,1527,59,14,7,14,0,96,68,7,11,0,0,88,62,4,8,17,0,91,52,6,3,4,0,64,17,5,0,3,0,20,237,3,14,10,3,264,76,23,5,39,0,150,1341,157,116,181,16,1813,60,11,3,49,1197,1327,6602,1455,1043,5815,1358,16277
503021040,75,408,291,1549,17,2340,3,0,0,3,0,3,337,14,26,17,3,391,52,17,4,35,0,112,90,25,19,34,3,172,912,349,263,1145,21,2681,41,6,8,0,0,46,53,4,0,9,0,71,112,35,15,110,5,274,143,40,7,53,3,242,13,8,0,0,3,27,93,14,10,6,0,125,326,103,72,489,3,984,595,122,64,279,16,1077,51,0,9,0,0,51,5,0,4,0,0,8,134,13,5,36,0,189,16,3,0,4,0,30,23,0,0,0,0,26,59,14,13,3,0,92,66,12,9,22,4,106,15,0,3,5,0,24,267,76,60,330,11,743,27,0,3,0,3,42,47,4,4,0,0,62,29,3,4,7,0,45,15,0,0,0,0,22,10,0,0,0,0,13,221,3,0,11,0,237,32,12,10,25,0,77,668,84,69,96,0,922,20,3,7,24,536,585,3713,815,554,2895,602,8579
503021041,225,832,673,3494,81,5302,0,5,0,50,0,58,3342,51,63,34,27,3524,110,20,13,52,0,198,248,46,35,96,4,430,3503,871,604,3396,88,8465,402,6,35,0,6,452,350,12,8,37,6,420,530,62,44,357,11,1003,157,38,14,70,4,288,72,5,6,11,0,93,1269,20,7,3,4,1305,1245,184,143,1297,28,2894,1038,156,70,417,24,1707,776,0,3,0,10,793,48,3,3,3,0,60,61,5,3,21,3,87,20,15,3,15,0,55,125,10,4,7,0,145,204,33,32,16,0,282,270,27,10,48,0,356,155,3,3,13,0,178,967,202,146,975,22,2320,125,7,4,10,0,141,211,10,11,0,0,230,284,11,11,18,3,322,100,4,6,3,4,116,62,0,0,0,3,65,428,9,7,5,7,449,158,20,14,54,0,251,4880,179,176,239,38,5509,148,8,11,50,6758,6980,18287,1672,1266,7316,7051,35601
503021042,150,821,567,2995,51,4586,0,0,0,12,0,19,819,44,40,39,3,945,63,22,10,54,0,147,196,46,37,57,0,333,2335,794,504,2639,58,6332,93,0,7,0,0,102,176,22,14,37,0,245,250,51,55,234,4,596,60,30,13,70,0,174,48,4,5,6,0,66,347,9,14,8,0,378,653,192,99,1035,14,1993,289,93,40,201,3,625,93,0,0,0,0,93,16,0,3,9,0,29,12,3,3,10,0,33,10,3,7,4,0,24,22,10,0,0,0,29,96,36,11,0,5,147,123,12,21,27,0,195,58,10,9,3,0,72,624,183,114,783,12,1716,43,0,4,5,0,54,122,8,13,3,0,147,68,3,5,18,0,104,42,3,7,0,0,55,23,0,3,0,0,31,73,0,0,3,0,80,85,16,6,44,0,152,1502,163,138,127,10,1935,71,11,8,42,1182,1312,6842,1477,1019,5819,1316,16466
503021043,167,797,616,3041,50,4664,0,0,0,9,0,12,814,42,54,33,4,944,72,11,20,71,0,175,150,33,23,61,0,277,2014,702,551,2473,46,5785,132,0,7,0,0,146,121,8,8,23,0,168,220,54,45,235,5,556,88,34,21,75,0,217,35,3,3,12,0,46,1024,12,17,11,3,1072,784,173,126,1006,18,2107,402,97,67,311,7,887,79,0,0,0,0,81,5,0,0,3,0,11,24,9,8,8,0,47,5,4,8,3,0,23,32,0,0,0,0,34,100,37,25,10,0,169,121,14,19,23,0,173,43,3,11,8,0,64,555,150,96,739,19,1565,44,3,0,0,0,47,103,12,11,0,0,129,82,3,5,10,0,96,78,3,3,3,0,90,5,3,0,0,0,8,116,0,4,0,0,121,87,23,10,28,0,145,2257,141,119,132,14,2658,61,13,3,41,1330,1443,8166,1391,1101,5765,1474,17884
504011044,158,805,574,3202,80,4817,0,6,7,50,0,64,386,11,23,10,7,444,108,26,10,51,4,196,175,40,34,75,0,313,2006,728,530,2557,107,5921,175,3,16,3,3,202,88,21,4,14,3,126,163,49,39,208,7,462,32,13,0,31,3,74,33,3,3,4,0,39,289,18,15,24,0,346,544,175,131,872,22,1748,383,131,57,299,6,877,18,0,3,0,0,19,5,3,3,0,0,15,19,3,0,11,0,38,56,14,3,21,0,98,116,11,9,0,3,142,109,49,29,0,4,194,115,13,8,51,4,186,22,3,0,5,0,34,497,190,133,663,21,1499,75,3,3,0,0,89,44,3,14,3,0,61,45,3,0,17,0,58,28,4,3,4,0,40,15,0,0,0,0,13,139,0,5,0,0,148,68,15,3,39,0,124,1133,153,96,166,18,1564,43,13,6,59,673,794,5663,1436,996,5807,904,14805
504011045,188,1081,808,4201,156,6436,0,5,0,66,0,78,1109,32,47,34,12,1231,91,27,11,63,0,197,225,68,43,88,8,430,2655,947,702,3319,115,7739,256,3,26,3,0,293,138,5,8,33,0,186,253,61,65,269,7,652,83,20,11,55,0,172,44,10,9,15,3,82,620,46,25,12,7,704,903,247,166,1181,23,2514,776,227,108,515,27,1657,71,0,3,0,0,86,17,4,5,0,0,24,49,10,0,16,0,79,26,13,3,3,0,49,141,8,12,5,0,167,160,65,34,10,0,269,240,34,33,42,4,353,67,3,7,7,0,90,669,188,166,867,25,1913,103,10,8,15,5,145,81,7,14,3,0,111,88,6,3,9,0,106,102,4,12,7,0,119,20,3,0,0,0,26,483,8,21,3,3,519,96,25,24,52,0,192,2211,242,202,238,29,2923,87,14,17,73,1105,1296,9888,1986,1492,7792,1460,22611
504011046,124,482,336,1634,37,2607,5,8,3,11,0,23,564,15,31,24,6,634,40,15,6,34,0,97,116,25,18,39,0,199,1476,418,351,1630,38,3919,107,4,15,3,3,127,76,5,3,12,0,103,166,32,23,177,3,405,40,15,3,35,0,94,22,0,0,7,0,34,851,21,4,4,5,887,501,116,89,602,10,1325,290,99,41,218,3,645,57,0,0,0,0,63,8,0,0,7,0,16,16,3,3,8,0,31,19,0,0,7,0,29,45,3,4,0,0,59,92,19,8,3,0,126,137,9,8,17,0,171,40,0,3,3,0,47,376,106,65,423,18,988,65,0,0,3,0,68,61,6,3,3,3,74,41,4,0,10,0,60,48,3,3,0,0,53,3,3,0,0,0,7,180,3,0,0,6,193,54,11,6,41,0,113,1839,96,99,122,10,2173,39,4,4,27,930,1004,6266,854,656,3414,1047,12237
504011047,307,670,502,2910,64,4458,0,3,0,36,0,41,1910,22,41,19,26,2019,117,23,13,56,0,208,171,46,25,58,4,303,2074,600,402,2326,91,5496,509,0,17,6,3,530,104,0,6,21,0,134,209,42,29,188,8,469,182,48,16,53,0,311,39,9,7,7,0,58,963,27,23,14,9,1031,631,123,87,618,9,1470,1199,277,117,656,22,2265,84,0,0,0,0,86,31,0,6,3,3,46,145,16,15,21,0,203,40,13,3,18,3,67,216,12,20,3,3,252,135,32,14,12,3,191,206,19,16,50,3,291,56,0,0,5,0,65,461,136,77,577,12,1262,199,7,4,4,5,226,99,10,17,3,0,122,79,5,0,13,0,102,131,4,6,6,0,141,37,5,0,0,0,41,1091,10,17,3,8,1132,62,15,12,37,0,126,2762,167,149,170,33,3290,129,11,8,47,999,1181,12195,1407,974,5491,1253,21317
504011048,86,260,188,1092,27,1651,0,0,0,3,0,3,585,7,9,12,4,618,43,3,6,22,0,80,69,17,7,36,0,133,751,204,150,776,25,1902,94,3,3,0,0,103,26,0,0,6,0,36,71,17,9,76,0,172,133,28,11,43,3,222,10,0,0,3,0,18,266,10,5,10,10,304,189,42,38,230,10,504,682,148,66,308,11,1212,18,0,0,0,0,16,42,0,0,0,0,39,51,3,9,17,3,82,18,0,0,4,0,31,76,3,5,0,0,90,32,13,12,6,0,64,108,7,3,14,0,134,33,3,3,7,0,46,169,38,37,210,3,450,74,3,0,5,0,79,133,11,3,0,0,147,37,0,0,3,0,41,14,3,4,5,0,27,0,0,0,0,0,0,486,8,3,0,3,506,22,7,0,11,0,38,905,64,47,47,7,1070,52,0,3,20,275,348,4490,555,389,2068,351,7853
504021049,16,163,123,793,12,1103,0,0,0,0,0,3,8,0,0,0,0,9,3,0,0,4,0,12,32,7,3,16,0,63,510,129,108,628,33,1407,26,0,0,0,0,25,14,0,5,4,0,18,25,7,10,33,0,74,3,0,0,0,0,3,8,0,0,0,0,4,6,0,0,0,0,6,78,16,12,136,6,248,31,9,11,38,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,4,9,3,0,0,0,13,19,13,5,0,0,39,9,3,4,11,0,26,7,0,0,0,0,7,89,20,28,157,6,295,7,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,4,0,20,78,14,19,14,0,126,13,5,0,23,2041,2078,802,235,184,1334,2090,4648
504021050,47,450,292,1623,25,2444,0,0,0,3,0,3,32,5,6,8,0,53,12,6,9,28,0,49,130,31,20,61,0,245,1486,442,310,1320,27,3587,14,0,0,0,0,15,47,6,7,10,0,70,108,26,14,115,3,268,13,3,7,10,0,33,18,6,0,4,0,19,33,10,3,3,0,52,248,81,45,353,3,727,74,36,11,102,0,228,3,0,0,0,0,3,5,0,0,4,0,14,3,0,0,3,0,3,3,7,0,6,0,11,10,4,0,0,0,15,53,28,9,6,0,97,78,8,11,16,0,113,16,3,3,8,0,29,279,97,59,372,6,811,10,6,0,0,0,11,76,6,3,6,0,91,9,0,0,3,0,6,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,3,65,22,8,26,0,117,288,73,57,56,3,466,10,9,3,24,213,265,2443,777,497,2886,269,6864
504021051,36,324,225,1451,27,2064,0,0,0,8,3,11,15,3,0,3,0,31,27,6,6,19,0,54,64,12,12,32,3,123,789,264,196,1106,20,2377,43,6,3,0,0,58,16,0,0,7,0,31,73,17,11,90,3,196,10,6,0,5,3,24,6,3,0,0,0,11,65,4,0,3,0,76,134,52,40,283,3,510,74,32,22,150,0,283,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,17,3,3,0,0,0,3,25,3,9,0,0,33,42,19,10,5,0,78,33,10,5,6,0,57,8,3,0,0,0,13,179,69,49,266,3,569,8,0,0,0,0,8,31,3,0,4,0,38,13,0,3,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,29,9,3,15,0,65,225,45,35,58,0,351,13,3,3,19,166,209,1576,523,353,2498,222,5167
504021052,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,12
