SA2_MAINCODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_ns,Canada_Tot,Ch_ex_SARs_Taiw_Before_1946,Ch_ex_SARs_Taiw_1946_1955,Ch_ex_SARs_Taiw_1956_1965,Ch_ex_SARs_Taiw_1966_1975,Ch_ex_SARs_Taiw_1976_1985,Ch_ex_SARs_Taiw_1986_1995,Ch_ex_SARs_Taiw_1996_2005,Ch_ex_SARs_Taiw_2006_2010,China_ex_SARs_Taiw_2011,China_ex_SARs_Taiw_2012,China_ex_SARs_Taiw_2013,China_ex_SARs_Taiw_2014,China_ex_SARs_Taiw_2015,China_ex_SARs_Taiw_2016,Chna_ex_SARs_Taiw_Yr_arr_ns,China_ex_SARs_Taiw_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_ns,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_ns,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_ns,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_ns,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_ns,Greece_Tot,Ho_Ko_SAR_China_Before_1946,Ho_Ko_SAR_China_1946_1955,Ho_Ko_SAR_China_1956_1965,Ho_Ko_SAR_China_1966_1975,Ho_Ko_SAR_China_1976_1985,Ho_Ko_SAR_China_1986_1995,Ho_Ko_SAR_China_1996_2005,Ho_Ko_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_China_Yr_arr_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_ns,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arr_ns,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
504031057,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,22,0,0,0,0,3,33,40,69,16,13,12,8,3,4,18,214,0,0,10,12,0,10,35,0,0,0,0,0,0,0,3,67,0,0,0,3,3,3,6,3,0,3,0,0,0,0,0,20,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,12,0,10,3,3,3,9,9,6,0,0,0,0,0,0,0,47,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,20,7,7,3,3,3,0,3,3,4,70,0,0,4,60,29,79,152,481,49,42,31,50,39,23,32,1073,0,0,0,0,3,13,15,10,0,0,0,4,0,0,0,50,0,0,0,0,3,3,30,15,3,8,15,0,9,7,0,96,0,0,0,0,0,11,109,27,11,10,3,3,4,0,4,186,0,0,4,8,3,3,11,17
504031058,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,3,3,0,0,0,5,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0
504031059,0,0,0,4,4,10,10,12,0,0,0,0,3,3,0,50,0,0,0,0,0,3,16,35,3,4,4,6,11,3,3,93,0,0,4,11,0,7,4,9,0,0,0,0,0,0,0,46,0,0,0,3,0,0,17,13,3,0,0,3,4,0,0,40,0,0,0,0,0,3,0,6,0,0,7,0,0,0,0,21,0,19,5,21,18,8,13,18,0,0,0,0,0,0,0,109,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,12,4,0,0,0,5,0,3,0,34,0,6,5,62,18,39,114,649,89,108,87,65,81,55,51,1426,0,0,0,0,7,3,23,22,4,3,3,3,0,0,5,81,0,0,0,0,0,4,14,5,3,7,0,0,3,0,0,40,0,0,0,0,0,4,53,26,3,3,3,0,0,3,0,99,0,0,4,19,11,32,29,42
504031060,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,4,7,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
504031061,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,22,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,0,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,4,5,0,6,27,0,0,0,0,0,0,3,50,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,11
504031062,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,13,17,27,5,3,0,0,0,3,3,76,0,3,5,7,0,6,23,7,0,0,0,0,0,0,3,51,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,4,6,5,0,3,5,0,0,3,0,0,0,3,35,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,5,8,3,0,0,3,0,0,0,3,26,0,3,0,44,14,41,59,198,16,28,28,28,23,14,18,505,0,0,0,0,3,5,6,10,0,0,3,0,0,0,3,37,0,0,0,0,0,4,14,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,18,6,0,3,3,0,0,0,0,32,0,0,0,4,3,8,0,10
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,3,7,0,0,0,0,0,4,28,3,3,15,21,4,3,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,3,3,6,0,3,16,46,10,4,3,7,14,7,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0
504031066,0,0,0,4,3,5,3,3,0,0,0,0,0,0,0,24,0,0,0,0,0,3,7,23,0,0,3,4,4,3,9,67,0,6,17,21,0,3,9,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,21,3,9,6,0,3,3,3,0,0,0,0,0,0,53,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,0,5,0,0,0,0,11,0,3,3,31,5,10,9,95,21,29,34,33,37,29,12,357,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,15,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,4,3,3,4,4,3
504031067,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,7,0,0,0,4,0,0,0,16,0,0,0,10,0,4,4,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,3,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,11,0,8,6,15,0,4,0,0,0,0,0,56,0,0,0,0,4,5,3,5,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,6,0
504031068,0,0,0,0,5,6,4,7,0,0,3,0,3,0,0,24,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,15,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,3,3,7,6,3,4,4,4,0,0,0,0,0,3,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,3,4,14,5,9,24,62,11,20,19,5,3,3,3,169,0,0,0,0,0,0,6,7,0,0,0,3,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,10,4,10,7,8
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,0,0,0,4,8,0,10,0,4,0,0,0,0,0,0,26,0,0,0,0,0,3,6,4,3,3,0,0,15,0,0,46,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,0,0,5,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,15,11,8,9,3,3,3,0,0,0,0,59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,3,4,0,0,0,0,0,0,0,0,17,0,0,4,15,3,8,5,8,4,3,0,0,0,0,7,56,0,0,0,0,3,3,4,5,0,0,3,0,3,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,16,39,17,34
505011071,0,0,0,0,7,3,12,5,0,0,0,0,0,0,0,31,0,0,0,0,0,10,9,21,4,3,6,9,7,0,0,78,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,14,0,0,0,9,5,12,10,0,3,0,0,0,0,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,5,6,8,9,4,8,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,12,3,0,0,0,0,0,0,0,25,0,3,0,24,0,8,14,18,3,5,3,4,0,0,0,87,0,0,3,0,3,3,15,0,0,3,0,0,3,0,0,39,0,0,0,0,3,5,9,5,0,0,3,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,8,6,8,34,29,53
505011072,0,0,0,9,13,6,15,8,0,3,4,0,0,0,0,60,0,0,0,0,3,8,22,30,0,10,8,5,3,6,0,91,0,0,9,3,0,0,0,3,0,0,0,0,0,0,0,23,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,21,3,5,8,8,6,12,0,0,0,3,0,0,4,78,0,4,3,3,7,0,0,4,0,0,0,0,0,0,0,23,0,0,0,5,9,6,0,0,0,0,0,0,0,0,0,23,0,7,3,11,10,15,26,28,6,12,9,0,0,0,5,134,0,5,4,0,0,3,8,3,0,0,0,0,0,0,0,24,0,0,0,0,0,3,4,14,7,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,15,33,26,28
505011073,0,0,5,8,6,0,4,7,0,0,0,3,0,0,0,30,0,0,0,0,11,11,29,37,3,12,3,10,9,3,3,122,0,0,9,3,4,3,4,0,0,0,0,0,0,0,0,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,15,11,11,17,15,8,16,0,5,0,0,0,0,0,99,0,3,7,4,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,15,0,15,3,36,11,14,18,25,0,8,14,16,4,8,0,172,0,0,0,4,4,0,6,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,3,3,3,0,0,3,8,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,12,20,19,42
505011074,0,0,0,3,3,13,6,3,0,0,3,0,0,0,0,35,0,0,0,0,0,10,7,18,0,4,0,7,11,0,0,59,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,6,5,0,0,0,3,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,9,12,8,3,10,4,0,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,3,0,0,0,0,0,0,0,11,0,3,4,5,0,3,14,8,0,0,0,4,6,3,3,52,0,0,0,0,3,0,6,5,0,0,3,0,3,0,0,22,0,0,0,0,0,3,4,9,0,0,0,0,4,0,0,25,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,12,0,0,0,7,16,41,17,48
505011075,0,0,0,3,3,5,11,11,4,0,10,7,3,0,3,53,0,0,0,0,0,12,6,0,0,0,3,4,0,0,0,31,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,8,0,4,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,8,4,18,5,6,13,3,0,0,0,0,0,0,68,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,16,0,3,3,16,4,36,9,7,0,0,0,4,0,0,0,91,0,0,0,0,0,5,10,3,5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,37,18,13
505011076,0,0,0,0,0,3,10,3,3,4,0,0,0,0,0,26,0,0,0,0,4,13,6,11,3,0,4,0,0,0,0,38,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,21,4,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,11,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,3,0,5,3,8,12,12,3,4,9,5,0,0,0,71,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,45,23,16
505011077,0,0,0,5,0,4,14,0,4,3,0,0,0,0,0,38,0,0,0,0,0,4,24,54,10,16,17,13,22,7,7,180,0,0,5,9,0,0,3,0,0,0,0,0,3,0,0,18,0,0,0,0,0,6,0,3,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,9,14,10,15,20,0,3,3,5,0,0,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,4,3,0,0,0,3,12,8,0,4,43,0,3,3,15,8,0,10,34,3,20,17,19,34,28,8,212,0,0,0,4,5,8,13,5,0,3,3,12,6,0,0,57,0,0,0,0,3,15,8,11,0,11,10,5,9,5,0,73,0,0,0,0,0,0,4,3,4,0,0,3,0,0,0,21,0,3,4,21,24,53,21,39
505011078,0,0,0,11,5,5,6,4,0,0,0,0,0,0,0,27,0,0,0,0,4,6,23,15,0,3,7,0,0,0,5,68,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,5,5,10,19,8,0,0,0,0,0,0,0,76,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,3,7,0,3,0,0,0,0,0,0,0,0,19,0,3,0,26,5,9,21,21,0,0,5,3,0,0,0,97,0,0,0,0,3,0,15,3,0,0,3,0,0,0,0,25,0,0,0,0,0,6,3,11,4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,31,19,17
505011079,0,0,0,9,3,7,10,9,3,0,0,0,3,0,0,38,0,0,0,0,0,11,9,11,0,3,3,3,3,0,0,49,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,6,0,3,3,3,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,13,3,5,13,10,14,9,0,3,3,0,0,0,0,85,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,12,0,4,0,18,7,7,10,5,0,3,3,0,0,0,4,60,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,20,33,22,30
505011080,0,0,0,7,0,12,3,5,0,3,0,0,0,0,0,32,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,17,7,5,3,0,5,0,0,0,0,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,3,8,7,3,10,0,0,0,0,0,0,3,49,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,11,4,15,5,4,0,0,3,3,3,0,0,48,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,6,15,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22,24,18
505011081,0,0,0,0,3,0,12,0,0,0,3,0,0,0,0,24,0,0,0,0,3,10,10,14,0,7,3,3,9,0,3,48,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,10,12,17,8,7,12,0,5,3,0,0,0,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10,0,0,0,25,3,3,8,3,3,0,0,0,3,0,0,57,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,26,12,18
505011082,0,0,0,5,4,8,0,8,0,0,0,0,0,0,0,23,0,0,0,0,0,5,0,7,3,4,3,0,0,0,6,38,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,19,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,16,4,0,0,0,0,0,0,0,45,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,3,3,8,6,0,0,0,0,0,0,0,0,22,0,3,3,24,5,3,3,9,0,0,0,0,0,0,3,62,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,19,24,16,34
505011083,0,0,0,3,0,4,5,3,0,0,0,0,0,0,0,19,0,0,0,0,5,11,7,9,4,0,10,4,0,0,3,57,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,8,0,3,7,0,0,0,0,0,0,0,35,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,3,7,0,0,0,0,0,0,0,0,15,0,3,3,25,6,17,5,13,0,4,3,4,3,4,3,98,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,7,14,6,0,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,13,23,23
505021084,0,0,0,9,3,13,3,7,0,0,0,3,0,0,0,40,0,3,3,0,7,15,27,34,9,8,8,7,17,10,7,151,0,7,22,22,0,9,9,0,0,0,0,0,0,0,3,81,0,3,12,8,5,7,3,3,0,0,0,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,4,3,9,4,3,7,0,0,0,0,0,0,3,48,3,47,63,26,3,5,0,0,0,0,0,0,0,0,5,155,0,0,0,0,5,4,12,5,0,0,0,0,0,0,3,32,0,3,4,30,8,26,17,183,7,16,30,46,58,29,16,483,0,0,0,0,0,5,14,11,0,0,0,5,0,3,0,35,0,0,0,0,0,4,11,19,5,5,4,0,8,0,3,66,0,0,0,0,0,0,5,0,9,0,3,0,4,0,3,27,0,0,0,17,12,11,5,37
505021085,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,11,0,0,0,0,3,19,32,50,7,11,4,14,0,0,10,152,0,0,3,7,0,10,52,3,0,0,0,0,0,0,0,73,0,3,0,0,0,4,12,11,0,0,0,0,0,0,3,43,0,0,0,0,3,10,0,4,0,0,0,0,0,0,0,19,0,17,3,8,4,3,9,5,0,0,0,0,0,0,4,70,0,3,10,10,4,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,4,10,7,5,0,3,0,3,3,0,0,47,0,4,6,34,17,35,46,325,45,34,73,86,78,59,24,867,0,0,0,3,5,7,24,21,3,7,0,0,3,0,4,78,0,0,0,0,0,9,54,19,19,5,17,12,14,5,0,153,0,0,0,0,0,22,136,76,22,6,8,17,8,13,21,335,0,0,3,18,3,9,0,9
