SA2_MAINCODE_2016,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_yr_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_0_14_yr,Tot_15_24_yr,Tot_25_34_yr,Tot_35_44_yr,Tot_45_54_yr,Tot_55_64_yr,Tot_65_74_yr,Tot_75_84_yr,Tot_85_yr_over,Tot_Tot
503011033,1902,999,505,1011,1280,932,476,287,171,7558,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,12,31,10,11,6,8,7,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,32,10,15,9,16,7,4,127,22,20,32,10,11,9,16,13,4,133,9,36,9,3,5,5,4,4,0,84,1926,1053,547,1026,1300,949,494,297,182,7775
503011034,1771,1382,1217,1114,1446,1175,984,516,207,9809,0,7,0,0,0,3,0,0,0,18,0,0,3,0,4,3,3,0,0,12,0,3,11,4,0,6,0,0,0,23,0,0,3,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,34,63,42,32,39,23,16,23,26,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,74,52,37,44,35,23,30,26,350,37,78,57,37,44,43,23,30,30,367,21,52,23,9,10,15,14,0,0,138,1829,1506,1297,1161,1499,1230,1022,546,237,10320
503011035,3022,4053,2000,1854,2092,1910,1638,819,408,17794,0,9,3,3,0,3,0,0,0,19,0,3,4,0,5,9,3,3,0,32,5,4,4,4,3,0,4,0,0,25,0,3,3,0,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,10,34,269,117,75,141,162,218,204,183,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,288,132,89,146,184,228,203,183,1483,38,292,128,89,153,182,228,206,185,1500,57,450,88,55,50,47,38,10,3,789,3115,4790,2225,1998,2291,2139,1906,1034,594,20087
503011036,1726,1175,630,958,1223,1053,816,446,229,8243,0,0,0,4,3,3,0,3,0,10,0,0,4,3,0,0,4,4,0,24,0,0,5,3,0,7,0,0,0,15,0,3,5,0,0,4,3,0,0,16,0,0,0,0,0,3,0,0,0,6,29,27,40,33,24,30,21,9,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,32,32,56,38,35,38,29,12,0,280,32,32,56,47,39,46,29,14,0,292,3,25,14,3,6,7,5,3,0,75,1756,1233,703,1007,1266,1107,846,465,229,8613
503021037,0,0,0,0,0,3,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,16
503021038,2064,1094,1904,1751,1431,976,539,268,156,10182,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,42,25,50,31,16,27,9,4,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,25,53,36,18,27,14,7,0,224,43,25,51,35,18,27,14,12,3,226,6,24,29,8,9,11,9,0,0,92,2113,1146,1978,1789,1458,1016,560,273,155,10496
503021039,2359,2071,2946,2247,2159,1872,1143,568,370,15726,0,7,4,0,3,0,0,0,0,20,0,7,0,4,5,9,3,0,0,25,3,4,3,3,3,3,0,3,0,27,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,8,38,69,90,63,36,50,45,39,37,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,89,94,69,45,62,51,45,37,529,41,96,96,72,52,62,51,50,37,552,18,72,45,10,5,17,10,3,0,184,2419,2232,3087,2332,2213,1956,1200,617,402,16458
503021040,1378,874,1550,1300,1227,913,520,412,240,8428,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,11,21,32,20,21,13,6,5,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,31,22,19,14,7,5,5,141,11,21,35,27,19,14,7,7,5,156,5,37,31,8,12,8,9,4,0,105,1395,934,1619,1325,1264,939,543,425,250,8691
503021041,1949,3836,10983,4497,2848,2565,1624,721,282,29313,3,11,21,11,13,4,13,4,0,75,16,32,187,257,281,221,87,23,9,1110,19,35,173,203,282,184,70,24,0,993,6,39,82,133,210,156,61,12,0,703,8,5,57,75,98,58,19,10,3,331,105,327,634,536,508,372,227,110,45,2865,3,0,4,14,36,24,9,6,0,90,0,6,15,15,10,13,4,0,0,65,4,3,16,12,11,8,6,0,3,54,0,0,0,0,0,0,0,0,0,3,162,451,1164,1237,1445,1033,485,179,61,6213,161,466,1180,1249,1453,1039,493,186,61,6282,183,827,1037,513,457,373,161,37,8,3599,2297,5127,13204,6259,4765,3976,2280,944,352,39200
503021042,2537,1623,2566,2159,2012,1868,1567,867,395,15598,3,4,0,0,4,3,9,5,0,26,8,0,11,3,4,6,5,7,0,45,0,0,3,3,4,0,3,0,0,12,0,0,3,3,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,0,167,96,132,107,85,54,80,30,10,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,180,98,149,119,99,64,85,37,12,842,181,103,152,119,102,68,96,45,10,866,42,63,49,38,26,42,14,3,3,288,2757,1791,2769,2323,2135,1979,1681,920,405,16754
503021043,3097,1799,3591,2755,1898,1625,1114,696,469,17050,0,0,3,3,0,0,0,0,0,6,0,3,6,4,0,0,7,0,0,23,0,0,0,4,3,0,3,4,0,18,3,0,4,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,71,68,143,91,75,86,113,80,33,767,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,72,155,105,84,94,127,83,33,831,77,72,157,107,80,95,129,88,33,839,18,61,67,18,23,64,26,7,0,280,3191,1935,3812,2881,2002,1780,1265,792,506,18168
504011044,2649,1546,2126,2122,1987,1709,1230,730,314,14409,0,3,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,8,4,3,4,3,0,3,3,0,0,12,0,3,4,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,45,68,67,55,43,25,29,15,8,354,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,71,75,60,43,31,32,16,8,390,54,74,75,59,46,31,35,25,9,402,12,22,21,10,10,20,12,3,0,106,2712,1644,2226,2185,2046,1767,1273,752,324,14916
504011045,3920,2347,3552,3514,2979,2397,1540,1077,654,21973,0,0,4,3,3,3,0,3,7,24,0,3,0,0,4,3,3,0,0,16,0,4,0,0,5,3,4,3,0,20,0,0,0,0,3,0,0,0,0,7,0,7,3,0,0,6,3,0,0,22,68,86,96,49,64,60,41,34,25,523,0,3,0,0,0,4,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,68,96,112,54,78,78,54,40,25,613,68,100,114,59,82,81,50,44,34,638,7,30,50,18,21,45,26,3,4,204,3993,2479,3715,3593,3085,2518,1620,1126,687,22819
504011046,1612,1206,3271,2034,1314,1172,816,323,189,11942,0,3,3,0,0,0,0,0,0,12,3,0,3,0,0,3,3,0,0,16,0,0,3,3,0,3,6,0,0,14,0,0,3,0,0,3,0,3,0,9,0,0,0,0,0,3,3,0,0,8,29,38,68,27,20,27,10,12,6,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,75,29,28,39,18,11,9,284,30,42,78,31,30,39,21,11,9,298,4,23,44,13,20,36,24,4,0,170,1646,1275,3389,2081,1368,1253,857,341,196,12405
504011047,3421,2622,3564,2791,2609,2252,1951,1205,390,20815,0,8,3,0,7,0,0,3,3,21,0,3,3,4,0,3,0,0,0,12,0,0,3,0,0,0,5,0,0,10,3,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,51,71,92,71,67,44,29,9,3,439,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,77,100,77,69,52,44,10,6,490,55,78,105,80,73,53,44,19,7,505,24,49,69,19,39,60,43,8,3,318,3503,2752,3738,2891,2720,2370,2043,1226,398,21635
504011048,1220,960,860,866,985,1207,948,469,169,7687,0,0,0,0,3,4,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,25,21,20,12,6,8,10,140,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,28,25,23,12,10,8,10,152,26,20,27,25,25,12,15,8,10,163,4,13,15,4,6,8,4,4,0,58,1250,997,902,890,1017,1233,959,478,179,7912
504021049,535,575,894,862,753,508,295,106,29,4550,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,15,8,8,12,8,0,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,15,8,14,12,13,7,3,89,10,19,15,8,14,13,15,7,3,96,0,3,3,0,3,3,3,0,0,15,542,603,908,872,762,521,312,108,31,4663
504021050,1347,803,449,829,1121,984,797,293,78,6714,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,0,0,3,17,11,23,16,14,16,16,7,3,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,29,16,17,20,20,13,3,141,24,16,25,21,19,20,20,13,3,153,3,8,0,7,3,3,3,0,0,32,1371,824,482,849,1144,1006,827,308,81,6900
504021051,948,638,633,611,761,625,514,248,50,5024,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,23,16,9,22,10,5,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,22,13,9,25,16,5,3,135,21,27,22,13,9,26,16,5,3,137,0,3,3,3,0,0,3,0,0,17,966,664,657,630,776,647,533,249,46,5179
504021052,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11
504021053,2404,1489,1044,1458,1998,1743,1243,524,203,12109,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,3,3,0,0,15,4,0,3,7,3,3,4,0,0,21,0,0,0,0,3,0,0,0,0,4,36,31,56,30,29,28,24,8,7,247,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,61,36,36,35,34,16,7,300,39,39,62,38,36,35,33,16,7,306,8,9,12,8,7,3,3,3,0,55,2454,1535,1119,1502,2041,1789,1280,541,211,12470
504021054,1979,1367,1425,1326,1579,1516,1272,691,288,11441,4,3,3,3,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,3,0,0,13,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,4,58,62,84,48,46,31,17,6,5,366,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,67,90,49,52,29,25,13,5,399,64,69,91,50,51,37,25,13,7,423,0,11,3,7,16,8,7,0,0,54,2045,1443,1520,1386,1644,1562,1301,715,295,11919
504031055,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12
504031056,3682,2947,2294,2181,2962,2291,1076,497,150,18079,0,0,6,0,3,0,0,3,0,13,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,63,69,99,47,28,23,12,15,9,360,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,70,104,52,33,31,17,16,10,389,69,71,102,52,34,31,16,16,10,404,6,15,11,7,27,28,15,4,3,113,3759,3032,2405,2241,3022,2351,1112,520,156,18589
504031057,3776,2418,3030,2644,2289,1828,994,358,114,17463,3,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,11,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,4,42,59,57,42,25,32,23,6,6,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,68,58,45,26,36,24,15,6,327,48,68,71,51,26,37,27,15,6,337,11,16,26,13,15,54,30,9,0,172,3832,2500,3123,2706,2337,1922,1053,378,122,17971
504031058,1036,699,530,699,795,626,398,132,29,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,13,18,41,20,19,7,6,6,4,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,31,17,11,12,14,4,4,159,21,44,31,17,11,12,9,4,4,158,0,40,21,0,0,0,0,0,0,65,1057,786,579,725,808,635,414,138,30,5159
504031059,9393,4499,6422,5600,3991,2217,1430,744,257,34554,0,7,7,0,4,3,0,0,0,28,3,3,3,3,0,3,3,0,0,19,4,0,3,4,0,5,0,0,0,18,0,6,3,0,8,5,0,0,0,20,0,0,0,0,3,0,0,0,0,6,121,139,143,91,62,63,39,22,3,685,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,152,151,107,66,75,52,26,3,756,126,156,162,110,74,75,51,32,3,789,13,23,33,19,42,113,45,19,0,311,9535,4681,6615,5726,4107,2410,1530,793,257,35654
504031060,480,340,156,329,508,404,233,97,17,2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,20,5,7,8,14,8,3,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,11,5,3,16,8,3,4,81,11,20,11,5,3,16,8,3,4,82,3,3,5,9,6,3,5,0,0,23,495,359,174,346,515,421,240,103,19,2673
504031061,820,434,559,600,533,469,314,171,58,3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,3,3,0,0,13,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,4,0,0,4,16,22,20,20,13,11,15,3,0,120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,20,24,17,27,24,8,0,151,17,22,20,24,17,27,24,6,0,153,3,10,4,0,0,9,4,0,0,33,839,467,582,624,549,499,344,182,58,4147
504031062,2113,1341,1824,1495,1299,1032,659,285,66,10110,0,5,0,0,3,0,0,0,0,15,0,3,3,0,3,0,0,0,0,12,3,0,0,0,0,8,6,3,0,22,3,0,0,0,0,0,0,0,0,12,0,0,0,0,3,4,0,0,0,7,26,34,46,23,17,18,4,11,6,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,38,30,53,27,22,27,14,18,6,246,37,38,53,29,29,28,14,18,6,260,5,12,3,9,12,32,16,5,0,82,2156,1389,1890,1529,1338,1092,688,302,76,10455
504031063,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,937,694,635,597,746,647,501,275,80,5113,3,0,0,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,33,55,22,26,13,25,12,8,4,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,37,55,22,30,13,36,21,5,4,219,40,54,28,33,20,39,17,9,4,239,3,6,6,0,0,3,12,3,0,45,973,752,669,635,767,687,539,285,82,5395
504031066,1607,1317,1546,1357,1352,1181,821,521,354,10056,0,3,0,0,4,7,3,0,3,17,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,8,3,0,0,10,0,0,0,0,0,0,0,0,0,3,48,103,73,65,51,53,68,79,66,609,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,102,71,72,64,65,74,78,66,652,54,104,71,72,64,72,77,78,73,662,13,21,17,11,11,17,19,0,4,109,1671,1443,1641,1440,1427,1272,907,605,432,10830
